type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Inlet Valve,,,,,,
checkpoint,Dimensions of locaction,,,,,,
checkpoint,Valve installed,,,,,,
,,,,,,,
checklist-flat,Dishwasher,,,,,,
checkpoint,Water and waste connected – attach photo,,,,,,
checkpoint,"Installed level , attach photo",,,,,,
,,,,,,,
checklist-flat,Fridge ,,,,,,
checkpoint,Isolator installed,,,,,,
checkpoint,Line capped / connection made to fridge,,,,,,
,,,,,,,
checklist-flat,Watermain,,,,,,
checkpoint,Attach photos,,,,,,
,,,,,,,
checklist-flat,Floor waste Gulley,,,,,,
checkpoint,Attach Photos,,,,,,
