type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,"ITP - Installation of Incline Ceiling Framing, Veneer battens, Autex insulation, perimeter pelmets",itp,,,,,,
section,Details,,,,,,,
checkpoint,1 - Quality Assurance – Standards and Procedures ,,,,,,,
label,Acceptance Criteria - Submission for approval by the Primary Contractor (Client) Multiplex,,,,,,,
label,○ Systems align with scope of works and contractual obligations,,,,,,,
label,Documentation - LL installations Quality Assurance Plan and ITP’s –  Contract ,,,,,,,
label,Control Point: LL - QA,,,,,,,
label,Control Point: Multiplex - R,,,,,,,
label,LL Authorised Person - PM,,,,,,,
checkpoint,2 - Issue Shop Drawings for Approval,,,,,,,
label,Acceptance Criteria - Review project documentation and specifications,,,,,,,
label,○ Review Architects comments and revise until accepted,,,,,,,
label,○ Engineering Computations where required.,,,,,,,
label,Documentation - Shop Drawings LL- NFH -001 to 004. Approved MODEL,,,,,,,
label,Control Point: LL - QA,,,,,,,
label,Control Point: Multiplex - R,,,,,,,
label,LL Authorised Person - PM,,,,,,,
checkpoint,3 - Issue Shop Drawings for Construction,,,,,,,
label,"Acceptance Criteria - Drawings have been reviewed by Architect, Multiplex and have been accepted – this may be in the form of approved with comments",,,,,,,
label,○ Drawings are then updated and issued for construction.,,,,,,,
label,Documentation - IFC Shop Drawing. LL Installation Tracking Sheet. LL installation Shop Drawing Register.,,,,,,,
label,Control Point: LL - QA,,,,,,,
label,Control Point: Multiplex - R,,,,,,,
label,LL Authorised Person - PM,,,,,,,
checkpoint,4 - Procure Materials,,,,,,,
label,Acceptance Criteria - Samples are submitted to Multiplex and architect along with Tech Data – these need to be formally signed off by Multiplex prior to ordering any material,,,,,,,
label,These materials need to be in accordance:,,,,,,,
label, ○ AS 1170.0-2002 ,,,,,,,
label, ○ AS 1170.1-2002 ,,,,,,,
label, ○ AS 1170.2-2011,,,,,,,
label, ○ AS 1170.4-2007,,,,,,,
label, ○ AS 4600 - 2005 ,,,,,,,
label, ○ AS 4100 -2020,,,,,,,
label, ○ NCC 2019 Volume 1,,,,,,,
label, ○ Building Regulations 2018,,,,,,,
label,relative to their location and purpose.,,,,,,,
label,LL Installations to inspect supplier dockets to ensure to the use of the correct material prior to manufacture and installation ,,,,,,,
label,"Documentation - Formal approval Advice, Shop Drawings, Project Specifications, Purchase Order, Supplier Receipts & Sales Dockets, Warranties, Tech Data Sheets, Group Rating",,,,,,,
label,Control Point: LL - QA,,,,,,,
label,Control Point: Multiplex - R,,,,,,,
label,LL Authorised Person - PM,,,,,,,
checkpoint,5 - Set Fabrication sequence and Priority ,,,,,,,
label,"Acceptance Criteria - Project Communications – Through collaboration and communication with Multiplex a program of works will be set, this will be formalised through the project communication platform Aconex.",,,,,,,
label,"Documentation - Multiplex Project Program, Aconex Emails, LL Installation Tracking Sheet, LL installations Shop Drawing Register, Relevant Trade ITP’s",,,,,,,
label,Control Point: LL - QA,,,,,,,
label,Control Point: Multiplex - R,,,,,,,
label,LL Authorised Person - PM,,,,,,,
checkpoint,6 - Installation Of Acoustic Insulation,,,,,,,
label,Acceptance Criteria - Check surrounding area for safe working environment – to operate plant and perform the task,,,,,,,
label,○ Multiplex has received partition contractors ITP’s and checked that wall framing complete and acceptable and in line with AS 4600,,,,,,,
label,○ Multiplex has also received all service trades ITP’s – The Ceiling framing is complete and fit for purpose and all preceding trades have completed their work including all acoustic requirements – the area is ready for the next sequential step and the area has been handover to LL installations by Multiplex,,,,,,,
label,"Documentation - Relevant Trade ITP’s – Formal advice from the builder to proceed via Aconex, SWMS, Site Rules – As per Multiplex direction",,,,,,,
label,Control Point: LL - QA,,,,,,,
label,Control Point: Multiplex - H,,,,,,,
label,LL Authorised Person - PM,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,7 - Set out of Battens ,,,,,,,
label,Acceptance Criteria - Conforms with project documentation and approved shop drawings,,,,,,,
label,○ Battens are set out to correct RL’s and dimensions from grid,,,,,,,
label,○ All measuring instruments have been calibrated and a certificate of calibration has been forwarded to Multiplex - ,,,,,,,
label,"Documentation - IFC architectural drawings, Approved shop drawings, SWMS and Safety Documentation, Measuring Instrument Calibration Certification",,,,,,,
label,Control Point: LL - QA,,,,,,,
label,Control Point: Multiplex - W,,,,,,,
label,LL Authorised Person - PM,,,,,,,
checkpoint,8 - Installation of Battens,,,,,,,
label,"Acceptance Criteria - Battens are installed as per approved shop drawings and project documentation, to the correct RL and dimensions off grid",,,,,,,
label,"○ Battens are plumb, level, square and in alignment – Battens are free of defects and are fit for purpose – Materials are correct to what has been specified",,,,,,,
label,○ Multiplex has reviewed work and deems it acceptable,,,,,,,
label,"Documentation - IFC architectural drawings, Approved shop drawings, SWMS and Safety Documentation, Project Specifications, Material Certificates, Delivery Dockets",,,,,,,
label,Control Point: LL - QA,,,,,,,
label,Control Point: Multiplex - W,,,,,,,
label,LL Authorised Person - PM,,,,,,,
checkpoint,9 - Defect Rectification,,,,,,,
label,Acceptance Criteria - Multiplex formal sign off,,,,,,,
label,○ Acceptance of works as completed By Multiplex and Client,,,,,,,
label,"Documentation - IFC architectural drawings, Approved shop drawings, SWMS and Safety Documentation, Multiplex Enablon, O&M Manuals, Warranties - Reg 126 – where required, Engineer Certification – Where required",,,,,,,
label,Control Point: LL - H,,,,,,,
label,Control Point: Multiplex - H,,,,,,,
label,LL Authorised Person - PM,,,,,,,
holdpoint,HOLD POINT,,,,,,,
