resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Pre-Con Inspection,,checklist,,,Pre-Con Inspection,,,,,,,,
,,step,,,Site QA,,,,,,,,
,,step,,,,Ground Floor,,,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,G.01,AC-G.01-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-G.01-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-G.01,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,G.02,AC-G.02-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-G.02-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-G.02,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,G.03,AC-G.03-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-G.03-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-G.03,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,G.04,AC-G.04-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-G.04-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-G.04,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,G.05,AC-G.05-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-G.05-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-G.05,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,G.06,AC-G.06-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-G.06-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-G.06,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,G.07,AC-G.07-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-G.07-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-G.07,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,G.08,AC-G.08-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-G.08-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-G.08,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,G.09,AC-G.09-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-G.09-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-G.09,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,G.10,AC-G.10-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-G.10-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-G.10,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,G.11,AC-G.11-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-G.11-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-G.11,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,G.12,AC-G.12-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-G.12-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-G.12,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,G.13,AC-G.13-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-G.13-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-G.13,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,G.14,AC-G.14-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-G.14-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-G.14,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,G.15,AC-G.15-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-G.15-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-G.15,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,G.16,AC-G.16-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-G.16-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-G.16,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,G.17,AC-G.17-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-G.17-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-G.17,,,,,
ITP-115 - Mechanical - Final Sign Off,,checklist,,,,,Final Sign Off,,,,,,
,,step,,,,Level 1,,,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,1.01,AC-1.01-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-1.01-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-1.01,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,1.02,AC-1.02-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-1.02-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-1.02,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,1.03,AC-1.03-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-1.03-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-1.03,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,1.04,AC-1.04-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-1.04-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-1.04,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,1.05,AC-1.05-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-1.05-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-1.05,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,1.06,AC-1.06-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-1.06-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-1.06,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,1.07,AC-1.07-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-1.07-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-1.07,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,1.08,AC-1.08-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-1.08-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-1.08,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,1.09,AC-1.09-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-1.09-B1,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,CU-1.09,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,1.10,AC-1.10-L,,,,,
ITP-115 - Mechanical - Rough-In,ITP-115 - Mechanical - Fit-Off,folder-with-checklists,,,,,,AC-1.10-B1,,,,,
