type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,DS2672-ITP-S105 - Pile Construction Card - Rev 1,itp,,,,,DS2672-ITP-S105 - Pile Construction Card - Rev 1,
section,7.02 Setout and Excavation - (Pile Construction Card),,,,,,,
checkpoint,7.02.01 - Pile Set Out,,,,,,,
note,Acceptance / Conformance Criteria - The position of all piles shall be accurately set out and checked by a suitably experienced surveyor prior to installation,,,,,,,
note,Standard / Specification - 51/33669 - 3.7,,,,,,,
note,Verifying Document - Survey Records:,,,,,,,
note,Frequency - Each Pile,,,,,,,
note,Activity - D,,,,,,,
note,By - SV,,,,,,,
textbox,Location Co-Ordinate - X:,,,,,,,
textbox,Location Co-Ordinate - Y:,,,,,,,
textbox,Ground Surface Elevation - RL:,,,,,,,
textbox,Expected Stratum Elevation - RL:,,,,,,,
checkpoint,7.02.02 - Nature of Ground and Subsurface Conditions,,,,,,,
note,"Acceptance / Conformance Criteria - The Constructor shall inform the Designer where circumstances indicate that ground and / or groundwater conditions differ from those presented in the reports, indicated on the Drawings or interpreted from proof bores.",,,,,,,
note,Standard / Specification - 51/33669 - 3.5,,,,,,,
note,Verifying Document - Notice,,,,,,,
note,Frequency - Ongoing,,,,,,,
note,Activity - S,,,,,,,
note,By - SE,,,,,,,
checkpoint,7.02.03 - Pile Logging Inspection,,,,,,,
note,Acceptance / Conformance Criteria - The logging of selected piles shall also be undertaken by the Designer to agree with the Constructor in identifying the founding stratum.,,,,,,,
note,Standard / Specification - 51/33669 - 6.2.2,,,,,,,
note,Verifying Document - Site Log,,,,,,,
note,Frequency - Each Pour,,,,,,,
note,Activity - W,,,,,,,
note,By - ENG,,,,,,,
note,Comments / Closeout Details - Add First Pile Hold Points Checksheet and / or Selected Logging Hold Points Checksheet as required.,,,,,,,
checkpoint,7.02.04 - Pile Logging,,,,,,,
note,Acceptance / Conformance Criteria - The Constructor shall keep an excavation log for each pile that records the types of materials encountered and the depths at which those materials were encountered and any groundwater levels and inflows inside the pile,,,,,,,
note,Standard / Specification - 51/33669 - 6.2.2,,,,,,,
note,Verifying Document - Site Log,,,,,,,
note,Frequency - Each Pour,,,,,,,
note,Activity - I,,,,,,,
note,By - SE,,,,,,,
textbox,Casing Type - Permanent or Temporary:,,,,,,,
textbox,Casing Finished elevation top (RL):,,,,,,,
textbox,Casing Finished elevation bottom (RL):,,,,,,,
textbox,Casing Depth (m):,,,,,,,
textbox,Casing Thickness (mm):,,,,,,,
textbox,Excavation Commencement - Date and Time: ,,,,,,,
textbox,Detail Materal Type and when it Chages - Type and Depth:,,,,,,,
textbox,The Depth to the Founding Stratum (m),,,,,,,
textbox,Actual Stratum Elevation (RL):,,,,,,,
textbox,Water Ingress - Depth (m) and Details:,,,,,,,
textbox,Excavation Completion - Date and Time:,,,,,,,
checkpoint,7.02.05 - Pile Dimensions,,,,,,,
note,"Acceptance / Conformance Criteria - Constructed piles shall not deviate outside the tolerances, unless otherwise shown on the Drawings or as accepted by the Designer.",,,,,,,
note,Standard / Specification - 51/33669 - 3.8.1,,,,,,,
note,Verifying Document - Site Record,,,,,,,
note,Frequency - Each Pile,,,,,,,
note,Activity - D,,,,,,,
note,By - SV / SE,,,,,,,
textbox,Actual Diameter: ,,,,,,,
textbox,Actual Length: ,,,,,,,
checkpoint,7.02.06 - Pile Pumping,,,,,,,
note,Acceptance / Conformance Criteria - Pumping from pile excavations are permitted provided the Constructor can demonstrate that the excavation has been sealed against further water entry (e.g. through sufficient keying into rock) or that the pile excavation is stable and will allow pumping to take place without ground disturbance below or around the pile.,,,,,,,
note,Standard / Specification - 51/33669 - 6.2.1,,,,,,,
note,Verifying Document - Site Record,,,,,,,
note,Frequency - Each Pour,,,,,,,
note,Activity - I,,,,,,,
note,By - SE,,,,,,,
checkpoint,7.02.07 - Full Length of Pile,,,,,,,
note,"Acceptance / Conformance Criteria - Unless shown otherwise on the Drawings, each pile shall be in intimate contact with the ground over its full length.",,,,,,,
note,Standard / Specification - 51/33669 - 6.2.3,,,,,,,
note,Verifying Document - Site Record,,,,,,,
note,Frequency - Each Pour,,,,,,,
note,Activity - I,,,,,,,
note,By - SE,,,,,,,
checkpoint,7.02.08 - Pile Hole Side Cleaning,,,,,,,
note,Acceptance / Conformance Criteria - On completion of the pile excavation and immediately prior to installation of the reinforcement cage Loose and / or smeared material shall be removed from the sides of the rock socket,,,,,,,
note,Standard / Specification - 51/33669 - 6.3.1,,,,,,,
note,Verifying Document - Site Record,,,,,,,
note,Frequency - Prior to installation of the reinforcement cage,,,,,,,
note,Activity - I,,,,,,,
note,By - SE,,,,,,,
checkpoint,7.02.09 - Pile Hole Base Cleaning,,,,,,,
note,"Acceptance / Conformance Criteria - On completion of the pile excavation and immediately prior to installation of the reinforcement cage Loose, disturbed and / or softened materials and any sedimentation shall be removed from the pile base",,,,,,,
note,Standard / Specification - 51/33669 - 6.3.1,,,,,,,
note,Verifying Document - Site Record,,,,,,,
note,Frequency - Prior to installation of the reinforcement cage,,,,,,,
note,Activity - I,,,,,,,
note,By - SE,,,,,,,
checkpoint,7.02.10 - Pile Hole Inspection and Acceptance,,,,,,,
note,"Acceptance / Conformance Criteria - The reinforcement cage shall not be installed, nor concreting begin for any pile, until the as-built founding level of the pile, the condition of the rock socket (where relevant) and the condition of the pile base has been accepted by the Designer",,,,,,,
note,Standard / Specification - 51/33669 - 6.3.2,,,,,,,
note,Verifying Document - Hold Point Release,,,,,,,
note,Frequency - Each Pile,,,,,,,
note,Activity - HP,,,,,,,
note,By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,7.03 Permanent Casings - (Pile Construction Card),,,,,,,
checkpoint,7.03.01 - Pile Annulus ,,,,,,,
note,Acceptance / Conformance Criteria - Permanent casings shall be installed in such a manner as to minimise any annulus between the outside of the casing and the in-situ ground.,,,,,,,
note,Standard / Specification - 51/33669 - 6.1.1,,,,,,,
note,Verifying Document - Site Records,,,,,,,
note,Frequency - Each Pile Post Installation,,,,,,,
