Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,CC0394 - ITP-011 - Kerb,itp,,,,Yes,CC0394 - ITP-011 - Kerb REV0,aaf6b5a9-e813-421c-ae01-16979d3d97b5
checkpoint-group,,,section,Lot Conformance.,,,,,,,
checkpoint-status,,,checkpoint,Lot Conformance,,,,,,,
select,218666c2-27ba-502e-9cad-2c3bad812763,,dropdown,Lot Status,"Awaiting Hold Point Release, Awaiting NCR Closure, Awaiting Test Results, Awaiting Verification, Cancelled, Closed-out, Outstanding, Work In Progress",,,,,,
text,33008354-9542-54d8-8706-063820a39c07,,textbox,Lot opened date:,,,,,,,
text,4c5c8cf6-caa0-5fe4-b6bf-4ce7a42d07a6,,textbox,Lot opened by:,,,,,,,
text,c524888a-664f-582f-ba74-89f01fa78830,,textbox,Date lot closed:,,,,,,,
button,cb21b33f-809a-51d7-bbf4-3c03ea3076d3,,button,NCR raised?,"Yes, No",,,,,,
text,3efbc0e7-3d5c-5e15-a1d8-e9f31764d729,,textbox,NCR Raised Date:,,,,,,,
button,0a017936-6f22-5b77-a33e-1e48b0456b1c,,button,NCR closed?,"Yes, No",,,,,,
text,1372566d-0ac5-5331-9193-b6df4e8ecf3a,,textbox,NCR Closed Date:,,,,,,,
text,1633ecbd-1986-5a84-8245-2a6f49ec29a2,,textbox,NCR Number:,,,,,,,
text,a5f20f96-6cd2-5ca3-82f3-dd3c021d3477,,textbox,Comments,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-group,,,section,1.0,,,,,,,
checkpoint-status,,,checkpoint,1.1 - Survey Set-out,,,,,,,
label,0ae6d879-0ae1-5286-81bb-b2a75801a83a,,note,Ref docs - IFC Drawings,,,,,,,
label,35863936-8604-5e6b-8120-4845cb85e794,,note,"Acceptance criteria - Prior to the commencement of works, the contractor shall engage a suitably qualified surveyor to set out the works and clearly mark its limits.",,,,,,,
button,36c858ab-3aef-5d22-a709-2119c76a191e,,button,Acceptance,"Yes,No,N/A",,,,,,
label,abc86fe8-48cc-524d-8214-9cb8f8a3ab46,,note,Key - W,,,,,,,
label,927beacf-0c07-518d-ada5-7ce49d6ca835,,note,Resp - SE,,,,,,,
label,c9957923-1178-591a-a41a-e29da33ed7e8,,note,"Remarks/record (e.g. Test frequency reports, certificates, checklist etc.) -",,,,,,,
boolean,26078f25-9f57-55ba-b62d-0e525c4aaeea,,tickbox,Work Lot Map,,,,,,,
checkpoint-status,,,checkpoint,1.2 - Approved Material Type,,,,,,,
label,49c41681-404a-56dd-bba4-6ca212f9df95,,note,Ref docs - IFC Drawings,,,,,,,
label,4481e486-9152-53d5-ad78-9d7bced254cc,,note,Acceptance criteria -,,,,,,,
label,03142c48-01bb-515d-9af0-9fbb6e3dbc3f,,note,Acceptance,,,,,,,
text,3b4af81c-52ce-5c6e-8e6f-fbbdf7c07a1d,,textbox,Approved kerb mix:,,,,,,,
label,5d1bd4e7-9dcc-5c4e-a64f-11eac0d74552,,note,Key - H,,,,,,,
label,7633aa1c-2594-584f-b1f5-040956ecccba,,note,Resp - SE,,,,,,,
checkpoint-status,,,checkpoint,1.3 - Preparation of Bedding,,,,,,,
label,53c2c47e-355d-59e6-81e6-b7556041d397,,note,Ref docs - AS2876,,,,,,,
label,13b31c32-eec0-5c9c-b7dc-92f29c542613,,note,"Acceptance criteria - Where kerb is constructed over pavement layers, bedding shall be provided between the pavement layer & the underside of the edging, or the edging thickened to match the pavement layer.",,,,,,,
label,2ee6adde-c78c-5f37-8ab0-e3f0ee19ec8e,,note,"○ Where edgings are not constructed over pavement layers, bedding shall be greater than 100mm compacted thickness.",,,,,,,
button,d051ef3c-824b-5a51-8f20-8d66e5f3702b,,button,Acceptance,"Yes,No,N/A",,,,,,
label,db75f9f2-6612-5071-9bea-dc20ada939aa,,note,Key - S,,,,,,,
label,013933fc-6ec8-598a-bcf2-d2297410e03b,,note,Resp - SE,,,,,,,
checkpoint-status,,,checkpoint,1.4 - Air Temperature,,,,,,,
label,2630eaa2-e72a-5bad-a028-b819a8e1f9e9,,note,Ref docs - AS2876,,,,,,,
label,e96201d9-3214-573a-b891-05563b986953,,note,Acceptance criteria - Concrete shall not be mixed when the temperature is lower than 5⁰C or greater than 35⁰C.,,,,,,,
button,06096772-3cf5-5619-8b6e-9886b1161e25,,button,Acceptance,"Yes,No,N/A",,,,,,
label,789c82ec-323f-5dc3-9d10-e9399cb36e15,,note,Key - S,,,,,,,
label,dad0a39e-2262-5362-b56d-b3e5bd075ca2,,note,Resp - SE,,,,,,,
checkpoint-status,,,checkpoint,1.5 - Concrete Placement,,,,,,,
label,de757d1f-7d44-5c3e-a712-e62b6e281d59,,note,Ref docs - AS3610 AS2876,,,,,,,
label,6b6ab994-342e-554e-9b12-f99916d6c1b2,,note,"Acceptance criteria - Concrete shall be thoroughly compacted by means of continuous tamping & internal vibration shall be worked around any embedment’s & into corners of formwork to produce a dense concrete free from voids, honeycombing, segregation, or surface defects.",,,,,,,
label,1d13dab3-b156-54c9-b6a5-f5b5a44b37a1,,note,"○ Concrete shall be finished to ensure a smooth surface with a uniform colour & appearance, & screeded to achieve the specified level, dimensions, falls & tolerances.",,,,,,,
button,7e7d8020-1cdc-5608-a3e1-d9dc919d9060,,button,Acceptance,"Yes,No,N/A",,,,,,
label,500df396-f791-52d5-b810-b7c9b8466110,,note,Key - S,,,,,,,
label,bc0f26c2-5584-520b-b0bf-e7d4c3e7ab8c,,note,Resp - SE,,,,,,,
checkpoint-status,,,checkpoint,1.6 - Joints,,,,,,,
label,993425b7-1371-5c9c-b201-cd825ec9c568,,note,Ref docs - AS3610 AS2876,,,,,,,
label,54fb89f2-8687-592c-a7e6-7d54e1bee095,,note,Acceptance criteria - Transverse joints shall be constructed at regular intervals not exceeding 3m. For extruded edgings this shall be done by a method which does not damage or distort the adjacent surfaces.,,,,,,,
label,7a7c17c0-c366-5aca-bad3-5f06373d793a,,note,○ 6mm saw cut joints within 24-72hrs post pour,,,,,,,
label,1cef008c-e77f-5762-b01e-bfb76c29c4cb,,note,○ Sikaflex polyurethane joint sealant or equivalent used to fill saw cuts.,,,,,,,
button,605f3fe8-313a-5dd0-9d21-acc787dc4597,,button,Acceptance,"Yes,No,N/A",,,,,,
