Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-flat,,,checklist,Cadwelds,,,,,Yes,Cadwelds,22357ef9-3286-45e8-b48e-b1ef6305960a
checkpoint-status,,,checkpoint,"Mold type, #, and cable size identified.",,,,,,,
select,40a98fe5-15bc-5b62-9405-849c2ef315bb,,dropdown,Select mold type:,"GT 50mm SQ to 16mm S/S vertical rod, XBQ - 50mm SQ to 50mm SQ crossover, TA 50mm SQ Horizontal Tee, XA 185mm N/C run to 185mm N/C4 120mm, T.A. 185mm N/C run to 50mm Horizontal Tee, X.A. 185mm N/C run to 185mm N/C Tap, X.A 185mm N/C # 50mm run to 185mm N/C # 50mm Tap, T.A 185mm N/C Run to 120mm N/C Horizontal Tee, T.A. 185mm N/C Horizontal Tee, PC 240mm SQ N/C Run to 120mm SQ TAP, TA 250mm SQ N/C Run to 240mm SQ Flex B140A Shim TAP * GAP Cable 3mm *, GT 120mm SQ N/C to 19mm Ground Rod, TA 120mm SQ N/C Run to 120mm Flex in B140A Shim TAP, TA 240mm SQ Run x TAP, TA 120mm SQ Run to 70mm TAP Horizontal Tee, TA 70mm SQ Run to 120mm TAP Horizontal Tee, TA 70mm SQ Run x TAP",,,,,,
select,ae92e117-f81d-5c93-9033-e70a5ac2c5ac,,dropdown,Select mold #,"GTC-312C, XBQ-2C2C, TAC-2C2C, ZC-11159Z, TAC-3D2C, XAC-3D3D, ZC-11160Z, TAC-3D2V, TAC-3D3D, TAC.3Q3Q, ZC.11170Z, GTC.182V, ZC.1174Z, PCC.3Q2V, TAC.2V2G, TAC.2G2V, TAC.2G2G",,,,,,
select,45b392c8-2f90-53e9-8837-a0a0439583d9,,dropdown,Select cable size,"50mm to 16mm Earth Rod, 50mm to 50mm Tee, 50mm to 50mm Cross, 185mm to 185mm Tee, 185mm to 120mm Tee, 185mm to 120mm Cross, 185mm to 185mm Cross, 185mm to 50mm to 50mm Cross, 50mm to 70mm, 50mm to 50mm flex Tee, 240mm to 240mm Tee, 240mm to 120mm Tee, 70mm to 70mm Tee, 70mm to 120mm Tee, 120mm to 70mm Tee,",,,,,,
checkpoint-status,,,checkpoint,Cadweld Visual test,,,,,,,
label,59be31a2-a63b-588c-a157-54fcb1f30061,,note,Please attach photo,,,,,,,
checkpoint-status,,,checkpoint,Cadweld Ductor test,,,,,,,
text,ef019124-db6d-565b-aad7-7114c8ec0c8e,,textbox,Result :,,,,,,,
label,da34ba6a-d319-56c4-9f23-11f515aaad6c,,note,Pass if <50 micro ohms,,,,,,,
label,9b3d3c3e-1783-56c7-a717-1dbc6605fe42,,note,Please attach photo,,,,,,,
checkpoint-status,,,checkpoint,"Cadweld wrapped in 3M SCOTCH 23 RUBBER, 3M TEMFLEX 1500 GREEN TAPE",,,,,,,
label,8239a98c-09c8-5018-90f7-2eedd28c9648,,note,Please attach photo,,,,,,,
checkpoint-status,,,checkpoint,GPS coordinates taken,,,,,,,
text,8b4f2217-7918-5ab5-908e-5e698ff03bb2,,textbox,Notes:,,,,,,,
