type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP - Chipseal Surfacing,itp,,,,,ITP - Chipseal Surfacing,
section,Design,,,,,,,
checkpoint,Treatment Selection,,,,,,,
label,VERIFICATION ACTIVITY - Physical / Site video/photographic record,,,,,,,
label,METHODS OR REFERENCE - Asset Team - Base Preservation ,,,,,,,
label,FREQUENCY - Annually Pre-reseal,,,,,,,
label,ACCEPTANCE CRITERIA - Documented approval from at time of Tender -Team/Client,,,,,,,
label,HOLD / WITNESS POINT - Mandatory HOLD POINT - Client Approval,,,,,,,
label,RECORDS - Approved Seal Designs,,,,,,,
label,RESPONSIBLE PERSON - Sealing Contract Manager / Engineer,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,Chipseal Design ,,,,,,,
label,VERIFICATION ACTIVITY - Peer review by Authorised Seal Design Approver,,,,,,,
label,METHODS OR REFERENCE - Chipsealing in NZ,,,,,,,
label,FREQUENCY - One per design prior to commencing onsite,,,,,,,
label,ACCEPTANCE CRITERIA - Design meets requirements of P17,,,,,,,
label,HOLD / WITNESS POINT - Mandatory HOLD POINT - Seal Design peer Reviwer - Client Approval,,,,,,,
label,RECORDS - Peer Reviewed Seal Designs,,,,,,,
label,RESPONSIBLE PERSON - Sealing Contract Manager / Engineer,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,Materials Testing,,,,,,,
checkpoint,Size (Grades 2-5) & Shape (Grades 2-4),,,,,,,
label,VERIFICATION ACTIVITY - Lab Test,,,,,,,
label,METHODS OR REFERENCE - NZTA M/6,,,,,,,
label,FREQUENCY - 1/500m3,,,,,,,
label,ACCEPTANCE CRITERIA - ,,,,,,,
label,Size (ald mm),,,,,,,
label,– G2 9.5-12.0,,,,,,,
label,– G3 7.5-10.0,,,,,,,
label,– G4 5.5-8.0,,,,,,,
label,– G5 Report,,,,,,,
label,Shape,,,,,,,
label,"– AGD/ALD Ratio G2,3,4 = 2.25 max",,,,,,,
label,"– G2,3,4 = min 98% with 2+ broken faces",,,,,,,
label,HOLD / WITNESS POINT - Witness Point ,,,,,,,
label,RECORDS - IANZ Lab Reports ,,,,,,,
label,RESPONSIBLE PERSON - Sealing Contract Manager / Engineer,,,,,,,
checkpoint,Cleanliness (Grades 2-6),,,,,,,
label,VERIFICATION ACTIVITY - Lab Test,,,,,,,
label,METHODS OR REFERENCE - NZTA M/6,,,,,,,
label,FREQUENCY - 1/500m3,,,,,,,
label,ACCEPTANCE CRITERIA - ,,,,,,,
label,Cleanness value,,,,,,,
label,○ G2 = 89,,,,,,,
label,○ G3 = 87,,,,,,,
