Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Precast Panels Overall Progress,,,,,
,Scope,,,precast panels,
,Rows,,,,
,,800-P01 to 800-P82,dynamic,800-P01 to 800-P82,
,Columns,,,,
,,Date item was cast,Date item was cast,placement method correct (attach any relevant photos),
,,Details,,details,
,,Pre-pour QA,,pre-pour qa,
,,Pre pour - Primary dimensions checked,,pre pour - primary dimensions checked,
,,Length,Length,pre pour - primary dimensions checked,
,,Width,Width,pre pour - primary dimensions checked,
,,Thickness,Thickness,pre pour - primary dimensions checked,
,,Pour QA,,pour qa,
,,Post pour/Pre delivery QA,,post pour/pre delivery qa,
,,Post pour - Primary dimensions checked,,post pour - primary dimensions checked,
,,Length,Length,post pour - primary dimensions checked,
,,Width,Width,post pour - primary dimensions checked,
,,Thickness,Thickness,post pour - primary dimensions checked,
,,,,,
Precast Panels Detailed Progress,,,,,
,Scope,,,precast panels,
,Rows,,,,
,,800-P01 to 800-P82,dynamic,800-P01 to 800-P82,
,Columns,,,,
,,photograph/upload of latest drawing attached (office pm),,photograph/upload of latest drawing attached (office pm),
,,Drawing #,Drawing #,photograph/upload of latest drawing attached (office pm),
,,Revision #,Revision #,photograph/upload of latest drawing attached (office pm),
,,Formwork Fixed Correctly,,formwork fixed correctly,
,,Mould clean,,mould clean,
,,Release oil applied correctly,,release oil applied correctly,
,,Pre pour - Primary dimensions checked,,pre pour - primary dimensions checked,
,,Length,Length,pre pour - primary dimensions checked,
,,Width,Width,pre pour - primary dimensions checked,
,,Thickness,Thickness,pre pour - primary dimensions checked,
,,Diagonal dimensions checked,,diagonal dimensions checked,
,,Openings Checked and Correct,,openings checked and correct,
,,size,size,openings checked and correct,
,,location,location,openings checked and correct,
,,orientation,orientation,openings checked and correct,
,,Rebates Installed Correctly,,rebates installed correctly,
,,Formwork chamfers installed correctly where required,,formwork chamfers installed correctly where required,
,,"Reinforcing placed correctly, checked and approved",,"reinforcing placed correctly, checked and approved",
,,Correct Size and Type,Correct Size and Type,"reinforcing placed correctly, checked and approved",
,,Laps and Splices correct,Laps and Splices correct,"reinforcing placed correctly, checked and approved",
,,Cover Checked,Cover Checked,"reinforcing placed correctly, checked and approved",
,,Spacing Checked,Spacing Checked,"reinforcing placed correctly, checked and approved",
,,"Cast in items checked, correct (size and location",,"cast in items checked, correct (size and location",
,,Weld Plates,Weld Plates,"cast in items checked, correct (size and location",
,,Drossbach,Drossbach,"cast in items checked, correct (size and location",
,,PS Voids,PS Voids,"cast in items checked, correct (size and location",
,,TIM Inserts,TIM Inserts,"cast in items checked, correct (size and location",
,,RB Coupler(s),RB Coupler(s),"cast in items checked, correct (size and location",
,,Other cast in items checked (if any),Other cast in items checked (if any),"cast in items checked, correct (size and location",
,,"Starter Bars inserted, checked and correct",,"starter bars inserted, checked and correct",
,,Size,Size,"starter bars inserted, checked and correct",
,,Location,Location,"starter bars inserted, checked and correct",
,,Spacing,Spacing,"starter bars inserted, checked and correct",
,,"Lifting Items inserted, checked and correct",,"lifting items inserted, checked and correct",
,,Size,Size,"lifting items inserted, checked and correct",
,,Location,Location,"lifting items inserted, checked and correct",
,,Pre-Pour checks completed and approval given to pour panel,,pre-pour checks completed and approval given to pour panel,
,,Concrete Strength correct as per design (Attach photo of concrete docket),,concrete strength correct as per design (attach photo of concrete docket),
,,All Concrete Dockets Attached,All Concrete Dockets Attached,concrete strength correct as per design (attach photo of concrete docket),
,,Placement method correct (Attach any relevant photos),,placement method correct (attach any relevant photos),
