type,name,values,prefix,postfix,usage count,user addable,template name
checklist,ITP-01-009 - Culvert,,,,,,ITP-01-009 - Culvert REV2
section,1 Preliminary Works,,,,,,
checkpoint,1.1 Check for correct documentation,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,
label,"ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are:
- using the correct and complete set of drawings 
- all drawings are the latest revision",,,,,,
label,REFERENCE DOCUMENTS: Drawings and drawing registers,,,,,,
label,INSPECTION/TEST METHOD: Visual inspection,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,
label,HP*,,,,,,
label,RESPONSIBILITY: Site Engineer / Site Foreman,,,,,,
text,DATE:,,,,,,
checkpoint,1.2 Implementation of all measures and controls,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,
label,"ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: OHSCP, PHSCP, PCMP, EMP, ECP, CEMP, ERA, QMP, CHMP, SWMS",,,,,,
label,"REFERENCE DOCUMENTS: OHSCP, PHSCP, PCMP, EMP, ECP, CEMP, ERA, QMP, CHMP, SWMS",,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,
label,HP*,,,,,,
label,RESPONSIBILITY: Site Engineer / Site Foreman,,,,,,
text,DATE:,,,,,,
checkpoint,1.3 Precast Materials Inspection,,,,,,
label,FREQUENCY: Each Delivery,,,,,,
label,ACCEPTANCE CRITERIA: Precast materials have been inspected and fit for purpose and free of defects,,,,,,
label,REFERENCE DOCUMENTS: 619.08,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,
label,RECORD OF CONFORMITY: This ITP signed   Receival and Inspection Checklist,,,,,,
label,IP,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,
text,DATE:,,,,,,
checkpoint,1.4 Precast Pipe & Culvert Compliance,,,,,,
label,FREQUENCY: Prior to Commencing,,,,,,
label,ACCEPTANCE CRITERIA: Precast Reinforced Concrete Box Culverts to comply with requirements of VicRoads Section 619.,,,,,,
label,"REFERENCE DOCUMENTS: VicRoads Spec.
Cl.619 
701.04
701.05",,,,,,
label,INSPECTION/TEST METHOD: Document review & Site inspection,,,,,,
label,"RECORD OF CONFORMITY: Receival & Inspection Checklist 

Manufacturer cetificate or accreditation",,,,,,
label,IP,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,
text,DATE:,,,,,,
checkpoint,1.5 Bedding material classification,,,,,,
label,FREQUENCY: Prior to start,,,,,,
label,"ACCEPTANCE CRITERIA: Nominated material shall be free from perishable matter and conform with the requirements below:
100% passing 19mm sieve.
5%-40% passing 0.075mm.
PI = 20 max.",,,,,,
label,"REFERENCE DOCUMENTS: 701.16
Table 701.091
Table 701.092",,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,
label,RECORD OF CONFORMITY: Test Reports from supplier,,,,,,
label,TP,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,
text,DATE:,,,,,,
checkpoint,1.6 Backfill material Classification ,,,,,,
label,FREQUENCY: Prior to start,,,,,,
label,"ACCEPTANCE CRITERIA: Nominated material shall be free from perishable matter and conform with the requirements below:
100% passing 37.5mm sieve.
5%-40% passing 0.075mm sieve.
PI = 20 max.",,,,,,
label,"REFERENCE DOCUMENTS: 701.19
Table 701.091
Table 701.092      ",,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,
label,RECORD OF CONFORMITY: Test Reports from supplier,,,,,,
label,TP,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,
text,DATE:,,,,,,
checkpoint,1.7 Mortar material classification,,,,,,
label,FREQUENCY: Prior to start,,,,,,
label,"ACCEPTANCE CRITERIA: Cementituous grouts shall be minimum Type C class dual shinkage compensating, with a minimum 28 day compressive strength of not less than 40 Mpa. Only whole bags of material shall be used.  Test certificates, material data sheets and health and safety data sheets shall be available for all materials.  The mortar and grout applications shall be cured in accordance with the requirements of clause 610.23.
Mortars and grouts shall be sampled and tested in accordance with the requirements of clause 610.28.",,,,,,
label,REFERENCE DOCUMENTS: 610.33,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,
label,RECORD OF CONFORMITY: Test Reports from supplier,,,,,,
label,TP,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,
text,DATE:,,,,,,
section,2 Construction Works,,,,,,
checkpoint,2.1 Excavation Permit,,,,,,
label,FREQUENCY: Each lot,,,,,,
