"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","Windows/Doors Installation Checklist","",,,54,"Yes","Windows/Doors Installation Checklist","50e8b9b2-c108-4100-8dc0-daae1c1d6736"
"checkpoint-status",,"","checkpoint","Waterproofing angle completed"
"checkpoint-status",,"","checkpoint","(Attach photo)"
"checkpoint-status",,"","checkpoint","Installation of sub-sill and caulked"
"checkpoint-status",,"","checkpoint","(Attach photo)"
"checkpoint-status",,"","checkpoint","Water test sub-sill"
"checkpoint-status",,"","checkpoint","(Attach photo)"
"checkpoint-status",,"","checkpoint","Installation of sub-head and caulked"
"checkpoint-status",,"","checkpoint","Install frames including trims to doors"
"checkpoint-status",,"","checkpoint","Install windows and trimming"
"checkpoint-status",,"","checkpoint","Install door panels"
"checkpoint-status",,"","checkpoint","Installation of all hardware"
"checkpoint-status",,"","checkpoint","Ensure all external and internal angles are sealed"
"checkpoint-status",,"","checkpoint","Handover"

"checklist-sectioned",,"","checklist","External","",,,0,"Yes","External Elements Installation Checklist","a7258340-5927-4594-8d7f-ec9790d6094e"
"checkpoint-group",,"","section","Westside"
"checkpoint-status",,"","checkpoint","Slab edge installation Completed"
"checkpoint-status",,"","checkpoint","Vertical Full height sunshades installed"
"checkpoint-status",,"","checkpoint","BMU Brackets installed"
"checkpoint-status",,"","checkpoint","All end caps to feature completed"
"checkpoint-status",,"","checkpoint","All external trimming completed"
"checkpoint-status",,"","checkpoint","All external sealing completed"
"checkpoint-group",,"","section","Eastside"
"checkpoint-status",,"","checkpoint","Horizontal sunshade installed"
"checkpoint-status",,"","checkpoint","Vertical fins detail installed"
"checkpoint-status",,"","checkpoint","All end caps to feature completed"
"checkpoint-status",,"","checkpoint","All external trimming completed"
"checkpoint-status",,"","checkpoint","All external sealing completed"

"checklist-sectioned",,"","checklist","","",,,38,"No",,"c71d241eff5be67b2b78867b32e286c30e424d8a15b1441cd158a6f013a6a5cd"
"checkpoint-group",,"","section","Eastside"
"checkpoint-status",,"","checkpoint","Slab edge installation Completed"
"checkpoint-status",,"","checkpoint","Vertical Full height sunshades installed"
"checkpoint-status",,"","checkpoint","BMU Brackets installed"
"checkpoint-status",,"","checkpoint","All end caps to feature completed"
"checkpoint-status",,"","checkpoint","All external trimming completed"
"checkpoint-status",,"","checkpoint","All external sealing completed"
"checkpoint-status",,"","checkpoint","Water testing Subsill"
"checkpoint-group",,"","section","Westside"
"checkpoint-status",,"","checkpoint","Horizontal sunshade installed"
"checkpoint-status",,"","checkpoint","Vertical fins detail installed"
"checkpoint-status",,"","checkpoint","All end caps to feature completed"
"checkpoint-status",,"","checkpoint","All external trimming completed"
"checkpoint-status",,"","checkpoint","All external sealing completed"
"checkpoint-status",,"","checkpoint","Water testing Subsill"

"checklist-flat",,"","checklist","","",,,18,"No",,"233ca6cec4babac4ac07bc9d8d857bc0930ae1c0e8384ee5cbe5d90e92325479"
"checkpoint-status",,"","checkpoint","Waterproofing angle completed"
"checkpoint-status",,"","checkpoint","(Attach photo)"
"checkpoint-status",,"","checkpoint","Installation of sub-sill and caulked"
"checkpoint-status",,"","checkpoint","Installation of sub-head and caulked"
"checkpoint-status",,"","checkpoint","Install frames including trims to doors"
"checkpoint-status",,"","checkpoint","Install windows and trimming"
"checkpoint-status",,"","checkpoint","Install door panels"
"checkpoint-status",,"","checkpoint","Installation of all hardware"
"checkpoint-status",,"","checkpoint","Ensure all external and internal angles are sealed"
"checkpoint-status",,"","checkpoint","Handover"

"checklist-flat",,"","checklist","","",,,1,"No",,"c87e6268d859fbe6b2f792aa474d31f5866626b656c4d2638b8bc93e084ccf7e"
"checkpoint-status",,"","checkpoint","Waterproofing angle completed"
"checkpoint-status",,"","checkpoint","Installation of sub-sill and caulked"
"checkpoint-status",,"","checkpoint","(Attach photo)"
"checkpoint-status",,"","checkpoint","Water test sub-sill"
"checkpoint-status",,"","checkpoint","Installation of sub-head and caulked"
"checkpoint-status",,"","checkpoint","Install frames including trims to doors"
"checkpoint-status",,"","checkpoint","Install windows and trimming"
"checkpoint-status",,"","checkpoint","Install door panels"
"checkpoint-status",,"","checkpoint","Installation of all hardware"
"checkpoint-status",,"","checkpoint","Ensure all external and internal angles are sealed"
"checkpoint-status",,"","checkpoint","Handover"

"checklist-flat",,"","checklist","","",,,3,"No",,"5c9e250fdd4beb801e54830dcbe3554fa6e0518dca7fd72335841cbc4dc3b304"
"checkpoint-status",,"","checkpoint","Waterproofing angle completed"
"checkpoint-status",,"","checkpoint","Installation of sub-sill and caulked"
"checkpoint-status",,"","checkpoint","(Attach photo)"
"checkpoint-status",,"","checkpoint","Installation of sub-head and caulked"
"checkpoint-status",,"","checkpoint","Install frames including trims to doors"
"checkpoint-status",,"","checkpoint","Install windows and trimming"
"checkpoint-status",,"","checkpoint","Install door panels"
"checkpoint-status",,"","checkpoint","Installation of all hardware"
"checkpoint-status",,"","checkpoint","Ensure all external and internal angles are sealed"
"checkpoint-status",,"","checkpoint","Handover"

"checklist-flat",,"","checklist","","",,,1702,"No",,"f3c77bb95971a3dc6374f234fe5745820ee1fbeb5b0721021b695169403b5d53"
"checkpoint-status",,"","checkpoint","Waterproofing angle completed"
"checkpoint-status",,"","checkpoint","Installation of sub-sill and caulked"
"checkpoint-status",,"","checkpoint","Installation of sub-head and caulked"
"checkpoint-status",,"","checkpoint","Install frames including trims to doors"
"checkpoint-status",,"","checkpoint","Install windows and trimming"
"checkpoint-status",,"","checkpoint","Install door panels"
"checkpoint-status",,"","checkpoint","Installation of all hardware"
"checkpoint-status",,"","checkpoint","Ensure all external and internal angles are sealed"
"checkpoint-status",,"","checkpoint","Handover"

"checklist-flat",,"","checklist","","",,,1,"No",,"732fdd68175efbcc5aa1611dfc8434f1b898bb67f0abe23bb4e34e1258f8ade0"
"checkpoint-status",,"","checkpoint","Waterproofing angle completed"
"checkpoint-status",,"","checkpoint","(Attach photo)"
"checkpoint-status",,"","checkpoint","Installation of sub-sill and caulked"
"checkpoint-status",,"","checkpoint","(Attach photo)"
"checkpoint-status",,"","checkpoint","Installation of sub-head and caulked"
"checkpoint-status",,"","checkpoint","Install frames including trims to doors"
"checkpoint-status",,"","checkpoint","Install windows and trimming"
"checkpoint-status",,"","checkpoint","Install door panels"
"checkpoint-status",,"","checkpoint","Installation of all hardware"
"checkpoint-status",,"","checkpoint","Ensure all external and internal angles are sealed"
"checkpoint-status",,"","checkpoint","Handover"

"checklist-flat",,"","checklist","","",,,4,"No",,"527c744ae3a494448b8fef9892cfa9943443b955c33ab223adb81d07ed9982e8"
"checkpoint-status",,"","checkpoint","Waterproofing angle completed"
"checkpoint-status",,"","checkpoint","Installation of sub-sill and caulked"
"checkpoint-status",,"","checkpoint","(Attach photo)"
"checkpoint-status",,"","checkpoint","Water test sub-sill"
"checkpoint-status",,"","checkpoint","(Attach photo)"
"checkpoint-status",,"","checkpoint","Installation of sub-head and caulked"
"checkpoint-status",,"","checkpoint","Install frames including trims to doors"
"checkpoint-status",,"","checkpoint","Install windows and trimming"
"checkpoint-status",,"","checkpoint","Install door panels"
"checkpoint-status",,"","checkpoint","Installation of all hardware"
"checkpoint-status",,"","checkpoint","Ensure all external and internal angles are sealed"
"checkpoint-status",,"","checkpoint","Handover"

"checklist-flat",,"","checklist","","",,,1,"No",,"a27b944545293d767669bfd35ec1a7ac92744e13f42126fe963744a96d586c47"
"checkpoint-status",,"","checkpoint","Waterproofing angle completed"
"checkpoint-status",,"","checkpoint","Installation of sub-sill and caulked"
"checkpoint-status",,"","checkpoint","(Attach photo)"
"checkpoint-status",,"","checkpoint","(Attach photo)"
"checkpoint-status",,"","checkpoint","Installation of sub-head and caulked"
"checkpoint-status",,"","checkpoint","Install frames including trims to doors"
"checkpoint-status",,"","checkpoint","Install windows and trimming"
"checkpoint-status",,"","checkpoint","Install door panels"
"checkpoint-status",,"","checkpoint","Installation of all hardware"
"checkpoint-status",,"","checkpoint","Ensure all external and internal angles are sealed"
"checkpoint-status",,"","checkpoint","Handover"

"checklist-flat",,"","checklist","","",,,1,"No",,"902eb48e8cfdb35cb6e97fc71609dd4813cbd0033c6fd1e719e125f7d9d1f37e"
"checkpoint-status",,"","checkpoint","Waterproofing angle completed"
"checkpoint-status",,"","checkpoint","Installation of sub-sill and caulked"
"checkpoint-status",,"","checkpoint","Water test sub-sill"
"checkpoint-status",,"","checkpoint","Installation of sub-head and caulked"
"checkpoint-status",,"","checkpoint","Install frames including trims to doors"
"checkpoint-status",,"","checkpoint","Install windows and trimming"
"checkpoint-status",,"","checkpoint","Install door panels"
"checkpoint-status",,"","checkpoint","Installation of all hardware"
"checkpoint-status",,"","checkpoint","Ensure all external and internal angles are sealed"
"checkpoint-status",,"","checkpoint","Handover"

"checklist-flat",,"","checklist","","",,,2,"No",,"69ccdbff4dbe7c072c008f7a39cebdcb3141b21b48d31c2c7baccc2a87d70818"
"checkpoint-status",,"","checkpoint","Waterproofing angle completed"
"checkpoint-status",,"","checkpoint","(Attach photo)"
"checkpoint-status",,"","checkpoint","Installation of sub-sill and caulked"
"checkpoint-status",,"","checkpoint","(Attach photo)"
"checkpoint-status",,"","checkpoint","(Attach photo)"
"checkpoint-status",,"","checkpoint","Installation of sub-head and caulked"
"checkpoint-status",,"","checkpoint","Install frames including trims to doors"
"checkpoint-status",,"","checkpoint","Install windows and trimming"
"checkpoint-status",,"","checkpoint","Install door panels"
"checkpoint-status",,"","checkpoint","Installation of all hardware"
"checkpoint-status",,"","checkpoint","Ensure all external and internal angles are sealed"
"checkpoint-status",,"","checkpoint","Handover"

