"Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"/1","checklist","QA - Brickwork Level 0","","QA - Brickwork Level 0",2,"228fddbe-40dc-4154-9710-07340f6e6fce"
,"section","Brick/ block work Installation",,,,
,"checkpoint","Brick rebate waterproofed as required",,,,
,"checkpoint","Mortar mixed correctly and colour consistent",,,,
,"checkpoint","Premium white mortar is used as per specification plan",,,,
,"checkpoint","Mortar joints are in alignment",,,,
,"checkpoint","Cavity width correct",,,,
,"checkpoint","Standard Brick ties installed as per the specifications with correct spacing*",,,,
,"checkpoint","Cavity and brick ties free of mortar and debris",,,,
,"checkpoint","Weep-holes checked and accurate (required every 800mm crs)",,,,
,"checkpoint","Brick sill installed and checked – 15 degree consistent fall",,,,
,"checkpoint","Façade bricks are installed as per plan",,,,
,"checkpoint","Windows/doors lintel DPC installed",,,,
,"checkpoint","DPC installed over shelf angles as per specification",,,,
,"checkpoint","Brickwork line and level to specification tolerances*",,,,
,"section","Hand over",,,,
,"checkpoint","Final clean and handover",,,,

"/1","checklist","QA - Brickwork Level 1","","QA - Brickwork Level 1",3,"c684d263-73b2-4774-ae24-bd5e2cfcd4cf"
,"section","Brick/ block work Installation",,,,
,"checkpoint","Shelf angle installed as per drawings",,,,
,"checkpoint","Mortar mixed correctly and colour consistent",,,,
,"checkpoint","Premium white mortar is used as per specification plan",,,,
,"checkpoint","Mortar joints are in alignment",,,,
,"checkpoint","Cavity width correct",,,,
,"checkpoint","Standard Brick ties installed as per the specifications with correct spacing*",,,,
,"checkpoint","Cavity and brick ties free of mortar and debris",,,,
,"checkpoint","Weep-holes checked and accurate (required every 800mm crs)",,,,
,"checkpoint","Brick sill installed and checked – 15 degree consistent fall",,,,
,"checkpoint","Façade bricks are installed as per plan",,,,
,"checkpoint","Windows/doors lintel DPC installed",,,,
,"checkpoint","DPC installed over shelf angles as per specification",,,,
,"checkpoint","Brickwork line and level to specification tolerances*",,,,
,"checkpoint","Bricklock, corner and straight installed",,,,
,"section","Hand over",,,,
,"checkpoint","Final clean and handover",,,,

"/1","checklist","QA - Brickwork Level 2","","QA - Brickwork Level 2",0,"1629643c-6ec7-4722-8b4e-b41a6c950efa"
,"section","Brick/ block work Installation",,,,
,"checkpoint","Shelf angle installed as per drawings",,,,
,"checkpoint","Mortar mixed correctly and colour consistent",,,,
,"checkpoint","Premium white mortar is used as per specification plan",,,,
,"checkpoint","Mortar joints are in alignment",,,,
,"checkpoint","Cavity width correct",,,,
,"checkpoint","Standard Brick ties installed as per the specifications with correct spacing*",,,,
,"checkpoint","Cavity and brick ties free of mortar and debris",,,,
,"checkpoint","Weep-holes checked and accurate (required every 800mm crs)",,,,
,"checkpoint","Brick sill installed and checked – 15 degree consistent fall",,,,
,"checkpoint","Façade bricks are installed as per plan",,,,
,"checkpoint","Windows/doors lintel DPC installed",,,,
,"checkpoint","DPC installed over shelf angles as per specification",,,,
,"checkpoint","Brickwork line and level to specification tolerances*",,,,
,"checkpoint","Bricklock, corner and straight installed",,,,
,"section","Hand over",,,,
,"checkpoint","Final clean and handover",,,,

"/1","checklist","QA - Brickwork Zone 3 Level 0","","QA - Brickwork Zone 3 Level 0",1,"55afe980-1118-4ab4-bcaf-963d83491e98"
,"section","Brick/ block work Installation",,,,
,"checkpoint","Mortar mixed correctly and colour consistent",,,,
,"checkpoint","Premium white mortar is used as per specification plan",,,,
,"checkpoint","Mortar joints are in alignment",,,,
,"checkpoint","Cavity width correct",,,,
,"checkpoint","Standard Brick ties installed as per the specifications with correct spacing*",,,,
,"checkpoint","Cavity and brick ties free of mortar and debris",,,,
,"checkpoint","Weep-holes checked and accurate (required every 3 bricks at base and sills)",,,,
,"checkpoint","Brick sill installed and checked – 15 degree consistent fall",,,,
,"checkpoint","Façade bricks are installed as per plan",,,,
,"checkpoint","Windows/doors lintel flashing tape",,,,
,"checkpoint","Brickwork line and level to specification tolerances*",,,,
,"section","Hand over",,,,
,"checkpoint","Final clean and handover",,,,

"/1","checklist","QA - Brickwork Zone 3 Level 1","","QA - Brickwork Zone 3 Level 1",1,"33e07579-ece5-4c63-a6da-bd95c78208ec"
,"section","Brick/ block work Installation",,,,
,"checkpoint","Mortar mixed correctly and colour consistent",,,,
,"checkpoint","Premium white mortar is used as per specification plan",,,,
,"checkpoint","Mortar joints are in alignment",,,,
