"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-sectioned",,"","checklist","MASDS ITP","",,,9,"Yes","MASDS ITP","04782aa7-79b8-4464-a9a4-5ef45e1bddb1"
"checkpoint-group",,"","section","Installation"
"checkpoint-status",,"","checkpoint","Wiring installed in accordance with AS3000, SAPN, Telstra and Austel regulations"
"checkpoint-status",,"","checkpoint","Fire penetrations to be sealed in accordance with manufacturers tested system to the locations as indicated on as built drawings complete with labels - Please attach photos"
"checkpoint-status",,"","checkpoint","Acoustic penetrations to be sealed in accordance with approved sample wall & manufacturers tested system to the locations as indicated on as builts"
"checkpoint-status",,"","checkpoint","Continuity and polarity checks carried out on all cables"
"checkpoint-status",,"","checkpoint","MASDS Sampling Conduits, sampling points, MASDS detection unit and MASDS control modules installed in accordance with applicable drawings and I.E.I recommendations"
"checkpoint-group",,"","section","Test Procedures"
"checkpoint-status",,"","checkpoint","Final cleaning - check MASDS protection area to ensure it is dust free. Obtain confirmation from Builders site representative that no further works are to proceed within MASDS protected area after cleaning"
"checkpoint-status",,"","checkpoint","Conducted MASDS testing procedures"
"checkpoint-status",,"","checkpoint","Arrange formal SAMFs inspection and system testing"
"checkpoint-group",,"","section","Sign-Off"
"checkpoint-status",,"","checkpoint","Works completed to specification/drawings - Attach photos of work below"
"holdpoint",,"","signoff","Request Builder Sign Off"

"checklist-sectioned",,"","checklist","ITP4535-004 Fire Alarms","",,,18,"Yes","ITP4535-004 Fire Alarms","04da9d8a-b8fd-455a-9804-5e8de30b2768"
"checkpoint-group",,"","section","Installation"
"checkpoint-status",,"","checkpoint","Confirm area of work is accessible & acceptable to commence"
"label","d72ceedb-23be-5f88-8820-5153ae2d9600","","note","Attach Photos/Comments below if any issues & Send report to Builder",,,
"text","ef9bc935-76ed-5e8d-8bdd-167da26ea524","","textbox","Relevant Drawing & Revision #",,,
"checkpoint-status",,"","checkpoint","Wiring installed in accordance with AS3000, ETSA regulations, Telstra and Austel regulations"
"checkpoint-status",,"","checkpoint","Continuity and polarity checks carried out on all cables"
"checkpoint-status",,"","checkpoint","Detectors, bells, break glass alarms, automatic magnetic door holders, visual alarms, mimic panels, main FIP, data gathering panels all installed in accordance with applicable approved drawings and AS1668, AS2036, as1670,AS1603 and SAMFs requirements"
"checkpoint-status",,"","checkpoint","Inspection carried out - Attached/Any relevant comments added below"
"checkpoint-status",,"","checkpoint","Detail and corrective action for non-conformance Inspections"
"checkpoint-group",,"","section","Test Procedures"
"checkpoint-status",,"","checkpoint","Review inspection details above to verify that all inspections are satisfactory and test procedures can now follow"
"checkpoint-status",,"","checkpoint","Ensure client and builders site representative are aware that fire alarm system is to be tested, resulting in audible alarms"
"label","15c27b01-0d6e-5487-babd-d183597e4174","","note","Audible and visual alarms can be disconnected or isolated during test once they have been proved to be operational",,,
"checkpoint-status",,"","checkpoint","Set SAMFs signalling device to test position"
"label","77e1b0eb-4196-5b3f-90da-47b0e0544b7f","","note","Ensure all mechanical plant interface circuits are isolated or disconnected (smoke spill fans, gas solenoid, etc)",,,
"checkpoint-status",,"","checkpoint","Connect 240 volt power to FIP and install sealed lead acid batteries"
"checkpoint-status",,"","checkpoint","Review FIP block plans against actual installation and ensure detector identification numbers are correctly shown"
"checkpoint-status",,"","checkpoint","Test every single smoke detector and thermal detector by introducing smoke/heat from an approved test device. Ensure FIP is reset after each detector has gone into the alarm mode"
"label","62b449b4-ea07-5cbd-8db1-5898727939ab","","note","Check to ensure above ceiling remote identification plates operate",,,
"label","07b5c8ff-8ea6-5e95-8122-11765abef97f","","note","Ensure alarm bells and visual device operate correctly, and that EWIS panel is activated as per zoned requirements",,,
"checkpoint-status",,"","checkpoint","Test every single break glass alarm unit by using test key provided"
"label","f7c84ea3-aa09-53ad-8eee-9214e4761db0","","note","Ensure FIP is reset after each break glass alarm has been activated. Test fire pump controls and indications",,,
"checkpoint-status",,"","checkpoint","Test all outputs to BMS system with bms commissioning engineer in attendance. Test automatic/manual “stop/start” of smoke spill fans and fan status indicators"
"checkpoint-status",,"","checkpoint","Test every single magnetic door hoding device and prove all unites to be fully operational"
"checkpoint-status",,"","checkpoint","Test all auxiliary FIP outputs to mimic panels, EWIS system, gas solenooid valve, mechanical plant, SAMFs signalling device"
"checkpoint-status",,"","checkpoint","Simulated mains power failure in order to prove automatic change over to back-up batteries"
"label","0506baff-86c0-54c4-9fb7-eda8d5c5fcef","","note","Carry out load test with all devices connected in order to prove correct battery capacity",,,
"checkpoint-status",,"","checkpoint","Arrange client witness test"
"label","294bf392-bc8c-582e-b385-164ce4549074","","note","Test of 6 smoke detectors at random chosen by client",,,
"checkpoint-status",,"","checkpoint","Arrange formal SAMFs inspection and system testing"
"checkpoint-group",,"","section","Sign-Off"
"checkpoint-status",,"","checkpoint","Works completed to specification/drawings - Attach photos of work below"
"label","c46c71d1-1373-5aba-92a7-365e8f036040","","note","FINAL - Pass when happy to proceed with work(s) (Any issues please comment below)",,,
"button","de687853-99e0-5c7c-b0f4-4c699d35f86d","","button","Area left clean & tidy","Yes, No",,
"boolean","ba2eea05-a67f-56e4-b8f0-00d60e8a6989","","tickbox","Trojan Sign-Off (Add below)",,,
"boolean","1375d840-8aba-55cd-b6ec-4cf6c2b3fde5","","tickbox","Builder Sign-Off (Add below)",,,

"checklist-sectioned",,"","checklist","Fire Water Tanks ITP","",,,1,"Yes","Fire Water Tanks ITP","0de2211d-3d5a-46fa-bd19-0a4fd060b473"
"checkpoint-group",,"","section","Installation"
"checkpoint-status",,"","checkpoint","Tank roof and walls assembled in accordance with approved jsa's, shop drawings and approved construction drawings"
"checkpoint-status",,"","checkpoint","Tank liner Installed in accordance with manufacturers data sheets and instructions"
"checkpoint-status",,"","checkpoint","Ensure all tank panels, roof sheets, anchor bolts for tank internal braces are tight and no debris is left inside tank"
"checkpoint-status",,"","checkpoint","Ensure all external tank connection fittings, access ladders, manhole covers, tank contents level indicators and external wind braces (if fitted) are correctly installed, tight and operational"
"checkpoint-status",,"","checkpoint","Vacuum out any debris from inside tank and check all fixings/bolts for tightness. re-fit external manhole cover to form confined space"
"checkpoint-status",,"","checkpoint","Tank leak test complete"
"checkpoint-group",,"","section","Test Procedures"
"checkpoint-status",,"","checkpoint","Make a detailed inspection of external walls of tank to check for any sign of a leak"
"checkpoint-status",,"","checkpoint","Check ladders and manhole covers to ensure easy access is possible"
"checkpoint-status",,"","checkpoint","Check tank contents gauge and signage for correct operation"
"checkpoint-status",,"","checkpoint","Check tank roof and flashings to ensure no sharp edges and roof flashings are vermin proof"
"checkpoint-group",,"","section","Sign-Off"
"checkpoint-status",,"","checkpoint","Works completed to specification/drawings - Attach photos of work below"

"checklist-sectioned",,"","checklist","Fire Panel ITP","",,,4,"Yes","Fire Panel ITP","1a80a07b-7611-4e91-a232-9951036eb416"
"checkpoint-group",,"","section","Installation"
"checkpoint-status",,"","checkpoint","Wiring installed in accordance with AS3000, etsa regulations, telstra and austel regulations."
"checkpoint-status",,"","checkpoint","Continuity and polarity checks carried out on all cables."
"checkpoint-status",,"","checkpoint","Detectors, bells, break glass alarms, automatic magnetic door holders, visual alarms, mimic panels, main fip all installed in accordance with applicable approved drawings and as1668, as2036, as1670, as1603 and samfs requirements."
"checkpoint-status",,"","checkpoint","Detail and corrective action for non-conformance"
"checkpoint-group",,"","section","Test procedures"
"checkpoint-status",,"","checkpoint","Ensure client and builders site representative are aware that fire alarm system is to be tested, resulting in audible alarms (audible and visual alarms can be disconnected or isolated during test once they have been proved to be operational)."
"checkpoint-status",,"","checkpoint","Connect 240 volt power to fip and install sealed lead acid batteries."
"checkpoint-status",,"","checkpoint","Test all auxiliary fip outputs to mimic panels, ewis system, gas solenoid valve, mechanical plant, samfs signalling device."
"checkpoint-status",,"","checkpoint","Simulated mains power failure in order to prove automatic change over to back-up batteries. Carry out load test with all devices connected in order to prove correct battery capacity."
"checkpoint-status",,"","checkpoint","Arrange formal samfs inspection and system testing."
"checkpoint-group",,"","section","Sign Off"
"checkpoint-status",,"","checkpoint","Inspected By Trojan Fire"
