type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,03.36 - Gabion Protection,itp,,,,,03.36 - Gabion Protection,
section,Details,,,,,,,
checkpoint,"Steel-wire gabions shall be manufactured from galvanised, hexagonally woven, steel-wire mesh having a wire diameter not less than 2.7 mm and a mesh opening of 80 mm across the flats of the hexagon. Selvedge wire shall have a diameter not less than 3.4mm and binding wire shall have a diameter not less than 2.2mm. All wire shall comply with AS 2338 and AS 2423. ",,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS03 Cl36.2,,,,,,,
checkpoint,Rock shall be sound igneous or metamorphic rock that shall not disintegrate in water or when exposed to the weather.,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS03 Cl36.2,,,,,,,
checkpoint,"Rock used for filling shall be of size not less than 120 mm and not greater than 200 mm. The rock shall be uniformly graded, and not less than 80% by number shall be of size greater than 150 mm. ",,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS03 Cl36.2,,,,,,,
checkpoint,"Gabion panels and diaphragms shall be selvedged. The selvedge wire shall be woven integrally with the mesh or fastened to the mesh either by binding the edges of the mesh about the selvedge wire or by stainless steel clips, all in accordance with the manufacturer’s recommendations.",,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS03 Cl36.3,,,,,,,
checkpoint,Steel-wire gabion protection shall be constructed in the locations and in accordance with the drawings.,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS03 Cl36.3,,,,,,,
checkpoint,"The areas on which gabions are to be positioned shall be trimmed to the shapes specified within a tolerance of ± 50 mm. Trimmed surfaces shall be free of roots, stumps, brush, rocks and like protrusions.",,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS03 Cl. 36.4,,,,,,,
checkpoint,"The gabion shall have a dense, evenly distributed filling with minimum voids, and shall not be significantly distorted in shape",,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS03 Cl. 36.4.3,,,,,,,
checkpoint,Gabions shall be closed as soon as practicable after filling. All lids shall be securely bound to edges and diaphragms in accordance with the manufacturer’s recommendations.,,,,,,,
label,Acceptance Criteria & Frequency (Project Specific) - Visual,,,,,,,
label,Check Item - Check Item,,,,,,,
label,Reference - MRTS03 Cl. 36.4.4,,,,,,,
checkpoint,Final Verification,,,,,,,
note,Contractor's Quality Representative Verify that the Above has been Constructed according to Specification,,,,,,,
textbox,Print Name:,,,,,,,
date,Date:,,,,,,,
note,Project Manager Verify that the Lot Records is in accordance with Specification,,,,,,,
textbox,Print Name:,,,,,,,
date,Date:,,,,,,,
signoff,Sign ITP,,,,,,,
section,Final Sign Offs (to be completed at closure of Lot),,,,,,,
checkpoint,Agreed Quantities,,,,,,,
signoff,Agreed Quantities Sign Off,,,,,,,
checkpoint,Closure of Lot,,,,,,,
signoff,Closure of Lot Sign Off,,,,,,,
