Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,Site QA,
,Rows,,,,
,,Anomaly Repairs,dynamic,Anomaly Repairs,Site QA
,,Material Testing,dynamic,Material Testing,Site QA
,,Anomaly Repair Photos,dynamic,Anomaly Repair Photos,Site QA
,Columns,,,,
,,SECTION 5 – CONSTRUCTION ACTIVITY – TNZ F/01:1997 SPECIFICATION FOR EARTHWORKS CONSTRUCTION,,section 5 – construction activity – tnz f/01:1997 specification for earthworks construction,
,,SECTION 6 – CONSTRUCTION ACTIVITY – TNZ B/02:2005 SPECIFICATION FOR CONSTRUCTION OF UNBOUND GRANULAR PAVEMENT LAYERS,,section 6 – construction activity – tnz b/02:2005 specification for construction of unbound granular pavement layers,
,,"SECTION 4 – MATERIAL, PERSONNEL & THIRD PARTY APPROVAL",,"section 4 – material, personnel & third party approval",
,,SECTION 7 – POST CONSTRUCTION (FINAL INSPECTION AND HANDOVER),,section 7 – post construction (final inspection and handover),
