Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6,
2a1fb459-b01c-4dac-ab59-87a45035263d,"folder-normal has incorrect meta.stepType checkpoint-status
Data not allowed on folder-normal: Ref docs - VR Clause 702.09 (h)(953a5cbb-8349-5e39-9042-4d803aa17ab1), Acceptance criteria - Subsoil Lines Flushed to ensure Drainage Lines are free from obstruction.(07b39d41-7e5f-56dd-bffb-b34e313c7c1a), • Location, Date & Time for subsoil line recorded on lot map.(698100be-8a9d-5139-8767-864369e947b6), • The flushing test shall be witnessed by a representative nominated by the Superintendent.(d0c1e9e7-5fa9-5b34-a298-8f2d86f1a17b), Freq - Each Lot(b85f5998-6ec3-570f-b3c5-4fc19aca9ab0), Key - R(92bed01e-f772-55bc-85b8-ebe282a07b51), Resp - SE(3604ea2a-9d1a-591d-93f9-10c32b0c6e20), SI Key - W(184ce42a-684e-5459-a54e-52926cb989b6), Inspection Date:(7ec27c17-99a6-5402-a6b6-178ece75c28b)
Signoffs not allowed on folder-normal: AUTHORITY HOLDPOINT(da127cf2-67a0-5ed3-b655-6bdb9c21f03e)
folder-normal is not dependant but can't have own status",not-started,,folder,TRUE,TRUE,Site QA,McGregor Rd/Freeway - North,1630-P200-SYM-QAC-0013 Subsoil Drainage Installation,1630-SYM-DRL-0123 - SSD Install - Freeway North On Ramp 8.2.24,4.0 Work Lot Close Out,"4.1 - Flushing of Subsoil Lines Flushed after Completion of Flushers, Outlets","4.1 - Flushing of Subsoil Lines Flushed after Completion of Flushers, Outlets"
603c44b0-6e55-4985-81a1-e95a2bcbc3ac,"folder-normal has incorrect meta.stepType checkpoint-status
Data not allowed on folder-normal: Ref docs - VR Clause 702.09 (h)(953a5cbb-8349-5e39-9042-4d803aa17ab1), Acceptance criteria - Subsoil Lines Flushed to ensure Drainage Lines are free from obstruction.(07b39d41-7e5f-56dd-bffb-b34e313c7c1a), • Location, Date & Time for subsoil line recorded on lot map.(698100be-8a9d-5139-8767-864369e947b6), • The flushing test shall be witnessed by a representative nominated by the Superintendent.(d0c1e9e7-5fa9-5b34-a298-8f2d86f1a17b), Freq - Each Lot(b85f5998-6ec3-570f-b3c5-4fc19aca9ab0), Key - R(92bed01e-f772-55bc-85b8-ebe282a07b51), Resp - SE(3604ea2a-9d1a-591d-93f9-10c32b0c6e20), SI Key - W(184ce42a-684e-5459-a54e-52926cb989b6), Inspection Date:(7ec27c17-99a6-5402-a6b6-178ece75c28b)
Signoffs not allowed on folder-normal: AUTHORITY HOLDPOINT(7d25fcc3-4893-5306-8adc-c95cd699ab42)
folder-normal is not dependant but can't have own status",not-started,,folder,TRUE,TRUE,Site QA,McGregor Rd/Freeway - North,1630-P200-SYM-QAC-0013 Subsoil Drainage Installation,1630-SYM-DRL-0125 - SSD Install - Freeway North On ramp 9.2.24,4.0 Work Lot Close Out,"4.1 - Flushing of Subsoil Lines Flushed after Completion of Flushers, Outlets","4.1 - Flushing of Subsoil Lines Flushed after Completion of Flushers, Outlets"
baa64ab0-b6f6-4526-b43c-82c2d5f2e2f3,"folder-normal has incorrect meta.stepType checkpoint-status
Data not allowed on folder-normal: Ref docs - VR Clause 702.09 (h)(953a5cbb-8349-5e39-9042-4d803aa17ab1), Acceptance criteria - Subsoil Lines Flushed to ensure Drainage Lines are free from obstruction.(07b39d41-7e5f-56dd-bffb-b34e313c7c1a), • Location, Date & Time for subsoil line recorded on lot map.(698100be-8a9d-5139-8767-864369e947b6), • The flushing test shall be witnessed by a representative nominated by the Superintendent.(d0c1e9e7-5fa9-5b34-a298-8f2d86f1a17b), Freq - Each Lot(b85f5998-6ec3-570f-b3c5-4fc19aca9ab0), Key - R(92bed01e-f772-55bc-85b8-ebe282a07b51), Resp - SE(3604ea2a-9d1a-591d-93f9-10c32b0c6e20), SI Key - W(184ce42a-684e-5459-a54e-52926cb989b6), Inspection Date:(7ec27c17-99a6-5402-a6b6-178ece75c28b)
Signoffs not allowed on folder-normal: AUTHORITY HOLDPOINT(98fba917-0685-54da-b208-f80aa3c00ba7)
folder-normal is not dependant but can't have own status",not-started,,folder,TRUE,TRUE,Site QA,McGregor Rd/Freeway - North,1630-P200-SYM-QAC-0013 Subsoil Drainage Installation,1630-SYM-DRL-0126 - SSD Install - Freeway North 13.2.24,4.0 Work Lot Close Out,"4.1 - Flushing of Subsoil Lines Flushed after Completion of Flushers, Outlets","4.1 - Flushing of Subsoil Lines Flushed after Completion of Flushers, Outlets"
85119a88-e8f4-4dbe-8d5f-fc42e212e303,"folder-normal has incorrect meta.stepType checkpoint-status
Data not allowed on folder-normal: Ref docs - VR Clause 702.09 (h)(953a5cbb-8349-5e39-9042-4d803aa17ab1), Acceptance criteria - Subsoil Lines Flushed to ensure Drainage Lines are free from obstruction.(07b39d41-7e5f-56dd-bffb-b34e313c7c1a), • Location, Date & Time for subsoil line recorded on lot map.(698100be-8a9d-5139-8767-864369e947b6), • The flushing test shall be witnessed by a representative nominated by the Superintendent.(d0c1e9e7-5fa9-5b34-a298-8f2d86f1a17b), Freq - Each Lot(b85f5998-6ec3-570f-b3c5-4fc19aca9ab0), Key - R(92bed01e-f772-55bc-85b8-ebe282a07b51), Resp - SE(3604ea2a-9d1a-591d-93f9-10c32b0c6e20), SI Key - W(184ce42a-684e-5459-a54e-52926cb989b6), Inspection Date:(7ec27c17-99a6-5402-a6b6-178ece75c28b)
Signoffs not allowed on folder-normal: AUTHORITY HOLDPOINT(9989628b-9de6-5a35-80ee-9a83e4c85cdd)
folder-normal is not dependant but can't have own status",not-started,,folder,TRUE,TRUE,Site QA,McGregor Rd/Freeway - North,1630-P200-SYM-QAC-0013 Subsoil Drainage Installation,1630-SYM-DRL-0127 - SSD Install - Freeway North 14.2.24,4.0 Work Lot Close Out,"4.1 - Flushing of Subsoil Lines Flushed after Completion of Flushers, Outlets","4.1 - Flushing of Subsoil Lines Flushed after Completion of Flushers, Outlets"
af72249f-4d85-495d-a550-2bee96cfd303,"folder-normal has incorrect meta.stepType checkpoint-status
Data not allowed on folder-normal: Ref docs - VR Clause 702.09 (h)(953a5cbb-8349-5e39-9042-4d803aa17ab1), Acceptance criteria - Subsoil Lines Flushed to ensure Drainage Lines are free from obstruction.(07b39d41-7e5f-56dd-bffb-b34e313c7c1a), • Location, Date & Time for subsoil line recorded on lot map.(698100be-8a9d-5139-8767-864369e947b6), • The flushing test shall be witnessed by a representative nominated by the Superintendent.(d0c1e9e7-5fa9-5b34-a298-8f2d86f1a17b), Freq - Each Lot(b85f5998-6ec3-570f-b3c5-4fc19aca9ab0), Key - R(92bed01e-f772-55bc-85b8-ebe282a07b51), Resp - SE(3604ea2a-9d1a-591d-93f9-10c32b0c6e20), SI Key - W(184ce42a-684e-5459-a54e-52926cb989b6), Inspection Date:(7ec27c17-99a6-5402-a6b6-178ece75c28b)
Signoffs not allowed on folder-normal: AUTHORITY HOLDPOINT(36ccf912-8571-5cb8-ae2a-7d4382f242c3)
folder-normal is not dependant but can't have own status",not-started,,folder,TRUE,TRUE,Site QA,McGregor Rd/Freeway - North,1630-P200-SYM-QAC-0013 Subsoil Drainage Installation,1630-SYM-DRL-0128 - SSD Install - Freeway North 15.2.24,4.0 Work Lot Close Out,"4.1 - Flushing of Subsoil Lines Flushed after Completion of Flushers, Outlets","4.1 - Flushing of Subsoil Lines Flushed after Completion of Flushers, Outlets"
c61d4048-60bd-47aa-9452-83c509bda7a3,"folder-normal has incorrect meta.stepType checkpoint-status
Data not allowed on folder-normal: Ref docs - VR Clause 702.09 (h)(953a5cbb-8349-5e39-9042-4d803aa17ab1), Acceptance criteria - Subsoil Lines Flushed to ensure Drainage Lines are free from obstruction.(07b39d41-7e5f-56dd-bffb-b34e313c7c1a), • Location, Date & Time for subsoil line recorded on lot map.(698100be-8a9d-5139-8767-864369e947b6), • The flushing test shall be witnessed by a representative nominated by the Superintendent.(d0c1e9e7-5fa9-5b34-a298-8f2d86f1a17b), Freq - Each Lot(b85f5998-6ec3-570f-b3c5-4fc19aca9ab0), Key - R(92bed01e-f772-55bc-85b8-ebe282a07b51), Resp - SE(3604ea2a-9d1a-591d-93f9-10c32b0c6e20), SI Key - W(184ce42a-684e-5459-a54e-52926cb989b6), Inspection Date:(7ec27c17-99a6-5402-a6b6-178ece75c28b)
Signoffs not allowed on folder-normal: AUTHORITY HOLDPOINT(189d9d4d-c64a-5fd7-abf7-f2f08e5e4ff2)
folder-normal is not dependant but can't have own status",not-started,,folder,TRUE,TRUE,Site QA,McGregor Rd/Freeway - North,1630-P200-SYM-QAC-0013 Subsoil Drainage Installation,1630-SYM-DRL-0130 - SSD Install - Freeway North 16.2.24 Smooth Type 3,4.0 Work Lot Close Out,"4.1 - Flushing of Subsoil Lines Flushed after Completion of Flushers, Outlets","4.1 - Flushing of Subsoil Lines Flushed after Completion of Flushers, Outlets"
5ecb4327-5655-449b-ba4b-3ff193590149,"folder-normal has incorrect meta.stepType checkpoint-status
Data not allowed on folder-normal: Ref docs - VR Clause 702.09 (h)(953a5cbb-8349-5e39-9042-4d803aa17ab1), Acceptance criteria - Subsoil Lines Flushed to ensure Drainage Lines are free from obstruction.(07b39d41-7e5f-56dd-bffb-b34e313c7c1a), • Location, Date & Time for subsoil line recorded on lot map.(698100be-8a9d-5139-8767-864369e947b6), • The flushing test shall be witnessed by a representative nominated by the Superintendent.(d0c1e9e7-5fa9-5b34-a298-8f2d86f1a17b), Freq - Each Lot(b85f5998-6ec3-570f-b3c5-4fc19aca9ab0), Key - R(92bed01e-f772-55bc-85b8-ebe282a07b51), Resp - SE(3604ea2a-9d1a-591d-93f9-10c32b0c6e20), SI Key - W(184ce42a-684e-5459-a54e-52926cb989b6), Inspection Date:(7ec27c17-99a6-5402-a6b6-178ece75c28b)
Signoffs not allowed on folder-normal: AUTHORITY HOLDPOINT(2445083f-8c21-5322-a884-df1e58331845)
folder-normal is not dependant but can't have own status",not-started,,folder,TRUE,TRUE,Site QA,McGregor Rd/Freeway - North,1630-P200-SYM-QAC-0013 Subsoil Drainage Installation,1630-SYM-DRL-0131 - SSD Install - Freeway North Entry Ramp RHS - 19.2.24,4.0 Work Lot Close Out,"4.1 - Flushing of Subsoil Lines Flushed after Completion of Flushers, Outlets","4.1 - Flushing of Subsoil Lines Flushed after Completion of Flushers, Outlets"
6cb971e6-3021-47a4-95eb-c87878714973,"folder-normal has incorrect meta.stepType checkpoint-status
Data not allowed on folder-normal: Ref docs - VR Clause 702.09 (h)(953a5cbb-8349-5e39-9042-4d803aa17ab1), Acceptance criteria - Subsoil Lines Flushed to ensure Drainage Lines are free from obstruction.(07b39d41-7e5f-56dd-bffb-b34e313c7c1a), • Location, Date & Time for subsoil line recorded on lot map.(698100be-8a9d-5139-8767-864369e947b6), • The flushing test shall be witnessed by a representative nominated by the Superintendent.(d0c1e9e7-5fa9-5b34-a298-8f2d86f1a17b), Freq - Each Lot(b85f5998-6ec3-570f-b3c5-4fc19aca9ab0), Key - R(92bed01e-f772-55bc-85b8-ebe282a07b51), Resp - SE(3604ea2a-9d1a-591d-93f9-10c32b0c6e20), SI Key - W(184ce42a-684e-5459-a54e-52926cb989b6), Inspection Date:(7ec27c17-99a6-5402-a6b6-178ece75c28b)
Signoffs not allowed on folder-normal: AUTHORITY HOLDPOINT(60db46be-c089-51fd-a18c-6a0cb2c32cd8)
folder-normal is not dependant but can't have own status",not-started,,folder,TRUE,TRUE,Site QA,McGregor Rd/Freeway - North,1630-P200-SYM-QAC-0013 Subsoil Drainage Installation,1630-SYM-DRL-0137 - SSD Install - Freeway North On Ramp Interface Type 2 29.2.24,4.0 Work Lot Close Out,"4.1 - Flushing of Subsoil Lines Flushed after Completion of Flushers, Outlets","4.1 - Flushing of Subsoil Lines Flushed after Completion of Flushers, Outlets"
a2b5de26-c35b-4362-b038-3007b7ca882e,"folder-normal has incorrect meta.stepType checkpoint-status
Data not allowed on folder-normal: Ref docs - VR Clause 702.09 (h)(953a5cbb-8349-5e39-9042-4d803aa17ab1), Acceptance criteria - Subsoil Lines Flushed to ensure Drainage Lines are free from obstruction.(07b39d41-7e5f-56dd-bffb-b34e313c7c1a), • Location, Date & Time for subsoil line recorded on lot map.(698100be-8a9d-5139-8767-864369e947b6), • The flushing test shall be witnessed by a representative nominated by the Superintendent.(d0c1e9e7-5fa9-5b34-a298-8f2d86f1a17b), Freq - Each Lot(b85f5998-6ec3-570f-b3c5-4fc19aca9ab0), Key - R(92bed01e-f772-55bc-85b8-ebe282a07b51), Resp - SE(3604ea2a-9d1a-591d-93f9-10c32b0c6e20), SI Key - W(184ce42a-684e-5459-a54e-52926cb989b6), Inspection Date:(7ec27c17-99a6-5402-a6b6-178ece75c28b)
Signoffs not allowed on folder-normal: AUTHORITY HOLDPOINT(47477af2-3579-54d9-9a24-9b519c60adb3)
folder-normal is not dependant but can't have own status",not-started,,folder,TRUE,TRUE,Site QA,McGregor Rd/Freeway - North,1630-P200-SYM-QAC-0013 Subsoil Drainage Installation,1630-SYM-DRL-0132 - SSD Install: McGregor Road Entry Ramp Interface Type 2 23/3/24,4.0 Work Lot Close Out,"4.1 - Flushing of Subsoil Lines Flushed after Completion of Flushers, Outlets","4.1 - Flushing of Subsoil Lines Flushed after Completion of Flushers, Outlets"
ad74d8ca-26e0-4004-8a78-57671be84757,"folder-normal has incorrect meta.stepType checkpoint-status
Data not allowed on folder-normal: Ref docs - VR Clause 702.09 (h)(953a5cbb-8349-5e39-9042-4d803aa17ab1), Acceptance criteria - Subsoil Lines Flushed to ensure Drainage Lines are free from obstruction.(07b39d41-7e5f-56dd-bffb-b34e313c7c1a), • Location, Date & Time for subsoil line recorded on lot map.(698100be-8a9d-5139-8767-864369e947b6), • The flushing test shall be witnessed by a representative nominated by the Superintendent.(d0c1e9e7-5fa9-5b34-a298-8f2d86f1a17b), Freq - Each Lot(b85f5998-6ec3-570f-b3c5-4fc19aca9ab0), Key - R(92bed01e-f772-55bc-85b8-ebe282a07b51), Resp - SE(3604ea2a-9d1a-591d-93f9-10c32b0c6e20), SI Key - W(184ce42a-684e-5459-a54e-52926cb989b6), Inspection Date:(7ec27c17-99a6-5402-a6b6-178ece75c28b)
Signoffs not allowed on folder-normal: AUTHORITY HOLDPOINT(f239344c-601e-5e7a-acc6-f1bdbb41b273)
folder-normal is not dependant but can't have own status",not-started,,folder,TRUE,TRUE,Site QA,McGregor Rd/Freeway - South,1630-P200-SYM-QAC-ITP-0013 Subsurface Drainage,1630-SYM-DRL-0013 - SSD Install - McGregor South Offramp Type 3 17.07.23,4.0 Work Lot Close Out,"4.1 - Flushing of Subsoil Lines Flushed after Completion of Flushers, Outlets","4.1 - Flushing of Subsoil Lines Flushed after Completion of Flushers, Outlets"
