"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"90613163-bea7-4f79-8212-7967cedac5c4","","checklist-flat","work-in-progress","SYS - PT - Overall Pre-start","checklist-flat","FALSE","FALSE","Overall Pre-start"
"27dbaffc-4218-5478-a76a-79c77933dc41","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Overall Pre-start","Overall Pre-start"
"58ed0fa2-163f-58ff-9d46-6b01510cb25e","","checkpoint-no-status","no-status-started","","","TRUE","TRUE","Overall Pre-start","System information:"
"9a916015-9918-5855-b88d-f84d761ca471","","checkpoint-no-status","no-status-started","","","TRUE","TRUE","Overall Pre-start","SSP Attached"
"0f7084cc-50f7-5d01-b74e-f9fbd3b1c837","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","Overall Pre-start","Task Analysis Attached"
"e282439d-7b1a-51e9-bb21-98031e904a73","","checkpoint-no-status","no-status-started","","","TRUE","TRUE","Overall Pre-start","Relevant Drawings Attached"
"6937d683-e26b-545f-b128-05e9dc193ee4","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","Overall Pre-start","Pre-Start Photos"
"3f572f18-848d-4663-b8d3-64b107efd1ca","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA"
"f9701ded-54e7-45bc-b774-dc1bcc122b88","","folder-normal","not-started","","step","TRUE","FALSE","QA","1No RoofSafe Cable System @ 24m - Line 01"
"0036b372-be84-4f77-a8da-df7cb4ea816e","","checklist-flat","not-started","Pre-Fit Off Checklist","checklist-flat","FALSE","FALSE","QA","1No RoofSafe Cable System @ 24m - Line 01","Pre-Fit Off Checklist"
"0c6ecc8e-f9c5-53be-856e-0af3c7af8b5e","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 24m - Line 01","Pre-Fit Off Checklist","Confirm structure is in accordance to the details provided"
"467061d7-fd89-5c52-b44a-5572ac945e05","","holdpoint","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 24m - Line 01","Pre-Fit Off Checklist","EMAIL PM"
"2777186b-2a8a-5f30-b997-0d2452312528","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 24m - Line 01","Pre-Fit Off Checklist","Plinths/ bases/post installed in accordance with details provided"
"f2559ccd-447d-5a8d-901e-32b9fa3dfcb1","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 24m - Line 01","Pre-Fit Off Checklist","Photos taken"
"8fadd05b-94d6-40ee-8159-ba833a57050c","","checklist-flat","not-started","Fit Off Checklist - Line (250m or less)","checklist-flat","FALSE","FALSE","QA","1No RoofSafe Cable System @ 24m - Line 01","Fit Off Checklist - Line 01"
"bb1600dc-5492-5aea-86ca-b39a30c1cd9e","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 24m - Line 01","Fit Off Checklist - Line 01","Confirm the structure is in accordance with the details supplied by PBI"
"acccfedf-abc7-5d7f-bc6e-70b5b214cf80","","holdpoint","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 24m - Line 01","Fit Off Checklist - Line 01","EMAIL PM"
"2bb33634-d64a-5e57-8e3a-8aeba7edefef","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 24m - Line 01","Fit Off Checklist - Line 01","Photo taken of line pull test - 4 photos required"
"a0c761c6-b479-5ae8-a698-3f53c295a573","","checkpoint-status","not-started","","","TRUE","TRUE","QA","1No RoofSafe Cable System @ 24m - Line 01","Fit Off Checklist - Line 01","Photo taken of Swages - 12 photos required"
