"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-sectioned",,"","checklist","CS-4069 - Stringline Dipsheet","",,,0,"Yes","CS-4069 - Stringline Dipsheet","005f23d3-1799-47cf-a1ab-64a622238071"
"checkpoint-group",,"","section","DETAILS"
"checkpoint-no-status",,"","checkpoint","DETAILS"
"text","18b69a6d-8fc0-531e-a5d6-6b180395109d","","textbox","Project No.",,,
"text","d8f85f3c-1792-521f-9f99-b3c65cfacf92","","textbox","Stage:",,,
"text","0ee45f5d-206f-5f85-9238-94014c144d99","","textbox","Material:",,,
"label","bcf60921-2ad1-5dab-bbdd-c3a8dd84ea71","","note","○ Subgrade TNZ F/1 Tolerance: -30mm / 0mm",,,
"label","709e3fc7-822e-597c-96f2-7bf5ca9531c9","","note","○ SIL TNZ F/1 Tolerance: -30mm / 0mm",,,
"label","9557ecc0-82ca-5f2c-b150-e2f5c2a15ef9","","note","○ Subbase TNZ B/2 Tolerance: -25mm / +5mm",,,
"label","9a6e089f-3c38-54f4-a0c1-f9e405667ef1","","note","○ Basecourse TNZ B/2 Tolerance: -5mm/+15mm without concrete channel",,,
"label","687d1eb5-71bc-5dcf-a383-ab2e4b27edc1","","note","○ Basecourse TNZ B/2 Tolerance: -5mm/+5mm with concrete channel in locations close to or at the lip of the channel",,,
"text","8d8fd4ca-e8f5-5809-a16c-5c64be2de1a7","","textbox","String Lift:",,,"mm"
"checkpoint-group",,"","section","Chainage"
"checkpoint-no-status",,"","checkpoint","Chainage (1)"
"text","99d56597-2699-53b6-be91-0b38e6e6d7b9","","textbox","(m)",,,
"text","bc88f95a-f49c-576d-8334-aa7c85442890","","textbox","Width - Left Shoulder:",,,
"text","d3cc374f-7be7-5afb-abd0-3722c0ecb7f9","","textbox","Depth Below String line - Left edge:",,,
"text","afbe98c1-f392-57c7-9b1b-857554040d20","","textbox","Depth Below String line - Left mid-lane:",,,
"text","7a407115-9ac6-5f4c-874d-9f26e9fec8ff","","textbox","Depth Below String line - Centreline:",,,
"text","92e2f656-ac10-57c5-b47e-8cc7939688c2","","textbox","Depth Below String line - Right mid-lane:",,,
"text","10a866a1-11da-5ba2-b5a1-cdaec0321ca8","","textbox","Depth Below String line - Right edge:",,,
"text","5f557313-3c26-5911-bbbe-5fb64f232cca","","textbox","Width - Right shoulder:",,,
"checkpoint-no-status",,"","checkpoint","Chainage (2)"
"text","f151abee-5d23-57df-bd39-bcce6b396244","","textbox","(m)",,,
"text","c0a33bdd-6981-5ebf-b653-142dd0aa2d4c","","textbox","Width - Left Shoulder:",,,
"text","97b0296e-c6f1-5c30-b73e-e667b03dfcd1","","textbox","Depth Below String line - Left edge:",,,
"text","4de36839-24d7-5214-8d1a-4069450af5ab","","textbox","Depth Below String line - Left mid-lane:",,,
"text","238092ce-d972-53a7-8ba7-9bd2a587adf3","","textbox","Depth Below String line - Centreline:",,,
"text","3207b5ee-d92b-519a-ab5d-f07ce41171f1","","textbox","Depth Below String line - Right mid-lane:",,,
"text","940c15dc-de20-5e9b-9d4e-27696e41898e","","textbox","Depth Below String line - Right edge:",,,
"text","ae0c7a0e-d25d-5d62-b693-189d818ba48a","","textbox","Width - Right shoulder:",,,
"checkpoint-no-status",,"","checkpoint","Chainage (3)"
"text","9c9ebfa4-02e0-5e8d-a48f-95583713f358","","textbox","(m)",,,
"text","444c6b4a-9b60-563a-be40-fcff0fde9372","","textbox","Width - Left Shoulder:",,,
"text","126180c8-cfe3-5f7f-945a-a46e34a14478","","textbox","Depth Below String line - Left edge:",,,
"text","2b61995a-acab-5cba-a311-24c6d1b21109","","textbox","Depth Below String line - Left mid-lane:",,,
"text","70fbdd23-21c8-5503-874b-873143efc1c0","","textbox","Depth Below String line - Centreline:",,,
"text","0443850b-997a-504f-958c-a515cd3ad979","","textbox","Depth Below String line - Right mid-lane:",,,
"text","4c071f05-7412-5404-8bb6-7b3474b9039c","","textbox","Depth Below String line - Right edge:",,,
"text","505b624b-fb30-5271-b502-ded0164a20e0","","textbox","Width - Right shoulder:",,,
"checkpoint-no-status",,"","checkpoint","Chainage (4)"
"text","3d7e78e3-84d3-5057-8fda-ed8ea3a1a6ed","","textbox","(m)",,,
"text","b7cf3ad2-bc13-5d56-b031-a26db847a3ef","","textbox","Width - Left Shoulder:",,,
"text","66da19a2-fba2-573d-96da-785813641f3a","","textbox","Depth Below String line - Left edge:",,,
"text","1d56753a-a9ae-5a88-9c3f-181ccb1139b3","","textbox","Depth Below String line - Left mid-lane:",,,
"text","bdd3f151-d57e-51d8-b82c-ef27d443db01","","textbox","Depth Below String line - Centreline:",,,
"text","df6d0e1d-43ce-5212-ad50-86bf73f55eca","","textbox","Depth Below String line - Right mid-lane:",,,
"text","86d10287-5d4c-523e-b99f-6f6383aaed76","","textbox","Depth Below String line - Right edge:",,,
"text","6b4f2805-fe72-5c03-9f9a-cb1052ebdc2f","","textbox","Width - Right shoulder:",,,
"checkpoint-no-status",,"","checkpoint","Chainage (5)"
"text","7f954483-ae2b-534d-97ed-bb950265f81e","","textbox","(m)",,,
"text","ec2c0b1f-32a6-5445-8b25-6fd38c9dc9b1","","textbox","Width - Left Shoulder:",,,
"text","65f698d4-a0ef-5ec3-9344-2ecaf3bc43ea","","textbox","Depth Below String line - Left edge:",,,
"text","1a29cf4a-81f9-5c1c-a8cf-be15a0974f40","","textbox","Depth Below String line - Left mid-lane:",,,
"text","dd74ed60-3826-543c-9c81-06893e6c8277","","textbox","Depth Below String line - Centreline:",,,
"text","26ea4875-3761-551e-be11-fa5290c7ce41","","textbox","Depth Below String line - Right mid-lane:",,,
"text","dc9bcc62-cdce-5925-895e-23de62673b80","","textbox","Depth Below String line - Right edge:",,,
"text","fae273e9-76df-5159-8b8d-a5a046277632","","textbox","Width - Right shoulder:",,,
"checkpoint-no-status",,"","checkpoint","Chainage (6)"
"text","28508e10-d2b7-545f-b3e6-51c585158048","","textbox","(m)",,,
"text","c1d1e9e2-886d-5824-9345-0a2dd8f5aa5c","","textbox","Width - Left Shoulder:",,,
"text","67f87979-0170-5e87-840c-f9d989b0e695","","textbox","Depth Below String line - Left edge:",,,
"text","95c2cbd7-8746-5793-b864-7bd72c9441a4","","textbox","Depth Below String line - Left mid-lane:",,,
