type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,"ITP - H1501A - Tupiko Stream Bridge - Reinforced Slope (Rock Bolts, Soil Nails)",itp,,,,,"ITP - H1501A - Tupiko Stream Bridge - Reinforced Slope (Rock Bolts, Soil Nails)",2973051b-ac2f-47a6-b7ed-f70f24c0cc9f
section,Details,,,,,,,
checkpoint,Project Site reps.,,,,,,,
textbox,CPS Eng.,,,,,,,
textbox,Site Engineer,,,,,,,
textbox,Quality Eng.,,,,,,,
checkpoint,1 - Dimensions and Set-out,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Once on site the Contractor shall confirm the condition and dimensions of the structure.,,,,,,,
label,Frequency - Prior to commencement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual Inspection",,,,,,,
label,Conformance Criteria - The CPS Engineer shall be informed immediately if any conflicts in dimensions are encountered.,,,,,,,
label,Records - Photos,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2 - Erosion and Sediment Control,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - ESC measures shall be designed and maintained by the contractor during the period of the works,,,,,,,
label,Frequency - Prior to commencement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual Inspection",,,,,,,
label,Conformance Criteria - Ensure no surface runoff flows over temporary excavations,,,,,,,
label,Records - Photos,,,,,,,
checkpoint,3 - Clearing & Earthworks,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - Before setout of the reinforced slope method the bank along the full length of the abutment shall be trimmed/excavated to remove all loose material.,,,,,,,
label,Frequency - Prior to commencement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual Inspection",,,,,,,
label,Conformance Criteria - Keep excavation to a minimum,,,,,,,
label,Records - Photos,,,,,,,
checkpoint,4 - Clearing & Earthworks,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Founding materials shall be inspected and verified by a geotechnical Engineer on site,,,,,,,
label,Frequency - Prior to commencement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual Inspection",,,,,,,
label,Conformance Criteria - Any soft or unsuitable soil shall be excavated and replaced with lean concrete (minimum compression strength of 10MPa at 28 days),,,,,,,
label,Records - Email,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,5 - Clearing & Earthworks,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Contractor shall submit their construction methodology for the trial anchors to the CPS Engineer at least 3 days prior to anchor installation.,,,,,,,
label,Frequency - Prior to commencement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Submission",,,,,,,
label,Records - Methodology,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,6 - Reinforcement Compliance,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - All reinforcement shall meet design specifications,,,,,,,
label,Frequency - Prior to commencement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Document Review",,,,,,,
label,Conformance Criteria - Grade 500E and shall comply with AS/NZS 4671,,,,,,,
label,Records - Delivery Docket,,,,,,,
checkpoint,7 - Anchor Ties Compliance,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - All steel solid bar anchor ties are to meet design specifications. Alternative anchor systems will be considered provided they achieve the intent of these works,,,,,,,
label,Frequency - Prior to commencement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Document Review",,,,,,,
label,"Conformance Criteria - 20mm diameter grade 500E Reidbar or similar approved, and hot dip galvanised in accordance with AS/NZS 4680:2006. Damaged bars are to be rejected.",,,,,,,
label,Records - Delivery Docket,,,,,,,
checkpoint,8 - Bearing Plate Compliance,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,"Detail - Bearing plate steel, coupling hex nuts and other accessories must meet design specifications.",,,,,,,
label,Frequency - Prior to commencement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Document Review",,,,,,,
label,"Conformance Criteria - Bearing plate steel: Minimum yield strength of 250MPa, min 200x200x12mm.
All galvanised to HDG600",,,,,,,
label,Records - Delivery Docket,,,,,,,
checkpoint,9 - Concrete Compliance,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - All concrete to meet design specifications,,,,,,,
label,Frequency - Prior to commencement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Document Review",,,,,,,
label,Conformance Criteria - Workmanship in accordance with NZS 3109 and meets minimum 28-day compressive strength of 30 Mpa,,,,,,,
label,Records - Delivery Docket,,,,,,,
checkpoint,10 - Grout Testing,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,"Detail - Contractor should employ an IANZ accredited laboratory to perform one compressive strength test for every anchor at 1,7, and 28 days in accordance with NZS 3112.4. Test results shall be supplied to the CPS Engineer within 24 hours of testing.",,,,,,,
label,Frequency - Prior to commencement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Testing",,,,,,,
label,Conformance Criteria - Anchor grout shall be Sika grout 212 or similar as approved by the Engineer and is required to achieve minimum characteristic strength of 20MPa at 7 days and 30MPa at 28 days.,,,,,,,
label,Records - Lab test results to CONQA Procore,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,11 - Anchor testing,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Three sacrificial soil nail tests are required by the Engineer. Location will be agreed on site with CPS Engineer. Testing may only commence once the grout has reached 30MPa as confirmed by grout cylinder testing.,,,,,,,
label,Frequency - Prior to commencement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Testing",,,,,,,
label,Conformance Criteria - Grout test results to be provided to the CPS Engineer prior to nail testing.,,,,,,,
