Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
80cbbbee-686e-4a27-a059-d1bf9847a5bd,checklist,Second Fix,,Second Fix,,5871b492-b59c-41e6-87bf-8c2182c4eb4a
,section,QA - Hills Flooring,,,,
,checkpoint,Work complete,,,,
,checkpoint,Aconex field issues (defects) closed,,,,
,section,QA - Joinery,,,,
,checkpoint,Work complete,,,,
,checkpoint,Aconex field issues (defects) closed,,,,
50bdbaab-9445-4245-b286-d3ffd3866576,section,QA - Hanlon Plumbing,,,,
91b026f0-09fb-4d04-b300-db6e91258775,checkpoint,Work complete,,,,
7a2cf032-e8b4-4509-827e-4bbafc198bcf,checkpoint,Aconex field issues (defects) closed,,,,
7c391bbb-a579-4ef0-9e48-542cdca5cf58,section,QA - HelRimu,,,,
3e3b2281-ef47-4203-ace4-7ea8f152d3be,checkpoint,Work complete,,,,
319613d6-8bfa-4285-866e-1cb80ba81778,checkpoint,Aconex field issues (defects) closed,,,,
a05d134c-c900-4fa7-a71a-111e41ebf637,section,QA - Gilcom,,,,
6b646b17-cf29-4e46-8c73-6eeb3a3778b9,checkpoint,Work complete,,,,
65f2df7b-3add-4f5e-942e-1e2cf71df12b,checkpoint,Aconex field issues (defects) closed,,,,
de613458-faf6-4975-af9e-cccfa12450b4,section,QA - Rauland,,,,
f4ab9706-0bf1-4bae-9672-ceebc4d1c0ba,checkpoint,Work complete,,,,
b4f5a544-7229-4008-8ce6-11f08510b5fa,checkpoint,Aconex field issues (defects) closed,,,,
52830fc7-5990-4765-a649-26fa6f963fbc,section,QA - Premier Fire,,,,
5b27175c-ec80-4d69-a7ad-569bad806669,checkpoint,Work complete,,,,
f78f483e-f5a5-4630-81a2-45f6c9b93b6d,checkpoint,Aconex field issues (defects) closed,,,,
cddb94f3-f1e3-45d6-87d6-2ad63b9858e6,section,QA - Data Talk,,,,
23459953-7cd4-47e2-89c2-d98c1623940d,checkpoint,Work complete,,,,
8a919267-f0cc-4799-a0df-a311aa6d57ac,checkpoint,Aconex field issues (defects) closed,,,,
0f5c1faa-424f-4612-bf9a-69b368e3c7e0,section,QA - Lamson,,,,
c0f78407-cc18-4238-b92f-3e8912ddfd59,checkpoint,Work complete,,,,
cb73c23b-766b-4e6a-9d69-34cacd39386c,checkpoint,Aconex field issues (defects) closed,,,,
c91d72da-c7a7-4d8d-85af-24ac8bf65fc9,section,QA - VAE,,,,
ae83804e-649f-4b82-9eda-ef7aa10f10b0,checkpoint,Work complete,,,,
2e811894-af06-456d-a981-6fe55fdcd4de,checkpoint,Aconex field issues (defects) closed,,,,
,section,QA - LCL,,,,
,checkpoint,Work complete,,,,
,checkpoint,Aconex field issues (defects) closed,,,,
