Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
10b1752f-1ddc-462b-b518-f43caad87ce7,,,Ceilings,checklist,FALSE,FALSE,Ceilings,Level 5,Circulation - TRA - 5.001,Ceilings,,
a8783d29-869f-43a5-99e7-daae338290df,,,Ceilings,checklist,FALSE,FALSE,Ceilings,Level 5,Stair - TRA - 5.101,Ceilings,,
9c2456de-4917-45b8-8b2e-bad619ea23e6,,,Ceilings,checklist,FALSE,FALSE,Ceilings,Level 5,Lift - TRV - 5.004,Ceilings,,
6bbe64bc-08df-42ff-8ce2-990ab21d0cf6,,,Ceilings,checklist,FALSE,FALSE,Ceilings,Level 5,Lift - TRV - 5.005,Ceilings,,
c7fc2434-2222-4eb2-9f92-49533c27dad4,,,Ceilings,checklist,FALSE,FALSE,Ceilings,Level 5,Lift - TRV - 5.006,Ceilings,,
57e2ff63-f4d6-45d7-8e76-161c4ff4d842,,,Ceilings,checklist,FALSE,FALSE,Ceilings,Level 5,Services Lift - TRV - 5.007,Ceilings,,
7745528f-100d-4028-820a-c9a48b56f6b8,,,Ceilings,checklist,FALSE,FALSE,Ceilings,Level 5,Riser 3 - ENG - 5.003,Ceilings,,
2f92e225-9d22-4bf2-9b71-5278bd8a7fcd,,,Ceilings,checklist,FALSE,FALSE,Ceilings,Level 5,Riser 7 - ENG - 5.007,Ceilings,,
b993d565-573b-42c9-9870-aa0dd127e85d,,,Ceilings,checklist,FALSE,FALSE,Ceilings,Level 5,Riser 8 - ENG - 5.008,Ceilings,,
b39e1090-49a9-47cd-a034-dfdd05382b72,,,Ceilings,checklist,FALSE,FALSE,Ceilings,Level 5,Elect 1 - ENG - 5.101,Ceilings,,
0725fddf-0744-4072-bb6a-8402d90f4afc,,,Ceilings,checklist,FALSE,FALSE,Ceilings,Level 6,Circulation - HLP - 6.001,Ceilings,,
24aea3ea-0657-474f-acec-1ea932192797,,,Ceilings,checklist,FALSE,FALSE,Ceilings,Level 6,HOLD - HLP - 6.101,Ceilings,,
b9e2c6cb-6ded-4fe7-93a0-cbfb720530dd,,,Ceilings,checklist,FALSE,FALSE,Ceilings,Level 6,HOLD - HLP - 6.102,Ceilings,,
