Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6,
a9807998-2321-511b-a444-fb8f16811088,,not-started,,section,FALSE,FALSE,Building A,Level 3,Area A.1,ENS (03.A.013),Pre Sheet Sign off,Security - Honeywell,
236ffb1e-7c56-5e13-8c4e-00192ea08bf2,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.013),Pre Sheet Sign off,Security - Honeywell,Rough-in complete
dfb3a073-e2f3-566a-8128-99ea966052fc,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.013),Pre Sheet Sign off,Security - Honeywell,Cut outs marked
4ddd689e-aa27-5073-a886-e1f62bc3b08d,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.013),Pre Sheet Sign off,Security - Honeywell,Pressure boxes installed
6522583d-28fe-534e-83c3-9a6a1850ada4,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.013),Pre Sheet Sign off,Security - Honeywell,Pressure box rough-in sealed
dc07a6c4-bf6d-59f5-8de3-65d0b443e048,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.013),Pre Sheet Sign off,Security - Honeywell,Fire rated boxes installed
88c73730-5a2a-540e-a81c-95ddde927003,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.013),Pre Sheet Sign off,Security - Honeywell,Noggins installed as marked
22923353-b0b4-5adb-91b2-4926ad0c14ec,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.013),Pre Sheet Sign off,Security - Honeywell,Subcontractor presheet works complete (S/C to sign)
697e1bf5-a493-50da-8184-3763057df265,,not-started,,signoff,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.013),Pre Sheet Sign off,Security - Honeywell,Sign Off
a99ea6cb-1f89-5591-b8c7-ef3c26c26e5a,,not-started,,section,FALSE,FALSE,Building A,Level 3,Area A.1,ENS (03.A.013),Pre Ceiling Sign off,Security - HONEYWELL,
3832cf60-6fd6-5c40-9bb8-5634baa43537,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.013),Pre Ceiling Sign off,Security - HONEYWELL,"PASS if you have work in this room and have completed all checks below - mark NOT APPLICABLE / N/A if you do not have work in this room - if FAIL, add comments"
d642e4ff-5a27-5258-8c21-6071f0b0b179,,not-started,,signoff,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.013),Pre Ceiling Sign off,Security - HONEYWELL,Sign off
b82eef9f-d791-58a9-9bea-f0bc1bf9faf3,,not-started,,section,FALSE,FALSE,Building A,Level 3,Area A.1,2 BED (03.A.014),Pre Sheet Sign off,Security - Honeywell,
cc7484ec-0915-50e0-9512-1a66214d3aa0,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,2 BED (03.A.014),Pre Sheet Sign off,Security - Honeywell,"PASS if you have work in this room and have completed all checks below - mark NOT APPLICABLE / N/A if you do not have work in this room - if FAIL, add comments"
9d632dbe-0531-5a82-ba55-f5a9fcf7f180,,not-started,,signoff,TRUE,TRUE,Building A,Level 3,Area A.1,2 BED (03.A.014),Pre Sheet Sign off,Security - Honeywell,Sign Off
de106711-7a74-5ef7-a3f9-f52d4a9abb7c,,not-started,,section,FALSE,FALSE,Building A,Level 3,Area A.1,2 BED (03.A.014),Pre Ceiling Sign off,Security - HONEYWELL,
