Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6,
246833be-0b6b-57af-aeec-bade384d7798,,not-applicable,,checkpoint,TRUE,TRUE,Building B,Level 3,Area A,STAIR (03.B.036),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,"PASS if you have work in this room and have completed all checks below - mark NOT APPLICABLE / N/A if you do not have work in this room - if FAIL, add comments"
d68c3c99-ea46-5e20-9c34-9bb832fe002f,,not-applicable,,checkpoint,TRUE,TRUE,Building B,Level 3,Area A,STAIR PRESS (03.B.087),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,"PASS if you have work in this room and have completed all checks below - mark NOT APPLICABLE / N/A if you do not have work in this room - if FAIL, add comments"
9d522db6-784c-5149-8d52-c6989b1b62ac,,not-started,,checkpoint,TRUE,TRUE,Building B,Level 3,Area A,HAEMATOLOGY LAB (03.B.384),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,"PASS if you have work in this room and have completed all checks below - mark NOT APPLICABLE / N/A if you do not have work in this room - if FAIL, add comments"
07bd6cf8-fbae-539e-b2dd-54147b20d4ca,,not-started,,checkpoint,TRUE,TRUE,Building B,Level 3,Area A,LABORATORY HISTOLOGY/CYTOLOGY (03.B.385),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,"PASS if you have work in this room and have completed all checks below - mark NOT APPLICABLE / N/A if you do not have work in this room - if FAIL, add comments"
94a8e032-9ce7-58cd-91d2-4ec1158dd52e,,not-applicable,,checkpoint,TRUE,TRUE,Building B,Level 3,Area A,GENETICS LABORATORY (03.B.386),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Rough-in complete
6b77a200-fafc-5261-ac86-f6cb1227910d,,not-started,,checkpoint,TRUE,TRUE,Building B,Level 3,Area A,GENETICS LABORATORY (03.B.386),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Cut outs marked
02ed4fdf-6f37-5703-bc70-39ec92323995,,not-started,,checkpoint,TRUE,TRUE,Building B,Level 3,Area A,GENETICS LABORATORY (03.B.386),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Noggins installed as marked
b0d4a087-0af6-5552-8d4d-6c167fac269a,,not-started,,checkpoint,TRUE,TRUE,Building B,Level 3,Area A,GENETICS LABORATORY (03.B.386),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Subcontractor presheet works complete (S/C to sign)
47cbbe4e-e5f0-545e-9f4d-68e3c989999a,,not-started,,checkpoint,TRUE,TRUE,Building B,Level 3,Area A,BLOOD BANK & LAB (03.B.387),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,"PASS if you have work in this room and have completed all checks below - mark NOT APPLICABLE / N/A if you do not have work in this room - if FAIL, add comments"
4eefb2f8-f219-5cd6-ac5c-1b9d28e9b7c5,,not-started,,checkpoint,TRUE,TRUE,Building B,Level 3,Area A,RECEPT (03.B.388),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,"PASS if you have work in this room and have completed all checks below - mark NOT APPLICABLE / N/A if you do not have work in this room - if FAIL, add comments"
93aa2113-0ea8-5eb4-93f6-755bab653a68,,not-started,,checkpoint,TRUE,TRUE,Building B,Level 3,Area A,OFF 1P (03.B.389),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,"PASS if you have work in this room and have completed all checks below - mark NOT APPLICABLE / N/A if you do not have work in this room - if FAIL, add comments"
6e131ed0-6362-5ffe-9350-9d00bd218e7f,,not-started,,checkpoint,TRUE,TRUE,Building B,Level 3,Area A,OFF 1P (03.B.390),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,"PASS if you have work in this room and have completed all checks below - mark NOT APPLICABLE / N/A if you do not have work in this room - if FAIL, add comments"
9803aace-6bb2-5375-b3c3-efa865cba8ce,,not-started,,checkpoint,TRUE,TRUE,Building B,Level 3,Area A,COLLAB (03.B.391),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,"PASS if you have work in this room and have completed all checks below - mark NOT APPLICABLE / N/A if you do not have work in this room - if FAIL, add comments"
31dbd2d2-ac06-5091-a648-0694998ab658,,not-started,,checkpoint,TRUE,TRUE,Building B,Level 3,Area A,MEET M (03.B.392),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,"PASS if you have work in this room and have completed all checks below - mark NOT APPLICABLE / N/A if you do not have work in this room - if FAIL, add comments"
7dd46e5e-35ce-50c2-aeb9-021912a0caaa,,not-started,,checkpoint,TRUE,TRUE,Building B,Level 3,Area A,ST PCOPY (03.B.393),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,"PASS if you have work in this room and have completed all checks below - mark NOT APPLICABLE / N/A if you do not have work in this room - if FAIL, add comments"
aa1c76da-7626-5643-b309-8e17e214d66b,,not-started,,checkpoint,TRUE,TRUE,Building B,Level 3,Area A,OFF 1P HIST (03.B.394),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,"PASS if you have work in this room and have completed all checks below - mark NOT APPLICABLE / N/A if you do not have work in this room - if FAIL, add comments"
f7422f64-1684-572c-a9a9-0a065e04421e,,not-started,,checkpoint,TRUE,TRUE,Building B,Level 3,Area A,OFF 2P (03.B.395),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,"PASS if you have work in this room and have completed all checks below - mark NOT APPLICABLE / N/A if you do not have work in this room - if FAIL, add comments"
c950eabd-cb6e-5fb4-8efe-3aa13d3236e4,,not-started,,checkpoint,TRUE,TRUE,Building B,Level 3,Area A,OFF 1P HIST (03.B.396),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,"PASS if you have work in this room and have completed all checks below - mark NOT APPLICABLE / N/A if you do not have work in this room - if FAIL, add comments"
57a8d8ea-e0b6-544b-bcc2-b19ff3ee25a2,,not-started,,checkpoint,TRUE,TRUE,Building B,Level 3,Area A,OFF 3P (03.B.397),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,"PASS if you have work in this room and have completed all checks below - mark NOT APPLICABLE / N/A if you do not have work in this room - if FAIL, add comments"
