Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6,
96c2993c-fe3c-595c-a445-d73e7859b25e,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,STAIR (03.B.036),Pre Sheet Sign off,Medical Gas - DE-ELLIS,Sign Off
f84b910a-dee7-51d8-95ce-84b7e2e641e3,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,STAIR (03.B.036),Pre Ceiling Sign off,Medical Gas - MEDGAS SYSTEMS,Sign off
460b8d50-a00a-5bc2-8e7a-afa46f0ed5b5,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,STAIR PRESS (03.B.087),Pre Sheet Sign off,Medical Gas - DE-ELLIS,Sign Off
567377c7-a62d-5736-a10d-e4dfaa978125,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,STAIR PRESS (03.B.087),Pre Ceiling Sign off,Medical Gas - MEDGAS SYSTEMS,Sign off
82bccec3-4724-5e6b-9cd4-2e1325a57e3a,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,HAEMATOLOGY LAB (03.B.384),Pre Sheet Sign off,Medical Gas - DE-ELLIS,Sign Off
cf6872fe-1071-5fab-9ee6-8241d29fe674,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,HAEMATOLOGY LAB (03.B.384),Pre Ceiling Sign off,Medical Gas - MEDGAS SYSTEMS,Sign off
bed432ff-e149-5c5f-ad85-01d4879a6645,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,LABORATORY HISTOLOGY/CYTOLOGY (03.B.385),Pre Sheet Sign off,Medical Gas - DE-ELLIS,Sign Off
40ce4f6f-3f6c-58e3-927d-ee4a811e015f,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,LABORATORY HISTOLOGY/CYTOLOGY (03.B.385),Pre Ceiling Sign off,Medical Gas - MEDGAS SYSTEMS,Sign off
ffa007ba-3224-5bec-a755-e8b7a5c89e78,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,GENETICS LABORATORY (03.B.386),Pre Sheet Sign off,Medical Gas - DE-ELLIS,Sign Off
233ee503-ff01-5c8f-8a25-1d117e6d2e56,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,GENETICS LABORATORY (03.B.386),Pre Ceiling Sign off,Medical Gas - MEDGAS SYSTEMS,Sign off
69630a34-f7ae-5e97-8318-3b9c0195f798,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,BLOOD BANK & LAB (03.B.387),Pre Sheet Sign off,Medical Gas - DE-ELLIS,Sign Off
38f9b054-49c6-533f-af8a-7f28491b0b38,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,BLOOD BANK & LAB (03.B.387),Pre Ceiling Sign off,Medical Gas - MEDGAS SYSTEMS,Sign off
8984133f-f5b2-5d08-849a-dc6d1c8ca943,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,OFF 1P (03.B.389),Pre Sheet Sign off,Medical Gas - DE-ELLIS,Sign Off
380ffd8a-4b64-510c-98b7-6989a37a49aa,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,OFF 1P (03.B.389),Pre Ceiling Sign off,Medical Gas - MEDGAS SYSTEMS,Sign off
4a42b366-1e56-527b-807f-13981cceb5d7,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,OFF 1P (03.B.390),Pre Sheet Sign off,Medical Gas - DE-ELLIS,Sign Off
69db48c5-0485-53bd-aae5-02caa267d533,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,OFF 1P (03.B.390),Pre Ceiling Sign off,Medical Gas - MEDGAS SYSTEMS,Sign off
8224d716-8b27-506e-9d4d-347eae57f2e2,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,COLLAB (03.B.391),Pre Sheet Sign off,Medical Gas - DE-ELLIS,Sign Off
15cd2194-7c6b-5b7b-ad8e-3d8e2bae6386,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,COLLAB (03.B.391),Pre Ceiling Sign off,Medical Gas - MEDGAS SYSTEMS,Sign off
5a322002-f202-5ec6-b5d4-2bb9b79c2e19,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,MEET M (03.B.392),Pre Sheet Sign off,Medical Gas - DE-ELLIS,Sign Off
ff8aa448-6c86-50cc-950d-5ae1b2a3d98b,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,MEET M (03.B.392),Pre Ceiling Sign off,Medical Gas - MEDGAS SYSTEMS,Sign off
0e77e17b-fe8e-594d-b0cb-28fac27a56db,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,ST PCOPY (03.B.393),Pre Sheet Sign off,Medical Gas - DE-ELLIS,Sign Off
97d53100-d8b7-5b6e-9022-516aec23c3dc,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,ST PCOPY (03.B.393),Pre Ceiling Sign off,Medical Gas - MEDGAS SYSTEMS,Sign off
cd0c0188-1ea3-51de-8014-8d3531c1fd27,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,OFF 1P HIST (03.B.394),Pre Sheet Sign off,Medical Gas - DE-ELLIS,Sign Off
ecf30b4f-6d01-5a78-aa6c-ed359a7879d0,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,OFF 1P HIST (03.B.394),Pre Ceiling Sign off,Medical Gas - MEDGAS SYSTEMS,Sign off
02e5905f-1fe9-50a5-bb15-6fd1230b1cd2,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,OFF 2P (03.B.395),Pre Sheet Sign off,Medical Gas - DE-ELLIS,Sign Off
df8bbcd7-947c-5638-a571-828e942edc9b,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,OFF 2P (03.B.395),Pre Ceiling Sign off,Medical Gas - MEDGAS SYSTEMS,Sign off
33ec3506-20f4-5ce8-bf0c-c0dfd6057db6,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,OFF 1P HIST (03.B.396),Pre Sheet Sign off,Medical Gas - DE-ELLIS,Sign Off
460d6268-7653-5c4d-9b7a-2368144783c9,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,OFF 1P HIST (03.B.396),Pre Ceiling Sign off,Medical Gas - MEDGAS SYSTEMS,Sign off
8e813db4-61d0-50e3-aae0-b732083e8254,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,OFF 3P (03.B.397),Pre Sheet Sign off,Medical Gas - DE-ELLIS,Sign Off
282b6c1c-c5e6-57e6-8750-18a2f43634df,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,OFF 3P (03.B.397),Pre Ceiling Sign off,Medical Gas - MEDGAS SYSTEMS,Sign off
5000c18a-e932-5798-9a5e-2202ac870232,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,ST SPEC (03.B.398),Pre Sheet Sign off,Medical Gas - DE-ELLIS,Sign Off
240f5212-6c0b-5b41-8c9c-2a12260f9386,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,ST SPEC (03.B.398),Pre Ceiling Sign off,Medical Gas - MEDGAS SYSTEMS,Sign off
4873e3a3-1283-5600-a87f-ff7dde656974,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,DISP (03.B.399),Pre Sheet Sign off,Medical Gas - DE-ELLIS,Sign Off
49563ed1-9a08-5bb8-b76c-8068c1c88d4e,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,DISP (03.B.399),Pre Ceiling Sign off,Medical Gas - MEDGAS SYSTEMS,Sign off
02a3f985-8c3c-5708-b4f2-4729d2334fd3,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,CLRM (03.B.400),Pre Sheet Sign off,Medical Gas - DE-ELLIS,Sign Off
f29354c4-4b70-5ee4-ad80-b145595266b9,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,CLRM (03.B.400),Pre Ceiling Sign off,Medical Gas - MEDGAS SYSTEMS,Sign off
04c51ec3-a860-5edb-8c20-c9edbf6ed091,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,ST GEN (03.B.401),Pre Sheet Sign off,Medical Gas - DE-ELLIS,Sign Off
16ce4ea4-3ede-5a4a-a238-184b086d6c89,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,ST GEN (03.B.401),Pre Ceiling Sign off,Medical Gas - MEDGAS SYSTEMS,Sign off
3f00d7d1-0e56-5a3e-becc-d046f25bca24,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,ST GEN (03.B.402),Pre Sheet Sign off,Medical Gas - DE-ELLIS,Sign Off
62e0128a-fbc6-585d-b775-17ad4905de9b,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,ST GEN (03.B.402),Pre Ceiling Sign off,Medical Gas - MEDGAS SYSTEMS,Sign off
ba71efb1-8b7b-517e-8a9a-758182a74e0c,,not-started,,signoff,TRUE,TRUE,Building B,Level 3,Area A,ST SLIDES (03.B.403),Pre Sheet Sign off,Medical Gas - DE-ELLIS,Sign Off
