Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6,
d0838e1c-c3d8-5ed0-b61d-5537fb25d2f2,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.013),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Rough-in complete
0cb9863d-f3dc-546f-8252-0cbc6a14d918,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.013),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Cut outs marked
c92b3de6-39e9-5046-8462-c7cb516099c1,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.013),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Noggins installed as marked
49613686-84e2-5832-810a-035b2e29bb34,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.013),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Subcontractor presheet works complete (S/C to sign)
85bace2d-780f-5206-8f33-230a38570390,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,2 BED (03.A.014),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,"PASS if you have work in this room and have completed all checks below - mark NOT APPLICABLE / N/A if you do not have work in this room - if FAIL, add comments"
bcc5ac8d-ceff-5358-be2d-b45a5d843ca2,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,WS PPE (03.A.015),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,"PASS if you have work in this room and have completed all checks below - mark NOT APPLICABLE / N/A if you do not have work in this room - if FAIL, add comments"
c5824815-06d3-526f-8143-a476c9e5566c,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,BMEQ (03.A.016),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Rough-in complete
ac16a239-2924-5d7d-a782-d1cc11e9e581,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,BMEQ (03.A.016),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Cut outs marked
71b88bc0-a314-5352-8da8-e638c6fd49f4,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,BMEQ (03.A.016),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Noggins installed as marked
d20123ab-e8c5-50de-8209-8fe9c070d5be,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,BMEQ (03.A.016),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Subcontractor presheet works complete (S/C to sign)
b699680e-163a-5618-85c1-9b96e03948b2,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.017),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Rough-in complete
81eeaa31-81a0-53df-9be9-4f0ffa9eae89,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.017),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Cut outs marked
319e9e06-012d-5456-aa86-363e9cd23c63,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.017),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Noggins installed as marked
7c38516e-a99f-5ac9-b042-07e0fcd4f9a4,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.017),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Subcontractor presheet works complete (S/C to sign)
3c38cece-6aa3-5f5f-87b5-102599c10d0d,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,1 BED (03.A.018),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,"PASS if you have work in this room and have completed all checks below - mark NOT APPLICABLE / N/A if you do not have work in this room - if FAIL, add comments"
b06aebee-be7d-5dc9-a47b-dbe425538aec,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,WS PPE (03.A.019),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,"PASS if you have work in this room and have completed all checks below - mark NOT APPLICABLE / N/A if you do not have work in this room - if FAIL, add comments"
38d02088-a751-535c-b28e-8774a90c162e,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,1 BED (03.A.020),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,"PASS if you have work in this room and have completed all checks below - mark NOT APPLICABLE / N/A if you do not have work in this room - if FAIL, add comments"
3bf58359-28c5-53a6-a9d9-cd7803193df0,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,HWPPE (03.A.021),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Rough-in complete
d9c3f15c-e32f-527b-a4e0-9eed7f263e67,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,HWPPE (03.A.021),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Cut outs marked
7f195223-fdfe-5c57-b307-9290b0093868,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,HWPPE (03.A.021),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Noggins installed as marked
71477866-041c-5372-ad20-879b3e271c0a,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,HWPPE (03.A.021),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Subcontractor presheet works complete (S/C to sign)
609a59ef-c67a-548d-af89-d8aa61324af6,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.022),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Rough-in complete
dccbbf1e-bd63-5aff-a7b3-97ddb66e000b,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.022),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Cut outs marked
e2881b5e-fa99-57f7-9869-bf047047097a,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.022),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Noggins installed as marked
25ae5350-0046-5bb9-972a-117d75831a0d,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.022),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Subcontractor presheet works complete (S/C to sign)
1f6a52cb-ac0f-526c-9b40-9f9e3b46f2cd,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.023),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Rough-in complete
b0475511-ad23-5a87-b096-f32cc3ca7ad6,,not-started,,checkpoint,TRUE,TRUE,Building A,Level 3,Area A.1,ENS (03.A.023),Pre Sheet Sign off,Pneumatic Piping - DE-ELLIS,Cut outs marked
