"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","Document Upload","",,,0,"Yes","Document Upload","11881eff-c8bb-4cc1-b01f-11940cf94c3f"
"checkpoint-status",,"","checkpoint","Upload Drawing, docket, etc.- pass once complete"

"checklist-flat",,"","checklist","ITP-001 - In Slab Conduit Installation Checklist","",,,1,"Yes","ITP-001 - In Slab Conduit Installation Checklist","24e26a2f-26e1-41e6-9283-b4d1eeecaaf1"
"checkpoint-status",,"","checkpoint","Details - pass once entered below"
"text","8ce05556-3db3-5cf8-863c-b264661cf7fc","","textbox","Drawing Ref No. & Revision",,,
"text","5b164201-0c9a-5b22-a593-50d9db243d89","","textbox","ID",,,
"text","dc981d0d-54cd-535b-a5fe-9732f8f26560","","textbox","Origin",,,
"text","d79e7e5a-b2e9-51c7-8952-65e2d31fd96f","","textbox","Destination",,,
"text","9061fdbd-3f20-51c2-b64f-54a54effcd5b","","textbox","No of conduits",,,
"text","024af932-d5f2-57c5-af98-8b50bd10ef3d","","textbox","Size",,,
"checkpoint-status",,"","checkpoint","Check for existing services, location & approval"
"boolean","6ff52c21-9fba-541d-ad84-d4d4ac1d8f17","","tickbox","Exist",,,
"boolean","9247dd15-52fc-599f-8054-04af0ba4668a","","tickbox","Locate",,,
"boolean","84426970-5552-58e2-ab21-24695c7393b9","","tickbox","Permit",,,
"checkpoint-status",,"","checkpoint","Correct depth"
"checkpoint-status",,"","checkpoint","Tied and joins glued"
"checkpoint-status",,"","checkpoint","Ends sealed"
"checkpoint-status",,"","checkpoint","Draw string"
"checkpoint-status",,"","checkpoint","Area clean & safe"
"checkpoint-status",,"","checkpoint","Mark up on drawings"
"checkpoint-status",,"","checkpoint","OK to pour concrete"
"checkpoint-status",,"","checkpoint","Signature - installer sign off attached below"

"checklist-flat",,"","checklist","ITP-010 - Subcircuit & Submain Installation - Inspection & Test Plan","",,,91,"Yes","ITP-010 - Subcircuit & Submain Installation - Inspection & Test Plan","40c2d63a-4259-41cc-8c05-f8498dea38a6"
"checkpoint-status",,"","checkpoint","Details - pass once entered below"
"text","60d6632e-4261-5030-8d02-c1560a4e57bd","","textbox","Drawing Ref No. & Revision",,,
"text","1589be27-d0a1-571a-b4ca-e139f4347eaa","","textbox","ID",,,
"text","e1282537-2108-5db8-a568-f687130ac834","","textbox","Wired from (Origin)",,,
"text","8193d8d1-71d5-5d8c-b30d-0c78f1d914d1","","textbox","Wired to (destination)",,,
"select","6a7f1a53-4d27-5b0b-b24b-fdb5330a0d96","","dropdown","Cable size","1.5mm,2.5mm,4mm,6mm,10mm,16mm,25mm,35mm,50mm,70mm,95mm,120mm,150mm,185mm,240mm,300mm,400mm,500mm,630mm",,
"checkpoint-status",,"","checkpoint","Lighting or Power - N/A if not applicable"
"select","81d5efc8-747e-578b-ae6c-45af43480b98","","dropdown","select if applicable","Light,Power",,
"checkpoint-status",,"","checkpoint","Rough in complete"
"checkpoint-status",,"","checkpoint","cable labelled both ends"
"checkpoint-status",,"","checkpoint","Visual inspection for damage"
