Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Overall Progress,,,,,,,
,Scope,,,Site QA,,,
,Rows,,,,,,
,,In Ground Works,dynamic,Site QA,In Ground Works,,
,,In Slab Works,dynamic,Site QA,In Slab Works,,
,,Mains & Sub Mains Installation,dynamic,Site QA,Mains & Sub Mains Installation,,
,,Light & Power Rough - Light - Ground,dynamic,Site QA,Light & Power Rough,Light,Ground
,,Light & Power Rough - Light - First Floor,dynamic,Site QA,Light & Power Rough,Light,First Floor
,,Light & Power Rough - Power - Ground,dynamic,Site QA,Light & Power Rough,Power,Ground
,,Light & Power Rough - Power - First Floor,dynamic,Site QA,Light & Power Rough,Power,First Floor
,,"Power, Switches & Accessories - Ground",dynamic,Site QA,"Power, Switches & Accessories",Ground,
,,"Power, Switches & Accessories - First Floor",dynamic,Site QA,"Power, Switches & Accessories",First Floor,
,,Testing & Commissioning - Ground,dynamic,Site QA,Testing & Commissioning,Ground,
,,Testing & Commissioning - First Floor,dynamic,Site QA,Testing & Commissioning,First Floor,
,,Switchboard Pre-Energisation Inspections,dynamic,Site QA,Switchboard Pre-Energisation Inspections,,
,,Cable Tray / Ladder,dynamic,Site QA,Cable Tray / Ladder,,
,,Horizontal Cabling,dynamic,Site QA,Horizontal Cabling,,
,Columns,,,,,,
,,QA,,Site QA,,,
