type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP - Kerb and Channel,itp,,,,,ITP - Kerb and Channel Rev 0,
section,1.0. AGGREGATE AND CONCRETE TESTING,,,,,,,
checkpoint,1.01 - Concrete,,,,,,,
label,Detail of Activity / Test - Concrete Supply,,,,,,,
label,"Action (Hold, Monitor, Witness) - H",,,,,,,
label,Minimum Test Frequency - 1 Test per material per source,,,,,,,
label,Inspection / Test method - NZS4407:3.10,,,,,,,
label,Acceptance Criteria - 20Mpa Minmum Strength after 28 Day,,,,,,,
label,Record documents (QCP - Quality Control Portal) - IANZ report,,,,,,,
label,Responsibility - Contractor,,,,,,,
label,Designer - A,,,,,,,
label,Eng. Rep / NZTA - I,,,,,,,
label,Contractor - R,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.02 - NZTA M04,,,,,,,
label,Detail of Activity / Test - Crushing Resistance,,,,,,,
label,Minimum Test Frequency - 1 Test per material per source,,,,,,,
label,Inspection / Test method - NZS4407:2.4.7,,,,,,,
label,Acceptance Criteria - > 130KN,,,,,,,
label,Record documents (QCP - Quality Control Portal) - IANZ report,,,,,,,
label,Responsibility - Contractor,,,,,,,
label,Designer - A,,,,,,,
label,Eng. Rep / NZTA - I,,,,,,,
label,Contractor - R,,,,,,,
checkpoint,1.03 - NZTA M04,,,,,,,
label,Detail of Activity / Test - Particle size distribution,,,,,,,
label,"Action (Hold, Monitor, Witness) - H",,,,,,,
label,Minimum Test Frequency - 1 Test per material per source,,,,,,,
label,Inspection / Test method - NZS4407:2.4.7,,,,,,,
label,Acceptance Criteria - As per NZTA M04 Specfication,,,,,,,
label,Record documents (QCP - Quality Control Portal) - IANZ report,,,,,,,
label,Responsibility - Contractor,,,,,,,
label,Designer - A,,,,,,,
label,Eng. Rep / NZTA - I,,,,,,,
label,Contractor - R,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,2.0. CONSTUCTION,,,,,,,
checkpoint,2.01 - Earthworks,,,,,,,
label,Detail of Activity / Test - Cut to Waste Existing Kerb and Channel,,,,,,,
label,"Action (Hold, Monitor, Witness) - M",,,,,,,
label,Minimum Test Frequency - As per IFC drawings,,,,,,,
label,Inspection / Test method - Visual / Photo,,,,,,,
label,Acceptance Criteria - Site Engineers Approval,,,,,,,
label,Record documents (QCP - Quality Control Portal) - Checksheet,,,,,,,
label,Responsibility - Contractor,,,,,,,
label,Designer - A,,,,,,,
label,Eng. Rep / NZTA - I,,,,,,,
label,Contractor - R,,,,,,,
checkpoint,2.02 - Prepare Subgrade,,,,,,,
label,Detail of Activity / Test - Subgrade further compacted or excavate the unsuitable material and replace,,,,,,,
label,"Action (Hold, Monitor, Witness) - M",,,,,,,
label,Minimum Test Frequency - Test Every 10m,,,,,,,
label,Inspection / Test method - Visual / Photo,,,,,,,
label,Acceptance Criteria - Clegg Result >15,,,,,,,
label,Record documents (QCP - Quality Control Portal) - Checksheet,,,,,,,
label,Responsibility - Contractor,,,,,,,
label,Designer - A,,,,,,,
label,Eng. Rep / NZTA - I,,,,,,,
label,Contractor - R,,,,,,,
checkpoint,2.03 - M4 Palcement,,,,,,,
label,Detail of Activity / Test - Compacted layer of GAP40 as required to adjust height of new K&C shall be placed over subgrade. (75mm Min),,,,,,,
label,"Action (Hold, Monitor, Witness) - H",,,,,,,
label,Minimum Test Frequency - Test Every 10m,,,,,,,
label,Inspection / Test method - Clegg Test,,,,,,,
label,Acceptance Criteria - Clegg Result >30,,,,,,,
label,Record documents (QCP - Quality Control Portal) - Checksheet,,,,,,,
label,Responsibility - Contractor,,,,,,,
label,Designer - I,,,,,,,
label,Eng. Rep / NZTA - A,,,,,,,
label,Contractor - R,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,"2.04 - Kerb and Channel Placement, Line and Level",,,,,,,
label,Detail of Activity / Test - Construction of Kerb as per profile setout in IFC drawing,,,,,,,
label,"Action (Hold, Monitor, Witness) - M",,,,,,,
label,Minimum Test Frequency - Throughout the activity,,,,,,,
label,Inspection / Test method - Meausre off Survey Pegs,,,,,,,
label,Acceptance Criteria - Check Sheet of Survey Pegs Versus Actual,,,,,,,
label,Record documents (QCP - Quality Control Portal) - Checksheet,,,,,,,
label,Responsibility - Contractor,,,,,,,
label,Designer - A,,,,,,,
label,Eng. Rep / NZTA - I,,,,,,,
label,Contractor - R,,,,,,,
checkpoint,2.05 - Contraction/Expansion Joints,,,,,,,
label,Detail of Activity / Test - Maximum spacing of 3m and minimum 50mm deep,,,,,,,
label,"Action (Hold, Monitor, Witness) - M",,,,,,,
label,Minimum Test Frequency - Once,,,,,,,
label,Inspection / Test method - Visual / Photo,,,,,,,
label,Acceptance Criteria - Measure Cut Spacings,,,,,,,
label,Record documents (QCP - Quality Control Portal) - Checksheet,,,,,,,
label,Responsibility - Contractor,,,,,,,
label,Designer - A,,,,,,,
label,Eng. Rep / NZTA - I,,,,,,,
label,Contractor - R,,,,,,,
checkpoint,2.06 - Curing of Concrete,,,,,,,
label,Detail of Activity / Test - Curing period shall not be less than 1 day OR 36 hours,,,,,,,
label,"Action (Hold, Monitor, Witness) - M",,,,,,,
label,Minimum Test Frequency - Throughout the activity,,,,,,,
label,Inspection / Test method - Visual / Photo,,,,,,,
label,Acceptance Criteria - Visual Inspection,,,,,,,
label,Record documents (QCP - Quality Control Portal) - Checksheet,,,,,,,
label,Responsibility - Contractor,,,,,,,
checkpoint,Client Final Inspection - the signature below verifies that this ITP has been completed in accordance with the Specifications and verifies lot compliance.,,,,,,,
textbox,Contractor's Rep Name:,,,,,,,
textbox,Engineer's Rep. Name:,,,,,,,
date,Date:,,,,,,,
signoff,Add Signature,,,,,,,
