Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,ITP-015-AX-LOT-XXX - Desc,itp,,,,Yes,"ITP 0015 - Structural Grout (Pedestals, Bearings, Base-plates & Pockets)",207a7c00-f02c-48e6-a023-e8b8074b7dd5
checkpoint-group,,,section,1 - Preliminaries - Materials,,,,,,,
checkpoint-status,,,checkpoint,1.1 - Product Selection,,,,,,,
label,96a8db7e-a9b1-5449-a208-682005d79168,,note,"Frequency: Once, for each product, prior to placement of product",,,,,,,
label,1d1ee971-2fb3-56e6-a5e5-1231cf5123c8,,note,- - - - - - - - -,,,,,,,
label,f5556270-a9e0-5ae8-a209-e996158df961,,note,Acceptance Criteria: Product to be selected based on the following criteria:,,,,,,,
label,33277c81-21c4-529a-b867-6557337634c1,,note,"i. either a single component, self consolidating and dual shrinkage compensating cementitious grout OR a single component low shrinkage mortar",,,,,,,
label,bc845ed2-df37-5a0b-8ba0-8cf20c215ae1,,note,ii. have the required strength at 28 days as noted on the IFC drawings.,,,,,,,
label,171c204c-be5d-5f1b-869f-6e8b14decbd6,,note,iii. have the characteristics capable of being applied to the minimum and maximum thickness as noted on the IFC drawings.,,,,,,,
label,48c340dd-180d-5468-b623-9f5c1aca0f89,,note,Note: Pedestals 200mm or greater shall be constructed from concrete - use the Structural Concrete ITP instead,,,,,,,
text,bb93c581-2766-5096-9d49-97c9ea624072,,textbox,Enter: Teambinder Material Approval number,,,,,,,
label,ea7f6a2e-f25a-5067-abc4-2c4c6c710dff,,note,- - - - - - - - -,,,,,,,
label,307d1e60-d6ad-5b6d-9c96-2d03bb39c130,,note,"Reference Documents: IFC Drawings 610.28, 610.33",,,,,,,
label,e8f0f788-b333-53ae-b860-02a642b7cae3,,note,- - - - - - - - -,,,,,,,
label,c85d4eed-c667-5571-801f-9731a48d334c,,note,Inspection / Test Method: Document Review,,,,,,,
label,34e486f0-6dc9-5975-99dc-4c021977e51e,,note,- - - - - - - - -,,,,,,,
label,b2cff1ad-b261-5da0-b012-dd4e0253a055,,note,Record of Conformity: This ITP,,,,,,,
label,9fbf4a19-490c-56eb-a205-3a6725bf5cf3,,note,- - - - - - - - -,,,,,,,
label,463acfa1-71b9-5c97-95be-dea72adf8b04,,note,AP,,,,,,,
label,ef3e09a6-2473-5e62-a0f9-c16155b09842,,note,- - - - - - - - -,,,,,,,
label,def7dfe7-38f7-51e6-96d9-144a662c50f5,,note,Responsibility: Superintendent,,,,,,,
checkpoint-status,,,checkpoint,1.2 - Curing Compound,,,,,,,
label,ce213761-b024-53ca-a93a-e87b90e85295,,note,"Frequency: Once, for each product, prior to placement of product",,,,,,,
label,f8fcc1d4-36dd-5477-9fc0-8832076691f4,,note,- - - - - - - - -,,,,,,,
label,c8de2979-eefa-55f8-8b43-83dc485175e2,,note,"Acceptance Criteria: Details of curing compound and NATA test certificate stating compliance with AS3799 no more than 3 years from issue, to be submitted for review to the Nominated Authority.",,,,,,,
label,95f05a9c-b090-51d1-8a09-a1fc10dc3fed,,note,Note: This may be the same product used for the concrete curing,,,,,,,
text,f42c7cf6-46e0-535b-8b81-4d446ca4296f,,textbox,Enter: Teambinder Material Approval number,,,,,,,
label,d99e23f1-5784-5932-a9e0-f4f3582bc843,,note,- - - - - - - - -,,,,,,,
label,e5579792-77ed-5b1a-b2dd-b98d901fc5d1,,note,Reference Documents: 610.23 (d),,,,,,,
label,7f0add1f-c004-5dfd-a153-f889abb9cf1b,,note,- - - - - - - - -,,,,,,,
label,42a1a9e6-04b5-52af-b168-342ff5aac380,,note,Inspection / Test Method: Document Review,,,,,,,
label,f95f60f4-9a74-5063-a66f-125e9cad05cf,,note,- - - - - - - - -,,,,,,,
label,0c70af3d-788b-53fc-b388-cbb7ecd01b11,,note,Record of Conformity: This ITP,,,,,,,
label,67c3e403-0c7f-58c6-9813-bfa7172c50e8,,note,- - - - - - - - -,,,,,,,
label,175c7ebf-0ee0-589d-b1c0-da8cf06fdb69,,note,AP,,,,,,,
label,8962b859-83ae-55ad-9b6e-9193a0293d32,,note,- - - - - - - - -,,,,,,,
label,d70c67df-01d3-51d7-9d68-61fe02c91c7f,,note,Responsibility: Superintendent,,,,,,,
checkpoint-group,,,section,2 - Preliminaries - Procedures & Documentation,,,,,,,
checkpoint-status,,,checkpoint,"2.1 - Curing Methodology (for Concrete, Grout and Mortar)",,,,,,,
label,9408c48b-0c59-58e5-921c-a34fe9951bab,,note,"Frequency: Once, 4 weeks prior to placement of product",,,,,,,
label,32e4c7d7-47d3-5a78-a6b5-a6f8a424477b,,note,- - - - - - - - -,,,,,,,
label,f2d67743-6ade-5d30-93cf-193295610812,,note,Acceptance Criteria: Curing methodology/procedure to be submitted for review to the Nominated Authority.,,,,,,,
label,5b1ab5f3-41b5-55d8-bb2a-d003bda207b9,,note,Note: This may be the same document used for the concrete curing.,,,,,,,
text,c2d4fac6-31b7-512c-9292-3572f468356c,,textbox,Enter: Teambinder Correspondence Approval number,,,,,,,
label,98789ab3-dd6c-56a6-9e29-727bb12b6dfc,,note,- - - - - - - - -,,,,,,,
label,fdd19a9f-0d17-5f0c-b0fb-26449ee0b549,,note,Reference Documents: 610.23 (a),,,,,,,
label,470608c6-b0b1-5fbd-8291-b2ab9886f82f,,note,- - - - - - - - -,,,,,,,
label,6a097766-d871-54f8-b2bc-5b8cac2abf6d,,note,Inspection / Test Method: Document Review,,,,,,,
label,eb25ad97-c2c7-5969-ad7d-07b8a5ebac6c,,note,- - - - - - - - -,,,,,,,
label,82c41bf6-b920-57bf-b722-c6c83bc9f7f1,,note,Record of Conformity: ConQA Hold Point Release,,,,,,,
label,ee298e7b-750e-537f-989b-e148cbf4bf4b,,note,- - - - - - - - -,,,,,,,
label,bd2e0e24-0ca1-5375-9fa3-9989b887e6b7,,note,HP,,,,,,,
label,00fd64f0-de70-5099-a92e-5636bc3dad60,,note,- - - - - - - - -,,,,,,,
label,c4d9d95e-f7d4-5eae-b93e-089e781175a0,,note,Responsibility: Superintendent,,,,,,,
holdpoint,,,signoff,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-group,,,section,3 - Pre-construction Activities,,,,,,,
checkpoint-status,,,checkpoint,3.1 - IFC Drawings,,,,,,,
label,8fa4f507-79d3-5ce9-ab35-d471122c3fbb,,note,Frequency: Prior to starting Works and at regular intervals,,,,,,,
label,c53298ab-1707-5259-8129-72bf8b81db8a,,note,- - - - - - - - -,,,,,,,
label,3673ce84-1a7d-582f-bd17-4747cbe08deb,,note,Acceptance Criteria: Check the revision of the IFC drawings are current as per the drawing register (on Teambinder),,,,,,,
label,4121c005-4aa6-5a7c-85c5-369a9d441f0b,,note,- - - - - - - - -,,,,,,,
label,d54e5912-23fe-5456-a0e0-001ccef14d53,,note,Reference Documents: FH Quality Management Plan,,,,,,,
label,81df0fe4-0c13-5e0d-936b-6552abdc0fa3,,note,- - - - - - - - -,,,,,,,
label,4e903f05-46b9-5057-9a3e-8511b808c362,,note,Inspection / Test Method: Document Review,,,,,,,
label,0912681b-556d-50c0-af38-b9abcb7639b3,,note,- - - - - - - - -,,,,,,,
label,3dcbaa96-5296-5475-904e-0f8b7866a949,,note,Record of Conformity: This ITP,,,,,,,
label,621544b2-1884-5dd2-8021-cd423060dc1c,,note,- - - - - - - - -,,,,,,,
label,c93edfd7-c40c-58dd-a954-028751dc51bf,,note,HP*,,,,,,,
label,a5fa3195-d3d1-5274-ba20-6f23c70206e2,,note,- - - - - - - - -,,,,,,,
label,4a3b7f40-d2cb-5964-974e-2bb987f8a6fb,,note,Responsibility: All,,,,,,,
checkpoint-status,,,checkpoint,3.2 - Survey Set-out,,,,,,,
label,cc5bea48-ed33-5591-b191-bbc6096eabbe,,note,Frequency: Each element,,,,,,,
label,05b2ef95-a6d3-5540-86dd-880ac9449cde,,note,- - - - - - - - -,,,,,,,
label,a63d0a0b-8fa3-59e3-a22e-ab892e751ce1,,note,Acceptance Criteria: Survey activities undertaken to ensure and validate that all Works meet level and location requirements within the tolerances as per the table 610.472 as applicable to the element.,,,,,,,
label,345c10e4-627b-588d-ab6b-e578a11b3093,,note,- - - - - - - - -,,,,,,,
label,9c6be423-a1df-5a0a-b985-3722a1affb08,,note,Reference Documents: IFC Drawings 610.47 (a) Table 610.472,,,,,,,
label,c8e5d3f2-0069-581c-bc64-d48e2817bccc,,note,- - - - - - - - -,,,,,,,
label,d26e3ac3-d60c-5d9a-86ff-f0fd9cc116a8,,note,"Inspection / Test Method: Measure, Visual",,,,,,,
label,5930283f-b0ed-551c-b20b-9d7c5a621f06,,note,- - - - - - - - -,,,,,,,
label,d00f2ea1-0ed3-5abe-ad3b-4cc0b1af54e7,,note,Record of Conformity: This ITP,,,,,,,
label,52ede7b8-ec8a-5ddc-abbf-4406f725d76d,,note,- - - - - - - - -,,,,,,,
label,d1be0c47-d93d-5722-9f6a-9c6f423d3b29,,note,SCP,,,,,,,
label,2263e638-38c1-5a72-84ca-20afd208ebc9,,note,- - - - - - - - -,,,,,,,
label,212f5d93-b8d7-5803-b490-608ff56698ac,,note,"Responsibility: Surveyor, SE/PE/SPE",,,,,,,
checkpoint-status,,,checkpoint,3.3 - Construction Joint,,,,,,,
label,66ba4577-cc84-5203-afa1-9a1457b7b505,,note,Frequency: Each element,,,,,,,
label,fd4def8b-9e1a-5347-8ac5-7ffa413be882,,note,- - - - - - - - -,,,,,,,
label,1420be8d-40bf-561e-b81b-d0a83ac37fc6,,note,"Acceptance Criteria: Where required, the concrete substrate is to be roughened / scabbled in accordance with the drawings and or Product TDS.",,,,,,,
label,66916310-514b-57d0-a90b-83b06e4855f1,,note,Pedestals shall be rebated to 20mm minimum below top of the crosshead / abutment.,,,,,,,
label,6ad803cb-9782-55e3-874e-165002b4222e,,note,"Where required, any reinforcement shall be adjusted to suit the depth of the pedestal and nominated cover.",,,,,,,
label,92a4d353-4634-5019-8e00-6bc1248c6e73,,note,Concrete substrate surface saturated with water for several hours in accordance with the selected product TDS prior to pouring product.,,,,,,,
label,e9c695ce-6211-56c5-a5ac-3113fd0ec451,,note,- - - - - - - - -,,,,,,,
label,48c1275d-d96d-5d5b-af6b-4654336ecb55,,note,"Reference Documents: IFC Drawings, Product TDS 610.20 BTN 024 Note 4",,,,,,,
label,c51381a6-2764-5a9f-8e17-056968870625,,note,- - - - - - - - -,,,,,,,
label,7d9b6a40-1a3a-5f25-afba-9f362e319d23,,note,"Inspection / Test Method: Measure, Visual",,,,,,,
label,f48966e9-7897-50d4-b8e2-15c0d3b87b43,,note,- - - - - - - - -,,,,,,,
label,336b2506-1dcc-583e-95dd-aba57993f1c3,,note,Record of Conformity: This ITP,,,,,,,
label,0c81e753-90c5-5539-bbdd-922bd8a38719,,note,- - - - - - - - -,,,,,,,
label,0055041d-4a73-5521-a150-6b44dac3379b,,note,IP,,,,,,,
label,bd5f43e3-4386-57a6-b4b7-c2e38dffb90c,,note,- - - - - - - - -,,,,,,,
label,a6a234d8-dd9a-584a-b5fc-79b8dc0dad4d,,note,Responsibility: SE/PE/SPE,,,,,,,
checkpoint-group,,,section,4 - Construction Activities,,,,,,,
checkpoint-status,,,checkpoint,4.1 - Formwork Construction & Placement,,,,,,,
label,f8cadb90-fa39-50a0-bda1-e72e38d751de,,note,Frequency: Each element,,,,,,,
label,aa0fccd9-cdf4-5f04-9172-95b09de9a8f6,,note,- - - - - - - - -,,,,,,,
label,2fd68635-149a-527b-b544-07f32d8626a3,,note,Acceptance Criteria: Dimensions in plan as per drawings to achieve the desired grout profile.,,,,,,,
label,1a3bf5ae-60d9-5728-b670-7dfc96437cef,,note,"Formwork rigid, sufficiently braced to support the pressure of the product and sealed to prevent leaks.",,,,,,,
label,459b691b-ca08-5a2d-bb12-8c29009dc00f,,note,"Where applicable, any cast in componentry (ferrules, conduit etc.) secure.",,,,,,,
label,0a87c0fd-d6ec-5d33-b1f3-3c941794132d,,note,- - - - - - - - -,,,,,,,
label,06e32726-3867-50fe-9815-71280647652d,,note,Reference Documents: IFC Drawings,,,,,,,
label,2c3d27b6-7814-5185-9381-f9fa59bd93f8,,note,- - - - - - - - -,,,,,,,
label,0c41ccd5-b6c2-5d0d-bad2-a6d854063511,,note,"Inspection / Test Method: Measure, Visual",,,,,,,
label,2f3eb685-2be4-5632-96bd-d73a42d21871,,note,- - - - - - - - -,,,,,,,
label,98cec6a2-65e0-5956-a73a-bd1dd699715a,,note,Record of Conformity: This ITP,,,,,,,
label,9a0001a5-a02b-5298-871b-d00c6d401aae,,note,- - - - - - - - -,,,,,,,
label,aa9c7eee-cab9-5671-babb-bdc35b0f83bd,,note,IP,,,,,,,
label,a74683f8-c0e0-573a-8272-0a60ed70df3f,,note,- - - - - - - - -,,,,,,,
label,e9c6ac08-6a4b-50a1-a7ba-209dba15bcc0,,note,Responsibility: SE/PE/SPE,,,,,,,
checkpoint-status,,,checkpoint,4.2 - Pre-pour Inspection,,,,,,,
label,3e56031f-aa37-5309-8105-442ac634dae6,,note,Frequency: Each element,,,,,,,
label,20571963-8eb0-52c5-b202-2be59ce6a07c,,note,- - - - - - - - -,,,,,,,
label,6fc53705-b0db-55e9-b7b1-4b81177fa6bf,,note,"Acceptance Criteria: Concrete substrate surface moisture condition as per the Product's TDS, with no ponding of water.",,,,,,,
label,3c14f78e-01f4-5e3b-9317-01501e9f8832,,note,Formwork location and RLs comply.,,,,,,,
label,7c72790d-382e-57b9-92c8-8abcad7da0bc,,note,"Where applicable, any reinforcement is clean and has the required cover.",,,,,,,
label,746d59b0-2ae2-5d68-9f82-0fed14c22ef4,,note,- - - - - - - - -,,,,,,,
label,ea41c7d6-2d72-5c15-9527-ecf16baed542,,note,"Reference Documents: IFC Drawings, Product TDS 610.20",,,,,,,
label,93c52d92-5563-52cb-92ff-a0db520ff57f,,note,- - - - - - - - -,,,,,,,
label,a2ec8553-c7d1-5f95-a68c-81bca6736061,,note,"Inspection / Test Method: Measure, Visual",,,,,,,
label,bc083cf4-3e49-5a70-a395-13bbd695bd2f,,note,- - - - - - - - -,,,,,,,
label,510b25ed-0609-5ec1-bf4f-1a3b0dcb2729,,note,Record of Conformity: This ITP,,,,,,,
label,f0471237-1716-5cc3-a18b-bee739deb544,,note,- - - - - - - - -,,,,,,,
label,61c92bba-56de-5963-8043-9f7c7681b67d,,note,IP,,,,,,,
label,e49862ee-4992-549f-90b2-41a6ebbf0d03,,note,- - - - - - - - -,,,,,,,
label,549c4fb7-ca6a-5d90-9c34-e170aaa5e7f1,,note,Responsibility: SE/PE/SPE,,,,,,,
checkpoint-status,,,checkpoint,4.3 - Weather Conditions,,,,,,,
label,f53bd107-a65e-5231-9ec8-0d4e85e9a3c1,,note,Frequency: Each element,,,,,,,
label,18990355-abd1-5550-8922-5bcd9ad88f44,,note,- - - - - - - - -,,,,,,,
label,27d7f645-e56e-56c6-adbf-b198808a061b,,note,"Acceptance Criteria: All freshly finished surfaces shall be protected where required from the sun, wind or rain, until curing is implemented.",,,,,,,
label,ae07df73-d5ad-5874-8ff2-5b59bb46ef83,,note,"The temperature of the cementitious products, measured immediately prior to placing, shall not be less than 10°C or greater than 32°C.",,,,,,,
label,fa286591-360e-5215-ac24-64cb672b1c37,,note,Record: Required information on the Grout Pour Record.,,,,,,,
label,082e482c-d75e-5b41-ba67-57880f8601fa,,note,- - - - - - - - -,,,,,,,
label,fe2ee8eb-d403-591e-8580-7aae4e2ddd08,,note,"Reference Documents: 610.17, 610.17 (a) & (e) Table 610.171",,,,,,,
label,8ae50c65-f70d-5edf-b933-fc5f908da584,,note,- - - - - - - - -,,,,,,,
label,25129b16-d29e-585b-9ba0-d899fbc83ec5,,note,"Inspection / Test Method: Measure, Visual",,,,,,,
label,a1fe6d5d-c084-5fa3-bbe8-807fa7bddbaa,,note,- - - - - - - - -,,,,,,,
label,25f85d97-9009-5f1a-9cf0-5bf23a7fb355,,note,Record of Conformity: This ITP,,,,,,,
label,b7c5fe68-37a1-5d28-a45d-6361066a6e8f,,note,- - - - - - - - -,,,,,,,
label,d77fef3e-1e60-531d-9dda-5019ad463a63,,note,IP,,,,,,,
label,287d2abe-d58a-5467-a35f-2fdbbdfc9a25,,note,- - - - - - - - -,,,,,,,
label,de094134-b7e1-5ffc-b7ad-574a03eedced,,note,"Responsibility: Foreman, SE/PE/SPE",,,,,,,
checkpoint-status,,,checkpoint,4.4 - Mixing Product,,,,,,,
label,aa6c85e3-ee3f-535f-91b3-eefe6042644f,,note,Frequency: Each batch,,,,,,,
label,29f7f6c2-2bd3-5c8f-8eb6-06bfb1dadbca,,note,- - - - - - - - -,,,,,,,
label,b8206124-6ba2-52c1-918f-1392ca153aa5,,note,Acceptance Criteria: Size of mixer should match the application.,,,,,,,
label,d1568823-58e5-56c9-b992-9694acbae1df,,note,Only whole bags to be mixed with potable water.,,,,,,,
label,418c0f33-d1df-5020-a4fa-d9b629a17112,,note,Volume of water matches the required amount for flowable consistency and accurately measured.,,,,,,,
label,c74832d4-fc75-5dbc-863b-cb18cbf58185,,note,Product poured into the mixer slowly.,,,,,,,
label,488bd572-6cbd-5963-99a2-47897a24ad41,,note,"Mixing time as per TDS so that a smooth, even consistency is obtained.",,,,,,,
label,a90a207d-be81-51e3-81bc-82eb6e52f7a7,,note,Enter: Required information on the Grout Pour Record.,,,,,,,
label,cc05c78f-bffa-5524-b174-a5027e7c4f5c,,note,- - - - - - - - -,,,,,,,
label,0c5177b7-d773-59d1-9018-5a177e9bb28b,,note,Reference Documents: Product TDS 610.28,,,,,,,
label,0a7aefaf-0acd-5d9a-95b5-5717f2d70292,,note,- - - - - - - - -,,,,,,,
label,aab3ee36-c743-5bbd-895a-524aac245dfe,,note,"Inspection / Test Method: Measure, Visual",,,,,,,
label,56b7edf1-956a-5300-8f08-6682fcab717a,,note,- - - - - - - - -,,,,,,,
label,66b7eb89-356c-5895-b7e9-5a30a89c840c,,note,Record of Conformity: This ITP,,,,,,,
label,5dae6d46-a8eb-5cb5-8ed9-8b34969678e4,,note,- - - - - - - - -,,,,,,,
label,48e498b0-1d6c-5d20-933a-141609eee6c5,,note,IP,,,,,,,
label,8ac1d01f-21c2-56ac-b778-e3165b190287,,note,- - - - - - - - -,,,,,,,
label,cf92efab-c191-5b8a-986d-5460ce73fa0c,,note,Responsibility: SE/PE/SPE,,,,,,,
checkpoint-status,,,checkpoint,4.5 - Product Testing - Compressive Strength Cubes,,,,,,,
label,4c0f60c0-b0be-5a41-b0f5-9a5cd9121f6e,,note,Frequency: Each element,,,,,,,
label,f84669fc-eec5-5ab1-85e3-48991bef3d62,,note,- - - - - - - - -,,,,,,,
label,747fa074-c97b-537f-831c-fd546b4dea85,,note,"Acceptance Criteria: Cube moulds to be 75mm x 75mm maximum, made from rigid steel moulds and require lids due to the expansive nature of shrinkage compensating products.",,,,,,,
label,594fd0a8-ef40-5a5e-8eb7-80152fe95b1f,,note,Testing is be in accordance with the following frequencies:,,,,,,,
label,2daa7c93-676a-54b8-ba4a-c1d93eec4dcd,,note,"First batch = 3 cubes (2 no. 7 day strength, 1 no. 28 day strength)",,,,,,,
label,6549e62d-67a9-52db-a84d-363f964d002f,,note,"Every 100kg of product thereafter = 3 cubes (2 no. 7 day strength, 1 no. 28 day strength)",,,,,,,
label,68ff6541-9e74-528e-a7e3-ecb693ddf52a,,note,Enter: Required information on the Grout Pour Record.,,,,,,,
label,6a077721-88dd-5549-9e8d-4c9586d6af45,,note,- - - - - - - - -,,,,,,,
label,ebcf4191-a92d-5637-8248-2223afa525ea,,note,"Reference Documents: 610.28, 610.33",,,,,,,
label,6380dfaf-6340-5956-9467-961ea7a6db9c,,note,- - - - - - - - -,,,,,,,
label,86808098-df39-5d44-9d72-96823e737858,,note,Inspection / Test Method: Test,,,,,,,
label,78b5ec90-575e-5ebc-b414-652469f2f8dc,,note,- - - - - - - - -,,,,,,,
label,a06ccb25-0a96-5e19-b743-2c18a77a3903,,note,Record of Conformity: This ITP,,,,,,,
label,b7c921c1-b68b-5465-b73c-9cf3f424573b,,note,- - - - - - - - -,,,,,,,
label,34abd21f-4648-5e60-b884-3102a7e4e5c4,,note,IP,,,,,,,
label,9559e8b4-d576-59a0-b82f-0bfa6aa09df6,,note,- - - - - - - - -,,,,,,,
label,5fcfe6d3-5d02-5898-88f8-87237b1d0f15,,note,"Responsibility: Tester, Sub-contractor, SE/PE/SPE",,,,,,,
checkpoint-status,,,checkpoint,4.6 - Placement & Compaction,,,,,,,
label,415e796d-e32e-5bcb-85f3-ddd2fcf9fde0,,note,Frequency: Each element,,,,,,,
label,5125887b-dbcd-5eaf-b8b6-0bcdca10d3b4,,note,- - - - - - - - -,,,,,,,
label,ca2bb08e-4072-521a-869b-e6583f9535ac,,note,Acceptance Criteria: All batches are traceable.,,,,,,,
label,1c8cff4d-8ac5-5ae2-9688-45b210e73875,,note,Product poured from one side of the formwork to eliminate the entrapment of air or surplus pre-soaking water.,,,,,,,
label,acf6caea-c295-5b24-9190-e6e34159f3ca,,note,Product should flow to all areas and self consolidate.,,,,,,,
label,a17e4575-b5e2-5e76-be60-6cdf4891bbbc,,note,Product that stiffens or is showing signs of stiffening shall not be used.,,,,,,,
label,2e65fb4a-c27f-5363-99ba-c9a7509ee913,,note,Enter: Required information on the Grout Pour Record,,,,,,,
label,0f8ff846-635c-590b-94c2-d473e1459582,,note,- - - - - - - - -,,,,,,,
label,dcc68ade-69ca-5ddf-a1e9-e34028944ed2,,note,Reference Documents: Product TDS,,,,,,,
label,b2a447f5-1302-5c2d-b733-38641a85c382,,note,- - - - - - - - -,,,,,,,
label,09643902-136e-50b0-bedf-9b9710c7594f,,note,Inspection / Test Method: Visual,,,,,,,
label,1dea3499-0033-54aa-a8c4-51a3d77d6f1e,,note,- - - - - - - - -,,,,,,,
label,e84a71d8-d452-525d-b232-7319155b0770,,note,Record of Conformity: This ITP,,,,,,,
label,e964ce07-0385-5cb6-91d3-27245cfbe178,,note,- - - - - - - - -,,,,,,,
label,ea03971b-6c6a-5bdf-a2fd-7ca0e1badbfa,,note,IP,,,,,,,
label,abda90f9-c6d0-594c-9ac0-3d381c2338be,,note,- - - - - - - - -,,,,,,,
label,2e98874a-af7e-5a12-b370-7df8fb4926cb,,note,"Responsibility: Foreman, SE/PE/SPE",,,,,,,
checkpoint-status,,,checkpoint,4.7 - Surface Finishes,,,,,,,
label,3dca5697-cbaf-5d4a-a874-6c51f2f3b2bb,,note,Frequency: Each element,,,,,,,
label,c97b4a3c-91b4-55f2-a2a5-800b4e4ee61a,,note,- - - - - - - - -,,,,,,,
