resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Core 1 & 2 Jumpform,,,,,,,,
,step,,,Core 1 & 2 Jumpform,26.800 - 29.900 (L06 - L07),,,,,,,
,step,,,Core 1 & 2 Jumpform,26.800 - 29.900 (L06 - L07),Core 1,,,,,,
BKH IR 004 - Jumpform Inspection Checklist,checklist,,,Core 1 & 2 Jumpform,26.800 - 29.900 (L06 - L07),Core 1,Pre-Pour,,,,,
BKH IR 002 - Formwork Element Handover,checklist,,,Core 1 & 2 Jumpform,26.800 - 29.900 (L06 - L07),Core 1,Handover,,,,,
,step,,,Core 1 & 2 Jumpform,26.800 - 29.900 (L06 - L07),Core 2,,,,,,
BKH IR 004 - Jumpform Inspection Checklist,checklist,,,Core 1 & 2 Jumpform,26.800 - 29.900 (L06 - L07),Core 2,Pre-Pour,,,,,
BKH IR 002 - Formwork Element Handover,checklist,,,Core 1 & 2 Jumpform,26.800 - 29.900 (L06 - L07),Core 2,Handover,,,,,
,step,,,Core 1 & 2 Jumpform,29.900 - 33.090 (L07 - L08),,,,,,,
,step,,,Core 1 & 2 Jumpform,29.900 - 33.090 (L07 - L08),Core 1,,,,,,
BKH IR 004 - Jumpform Inspection Checklist,checklist,,,Core 1 & 2 Jumpform,29.900 - 33.090 (L07 - L08),Core 1,Pre-Pour,,,,,
BKH IR 002 - Formwork Element Handover,checklist,,,Core 1 & 2 Jumpform,29.900 - 33.090 (L07 - L08),Core 1,Handover,,,,,
,step,,,Core 1 & 2 Jumpform,29.900 - 33.090 (L07 - L08),Core 2,,,,,,
BKH IR 004 - Jumpform Inspection Checklist,checklist,,,Core 1 & 2 Jumpform,29.900 - 33.090 (L07 - L08),Core 2,Pre-Pour,,,,,
BKH IR 002 - Formwork Element Handover,checklist,,,Core 1 & 2 Jumpform,29.900 - 33.090 (L07 - L08),Core 2,Handover,,,,,
,step,,,Core 1 & 2 Jumpform,33.090 - 36.280 (L08 - L09),,,,,,,
,step,,,Core 1 & 2 Jumpform,33.090 - 36.280 (L08 - L09),Core 1,,,,,,
BKH IR 004 - Jumpform Inspection Checklist,checklist,,,Core 1 & 2 Jumpform,33.090 - 36.280 (L08 - L09),Core 1,Pre-Pour,,,,,
BKH IR 002 - Formwork Element Handover,checklist,,,Core 1 & 2 Jumpform,33.090 - 36.280 (L08 - L09),Core 1,Handover,,,,,
,step,,,Core 1 & 2 Jumpform,33.090 - 36.280 (L08 - L09),Core 2,,,,,,
BKH IR 004 - Jumpform Inspection Checklist,checklist,,,Core 1 & 2 Jumpform,33.090 - 36.280 (L08 - L09),Core 2,Pre-Pour,,,,,
BKH IR 002 - Formwork Element Handover,checklist,,,Core 1 & 2 Jumpform,33.090 - 36.280 (L08 - L09),Core 2,Handover,,,,,
,step,,,Core 1 & 2 Jumpform,36.280 - 39.470 (L09 - L10),,,,,,,
,step,,,Core 1 & 2 Jumpform,36.280 - 39.470 (L09 - L10),Core 1,,,,,,
BKH IR 004 - Jumpform Inspection Checklist,checklist,,,Core 1 & 2 Jumpform,36.280 - 39.470 (L09 - L10),Core 1,Pre-Pour,,,,,
BKH IR 002 - Formwork Element Handover,checklist,,,Core 1 & 2 Jumpform,36.280 - 39.470 (L09 - L10),Core 1,Handover,,,,,
,step,,,Core 1 & 2 Jumpform,36.280 - 39.470 (L09 - L10),Core 2,,,,,,
BKH IR 004 - Jumpform Inspection Checklist,checklist,,,Core 1 & 2 Jumpform,36.280 - 39.470 (L09 - L10),Core 2,Pre-Pour,,,,,
BKH IR 002 - Formwork Element Handover,checklist,,,Core 1 & 2 Jumpform,36.280 - 39.470 (L09 - L10),Core 2,Handover,,,,,
,step,,,Core 1 & 2 Jumpform,39.470 - 42.660 (L10 - L11),,,,,,,
,step,,,Core 1 & 2 Jumpform,39.470 - 42.660 (L10 - L11),Core 1,,,,,,
BKH IR 004 - Jumpform Inspection Checklist,checklist,,,Core 1 & 2 Jumpform,39.470 - 42.660 (L10 - L11),Core 1,Pre-Pour,,,,,
BKH IR 002 - Formwork Element Handover,checklist,,,Core 1 & 2 Jumpform,39.470 - 42.660 (L10 - L11),Core 1,Handover,,,,,
,step,,,Core 1 & 2 Jumpform,39.470 - 42.660 (L10 - L11),Core 2,,,,,,
BKH IR 004 - Jumpform Inspection Checklist,checklist,,,Core 1 & 2 Jumpform,39.470 - 42.660 (L10 - L11),Core 2,Pre-Pour,,,,,
BKH IR 002 - Formwork Element Handover,checklist,,,Core 1 & 2 Jumpform,39.470 - 42.660 (L10 - L11),Core 2,Handover,,,,,
,step,,,Core 1 & 2 Jumpform,42.660 - 45.850 (L11 - L12),,,,,,,
,step,,,Core 1 & 2 Jumpform,42.660 - 45.850 (L11 - L12),Core 1,,,,,,
BKH IR 004 - Jumpform Inspection Checklist,checklist,,,Core 1 & 2 Jumpform,42.660 - 45.850 (L11 - L12),Core 1,Pre-Pour,,,,,
BKH IR 002 - Formwork Element Handover,checklist,,,Core 1 & 2 Jumpform,42.660 - 45.850 (L11 - L12),Core 1,Handover,,,,,
,step,,,Core 1 & 2 Jumpform,42.660 - 45.850 (L11 - L12),Core 2,,,,,,
BKH IR 004 - Jumpform Inspection Checklist,checklist,,,Core 1 & 2 Jumpform,42.660 - 45.850 (L11 - L12),Core 2,Pre-Pour,,,,,
BKH IR 002 - Formwork Element Handover,checklist,,,Core 1 & 2 Jumpform,42.660 - 45.850 (L11 - L12),Core 2,Handover,,,,,
,step,,,Core 1 & 2 Jumpform,45.850 - 49.040 (L12 - L13),,,,,,,
