type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,FC - R - Roofing,,,,,,FC - R - Roofing
checkpoint,Relevant inspections completed and attached and any observations recorded and closed out,,,,,,
checkpoint,"Trades QA received, attached, reviewed and approved",,,,,,
holdpoint,Raise remedial / Request Signoff,,,,,,
checkpoint,Roofing installation completed and acceptable ,,,,,,
,,,,,,,
checklist-flat,FC - R - Flashing installation ,,,,,,FC - R - Flashing installation 
checkpoint,Relevant inspections completed and attached and any observations recorded and closed out,,,,,,
checkpoint,"Trades QA received, attached, reviewed and approved",,,,,,
holdpoint,Raise remedial / Request Signoff,,,,,,
checkpoint,Flashing installation completed and acceptable ,,,,,,
