Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Site QA,grouping,Site QA,
,,Floor and Lift Lobby,,Floor and Lift Lobby,
,,Amenities,,Amenities,
,,Herringbone Timber,,Herringbone Timber,
,,TL01,,TL01,
,Columns,,,,
,,"All falls to shower base, or outside shower are correct & signed off by TAL Tiling manager",,"All falls to shower base, or outside shower are correct and signed off by TAL Tiling manager",
,,Apply 6mm silicone movement joints for stone flooring 3.6-4.8 spacing,,Apply 6mm silicone movement joints for stone flooring 3.6-4.8 spacing,
,,Apply sealer to all floor stone & lift lobby walls stone,,Apply sealer to all floor stone and lift lobby walls stone ,
,,Are flanges installed at correct depth in accordance with specified wastes,,Are flanges installed at correct depth in accordance with specified wastes,
,,Area left clean & tidy,,Area left clean & tidy,
,,Builders clean completed,,Builders clean completed,
,,change of details & or instructions,,change of details and or instructions ,
,,Correct spacer size used for spacing as per specs & tile lipping within BRANZ tolerances,,Correct spacer size used for spacing as per specs and tile lipping within BRANZ tolerances,
,,Correct waterproofing is supplied as per project spec.,,Correct waterproofing is supplied as per project specification. ,
,,"Flood tests, if required, undertaken & photos provided",,"Flood tests, if required, undertaken and photos provided. ",
,,Floor levelling completed - hours & bags used to be recorded,,Floor levelling completed - hours and bags used to be recorded (if per bag/labour rate),
,,Floor levelling completed & applied as per reqs.,,Floor levelling completed and applied as per requirements. (m2 rate),
,,"Floor substrate straight, signed off by MC, & ready for installation",,"Floor substrate straight, signed off by MC, and ready for installation. (insert notes for remediation if required)",
,,Gaskets have been installed to floor flange & wall plumbing fittings,,Gaskets have been installed to floor flange and wall plumbing fittings ,
,,"Grinding, if required, completed before works after works",,"Grinding, if required, completed before works (photo required) after works (photo required)",
,,Grout is consistent throughout & no missing grout,,Grout is consistent throughout and no missing grout. ,
,,Grout nominated is the correct colour & applied evenly & correctly,,Grout nominated is the correct colour and applied evenly and correctly,
,,Grout nominated is the correct colour & applied evenly & correctly,,Grout nominated is the correct colour and applied evenly and correctly ,
,,Has screeding been completed to shower at correct height & falls with correct product,,Has screeding been completed to shower at correct height and falls with correct product,
,,Install 1200x600x20mm Panama Sonte Honed to floor,,Install 1200x600x20mm Panama Sonte Honed to floor,
,,Install 600x600 tiles to floors as per drawings,,Install 600x600 tiles to floors as per drawings ,
,,Install 600x600 tiles to walls as per drawings,,Install 600x600 tiles to walls as per drawings,
,,Install Chinchilla Hones 70x300x20 to lift lobby walls upto 3M high,,Install Chinchilla Hones 70x300x20 to lift lobby walls upto 3M high,
,,Install Fantima Stone to demo'd wall as per mark up,,Install Fantima Stone to demo'd wall as per mark up ,
,,"Install stone to stair threads, & risers as per details",,"Install stone to stair threads, and risers as per details",
,,Install trim to perimeter of herringbone floor,,Install trim to perimeter of herringbone floor,
,,Installation of Herringbone Flooring as per drawing,,Installation of Herringbone Flooring as per drawing ,
,,"Is the area clean, & cleared, ready for necessary preparation",,"Is the area clean, and cleared, ready for necessary preparation",
,,Material Details - Notes to be added of materials used on site,,Material Details - Notes to be added of materials used on site,
,,"No items are left on fail. If so, provide reasons why before invoiced out",,"No items are left on fail. If so, provide reasons why before invoiced out. ",
,,Silicone is completed to all tile junctions where required,,Silicone is completed to all tile junctions where required,
,,Site specific details to be added,,Site specific details to be added ,
,,Specified product used with notched trowel or required product,,Specified product used with notched trowel or required product,
,,Substrate to receive waterproofing has slimline installed to any corners & has been gib stopped,,Substrate to receive waterproofing has slimline installed to any corners and has been gib stopped,
,,Supply & installation of all floor tactiles (TI01 x 4 areas) & trim thread insert to stone,,Supply & installation of all floor tactiles (TI01 x 4 areas) and trim thread insert to stone ,
,,Tiles set out according to latest drawing - always check revisions on site,,Tiles set out according to latest drawing - always check revisions on site,
,,"Tiling completed, checked & Supervisor sign off",,"Tiling completed, checked and Supervisor sign off",
,,Trim - Install approved trim to tile/matwell & tile/vinyl junctions,,Trim - Install approved trim to tile/matwell and tile/vinyl junctions,
,,Variations or extra works added into folder - all works & materials noted. Use ISSUES tab,,Variations or extra works added into folder - all works and materials noted. Use ISSUES tab.,
,,Wall tiles set out to match floor grout lines or as per drawings,,Wall tiles set out to match floor grout lines or as per drawings. (Provide explanation if changed),
,,"Waterproofing coat # 1 applied to floors, upstand & walls",,"Waterproofing coat # 1 applied to floors, upstand and walls (take photos)",
,,Waterproofing coat # 2 applied 90 degrees to 1st coat,,Waterproofing coat # 2 applied 90 degrees to 1st coat (take photos),
