resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Prestart Inspections,checklist,,,Prestart Inspections,,,,,,,,
,step,,,Floor and Lift Lobby,,,,,,,,
QA - Wall/Floor Preparation,checklist,,,,Wall/floor prep,,,,,,,
QA - Waterproofing,checklist,,,,Waterproofing,,,,,,,
QA - Tiling Installation - Floor & Lift Lobby,checklist,,,,Tiling Installation,,,,,,,
QA - Other Information,checklist,,,,Other Information,,,,,,,
QA - Final sign off for invoicing ,checklist,,,,Final sign off for invoicing ,,,,,,,
,step,,,Amenities,,,,,,,,
QA - Wall/Floor Preparation,checklist,,,,Wall/floor prep,,,,,,,
QA - Waterproofing,checklist,,,,Waterproofing,,,,,,,
QA - Tiling Installation - Amenities,checklist,,,,Tiling Installation,,,,,,,
QA - Other Information,checklist,,,,Other Information,,,,,,,
QA - Final sign off for invoicing ,checklist,,,,Final sign off for invoicing ,,,,,,,
,step,,,Herringbone Timber,,,,,,,,
QA - Wall/Floor Preparation,checklist,,,,Wall/floor prep,,,,,,,
QA - Herringbone Timber,checklist,,,,Herringbone Installation,,,,,,,
QA - Other Information,checklist,,,,Other Information,,,,,,,
QA - Final sign off for invoicing ,checklist,,,,Final sign off for invoicing ,,,,,,,
,step,,,TL01,,,,,,,,
QA - Miscellaneous Items,checklist,,,,Miscallaneous items,,,,,,,
QA - Final Sign off for invoicing ,checklist,,,,Final Sign off for invoicing ,,,,,,,
