Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Outstations Phase 2,,,,,,
,Scope,,,Outstations Phase 2,,
,Rows,,,,,
,,OS-A5-01,grouping,OS-A5-01,,
,,OS FAT,expanded,OS FAT,OS-A5-01,Outstations Phase 2
,,OS Installation,expanded,OS Installation,OS-A5-01,Outstations Phase 2
,,CABLE ID: OS-A5-01 / DB-GLP-AF-L1-11,expanded,CABLE ID: OS-A5-01 / DB-GLP-AF-L1-11,OS-A5-01,Outstations Phase 2
,,CABLE ID: OS-A5-01 / DB-GLP-AF-L1-13,expanded,CABLE ID: OS-A5-01 / DB-GLP-AF-L1-13,OS-A5-01,Outstations Phase 2
,,CABLE ID: OS-A5-01 / DB-GLP-AF-L1-15,expanded,CABLE ID: OS-A5-01 / DB-GLP-AF-L1-15,OS-A5-01,Outstations Phase 2
,,CABLE ID: OS-A5-01 / DB-GLP-AF-L1-17,expanded,CABLE ID: OS-A5-01 / DB-GLP-AF-L1-17,OS-A5-01,Outstations Phase 2
,,HLI Cabling Copper/Fiber,expanded,HLI Cabling Copper/Fiber,OS-A5-01,Outstations Phase 2
,,OS-A5-02,grouping,OS-A5-02,,
,,OS FAT,expanded,OS FAT,OS-A5-02,Outstations Phase 2
,,OS Installation,expanded,OS Installation,OS-A5-02,Outstations Phase 2
,,CABLE ID: OS-A5-02 / DB-GLP-AG-L1-12,expanded,CABLE ID: OS-A5-02 / DB-GLP-AG-L1-12,OS-A5-02,Outstations Phase 2
,,CABLE ID: OS-A5-02 / DB-GLP-AG-L1-14,expanded,CABLE ID: OS-A5-02 / DB-GLP-AG-L1-14,OS-A5-02,Outstations Phase 2
,,CABLE ID: OS-A5-02 / DB-GLP-AG-L1-16,expanded,CABLE ID: OS-A5-02 / DB-GLP-AG-L1-16,OS-A5-02,Outstations Phase 2
,,CABLE ID: OS-A5-02 / DB-GLP-AG-L1-18,expanded,CABLE ID: OS-A5-02 / DB-GLP-AG-L1-18,OS-A5-02,Outstations Phase 2
,,HLI Cabling Copper/Fiber,expanded,HLI Cabling Copper/Fiber,OS-A5-02,Outstations Phase 2
,Columns,,,,,
,,Visual & Pre Inspection,,Visual & Pre Inspection,,
,,Final Inspection,,Final Inspection,,
,,Approval / Witnessing,,Approval / Witnessing,,
,,,,,,
SLA Sensors Phase 2,,,,,,
,Scope,,,SLA Sensors Phase 2,,
,Rows,,,,,
,,DHA2 SLA Sensors,grouping,DHA2 SLA Sensors,,
,,SLA sensors DHA2,expanded,SLA sensors DHA2,DHA2 SLA Sensors,SLA Sensors Phase 2
,,DHA5 SLA Sensors,grouping,DHA5 SLA Sensors,,
,,SLA sensors DHA5,expanded,SLA sensors DHA5,DHA5 SLA Sensors,
,Columns,,,,,
,,Reference Documents,,Reference Documents,,
,,Visual & Pre Inspection,,Visual & Pre Inspection,,
,,Approval / Witnessing,,Approval / Witnessing,,
