resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Outstations Phase 2,,,,,,,,
,step,,,,OS-A5-01,,,,,,,
L1 Factory Acceptance Test Results (CR): OS,checklist,,,,,OS FAT,,,,,,
L2 Installation QAQC Procedure - Outstation,checklist,,,,,OS Installation,,,,,,
L2 Installation QAQC Procedure - RS485 Cabling,checklist,,,,,CABLE ID: OS-A5-01 / DB-GLP-AF-L1-11,,,,,,
L2 Installation QAQC Procedure - RS485 Cabling,checklist,,,,,CABLE ID: OS-A5-01 / DB-GLP-AF-L1-13,,,,,,
L2 Installation QAQC Procedure - RS485 Cabling,checklist,,,,,CABLE ID: OS-A5-01 / DB-GLP-AF-L1-15,,,,,,
L2 Installation QAQC Procedure - RS485 Cabling,checklist,,,,,CABLE ID: OS-A5-01 / DB-GLP-AF-L1-17,,,,,,
Fluke Linkware Report Attached,checklist,,,,,HLI Cabling Copper/Fiber,,,,,,
,step,,,,OS-A5-02,,,,,,,
L1 Factory Acceptance Test Results (CR): OS,checklist,,,,,OS FAT,,,,,,
L2 Installation QAQC Procedure - Outstation,checklist,,,,,OS Installation,,,,,,
L2 Installation QAQC Procedure - RS485 Cabling,checklist,,,,,CABLE ID: OS-A5-02 / DB-GLP-AG-L1-12,,,,,,
L2 Installation QAQC Procedure - RS485 Cabling,checklist,,,,,CABLE ID: OS-A5-02 / DB-GLP-AG-L1-14,,,,,,
L2 Installation QAQC Procedure - RS485 Cabling,checklist,,,,,CABLE ID: OS-A5-02 / DB-GLP-AG-L1-16,,,,,,
L2 Installation QAQC Procedure - RS485 Cabling,checklist,,,,,CABLE ID: OS-A5-02 / DB-GLP-AG-L1-18,,,,,,
Fluke Linkware Report Attached,checklist,,,,,HLI Cabling Copper/Fiber,,,,,,
,step,,,SLA Sensors Phase 2,,,,,,,,
,step,,,,DHA2 SLA Sensors,,,,,,,
L2 Installation QAQC Procedure - SLA Sensor,checklist,,,,,SLA sensors DHA2,,,,,,
,step,,,,DHA5 SLA Sensors,,,,,,,
L2 Installation QAQC Procedure - SLA Sensor,checklist,,,,,SLA sensors DHA5,,,,,,
