"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-sectioned","aa122d60-a2e5-42eb-8b0e-95d046aee1ae","","checklist","Checklist (General)","",,,320,"Yes","Checklist (General)","261cbb0a-cf1c-4090-b2cc-23737ba5cf4a"
"checkpoint-group","d53d6127-a6e0-4820-8689-7f500de72701","","section","Substrate inspection"
"checkpoint-status","0b124a73-7c3a-4075-acb3-00bd2127636c","","checkpoint","Tileslate underlay installed and cleaned"
"checkpoint-status","4eb96d63-4437-4836-827a-33520c8273da","","checkpoint","Substrate has no damages or cracks"
"checkpoint-status","8d822fa7-3ba8-46c6-aee2-e63328fdb2df","","checkpoint","Holes and penetration filled"
"checkpoint-status","9651d619-8a1f-417c-9a42-9eab6eb3aa0e","","checkpoint","FFL confirmed and correct height"
"checkpoint-status","808b3488-9383-4a45-9583-3c27836b5533","","checkpoint","Wall Square and Plumb"
"checkpoint-group","4e7d745d-66ef-4161-b393-ca9acc381d0f","","section","Waterproofing"
"checkpoint-status","0c46077f-18c3-4ca4-92c1-68c66a4af3c3","","checkpoint","Ardex Multiprime Primer to all relevant substrate"
"checkpoint-status","d1de468d-0b41-4dd4-9d4b-cd900d2a33d6","","checkpoint","Apply Ardex STB tape to all changes plane, penetration, and floor waste area"
"checkpoint-status","bcb9ea0b-3384-4259-a88c-34ba24909d20","","checkpoint","Apply WPM 002 waterproofing (2 coats)"
"checkpoint-group","e77d0d4c-9cd1-4fb6-a123-12d96591075d","","section","Tiling"
"checkpoint-status","3f083d84-62a9-41a9-95a8-9cd73fb01836","","checkpoint","Setting out tiles according to construction drawing / Site confirmation"
"checkpoint-status","4873f447-f930-4ec4-9197-ca525d967a79","","checkpoint","Primer applied prior to tiling"
"checkpoint-status","7e569cfe-b704-4991-8c2c-5c5a9fac5d62","","checkpoint","Full coverage of tiles with adhesive"
"checkpoint-status","299ffef5-88e0-4936-8a63-f29e0ac8c31a","","checkpoint","Tile lippiness checked and to acceptable standard"
"checkpoint-status","3ddbf505-2574-4af0-a5c8-b77bd7e154a3","","checkpoint","Finishing trims & transition bars edge alignment"
"checkpoint-status","366003b0-810a-421c-af8b-f3684e10eb70","","checkpoint","Skirting Tile Installed at 150mm"
"checkpoint-group","777de4ee-b447-4106-807a-05ea581135c6","","section","Grout and Silicone"
"checkpoint-status","fa924f3c-07c3-4a69-a008-95648ca7444a","","checkpoint","Tiles adhesive cured and clean properly"
"checkpoint-status","0f1bebef-30aa-414c-9d2b-c41f534af67e","","checkpoint","Grout work properly into all joint"
"checkpoint-status","71661c0a-ff6c-4071-95f5-ccd6edec70f2","","checkpoint","Silicon applied and rolled to a neat finish"
"checkpoint-group","facff294-e72e-4082-a1e9-0a5a1cba32c8","","section","Final check and Sign off"
"checkpoint-status","a82e95ff-e87f-491a-87b6-3763892bcc29","","checkpoint","Tiling Completed"
"holdpoint","7e504361-cceb-4d14-92b1-c0c4dcc6d25d","","signoff","Sign off and Handover"

