type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,RSA.WP28.ITP,itp,,,,,RSA.WP28.ITP,
section,1 - Preliminary,,,,,,,
checkpoint,1.1 - Access Documentation,,,,,,,
label,Relevant Documents: Controlling Procedure/ Specification / Standard / Drawings - Relevant ATW,,,,,,,
label,○ LARS / PTA,,,,,,,
label,○ Cultural Heritage Clearance Request (Works Notice),,,,,,,
label,Frequency - Prior to Start,,,,,,,
label,Test Method - Review,,,,,,,
label,Acceptance Criteria - All documents in place and correct.,,,,,,,
label,Verifying Documents - LARS / PTA,,,,,,,
label,○ Landholder Notification,,,,,,,
label,○ Weed Washdown Cert.,,,,,,,
label,○ Species and Fauna Management,,,,,,,
label,○ Cultural Heritage Induction Attendance Register,,,,,,,
label,○ Cultural Heritage Clearance Report / Form,,,,,,,
label,Responsibility: RSA - H,,,,,,,
label,Responsibility: Senex - H,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,1.2 - Mobilise Machinery & Fit For Purpose (FFP) Inspection,,,,,,,
label,"Relevant Documents: Controlling Procedure/ Specification / Standard / Drawings - Permit To Access (PTA), Land Access Rules (LARs), and Construction Management Plan (CMP)",,,,,,,
label,Frequency - Prior to Start,,,,,,,
label,Test Method - Review,,,,,,,
label,Acceptance Criteria - Valid Weed Hygiene Certification for all vehicles and plant.,,,,,,,
label,Verifying Documents - Weed Declaration Certificate. ,,,,,,,
label,○ Appenate FFP Form,,,,,,,
label,Responsibility: RSA - H,,,,,,,
label,Responsibility: Senex - W,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,1.3 - Gravel Compliance,,,,,,,
label,Relevant Documents: Controlling Procedure/ Specification / Standard / Drawings - Senex Specifications OPS-QLDS-CI-SPE-002: Section 6,,,,,,,
label,Frequency - Each Quarry,,,,,,,
label,Test Method - Lab Testing,,,,,,,
label,Acceptance Criteria - Grading C,,,,,,,
label,Verifying Documents - NATA Test Report,,,,,,,
label,Responsibility: RSA - R,,,,,,,
label,Responsibility: Senex - W,,,,,,,
section,2 - Access Tracks,,,,,,,
checkpoint,2.1 - CH and FDM Clearance,,,,,,,
label,Relevant Documents: Controlling Procedure/ Specification / Standard / Drawings - SOW,,,,,,,
label,Frequency - Each Track,,,,,,,
label,Test Method - Visual Inspection,,,,,,,
label,Acceptance Criteria - CH FDM clearance certificate,,,,,,,
label,Verifying Documents - Access Track FIC,,,,,,,
label,Responsibility: RSA - H,,,,,,,
label,Responsibility: Senex - W,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,"2.2 - Identify work area, boundaries and survey requirement",,,,,,,
label,Relevant Documents: Controlling Procedure/ Specification / Standard / Drawings - IFC and GIS,,,,,,,
label,Frequency - Each Track,,,,,,,
label,Test Method - Set out by Licensed Surveyer,,,,,,,
label,Acceptance Criteria - In accordance with IFC Drawing,,,,,,,
label,Verifying Documents - Access Track FIC,,,,,,,
label,Responsibility: RSA - M,,,,,,,
label,Responsibility: Senex - W,,,,,,,
checkpoint,2.3 - Confirm dimensions,,,,,,,
label,Relevant Documents: Controlling Procedure/ Specification / Standard / Drawings - Senex Specifications OPS-QLDS-CI-SPE-002: Section 7.1.2,,,,,,,
label,Frequency - Each Track,,,,,,,
label,Test Method - Visual Inspection,,,,,,,
label,Acceptance Criteria - Standard road is 6m wide and maximum disturbed area is 10m,,,,,,,
label,Verifying Documents - Access Track FIC,,,,,,,
label,Responsibility: RSA - M,,,,,,,
label,Responsibility: Senex - W,,,,,,,
checkpoint,2.4 - Clear & grade,,,,,,,
label,Relevant Documents: Controlling Procedure/ Specification / Standard / Drawings - Senex Specifications OPS-QLDS-CI-SPE-002: Section 3.2,,,,,,,
label,Frequency - Each Track,,,,,,,
label,Test Method - Visual Inspection,,,,,,,
label,Acceptance Criteria - Cleared vegetation stockpiled at regular intervals.,,,,,,,
label,Verifying Documents - Access Track FIC,,,,,,,
label,Responsibility: RSA - M,,,,,,,
label,Responsibility: Senex - W,,,,,,,
checkpoint,2.5 - Form track profile,,,,,,,
label,Relevant Documents: Controlling Procedure/ Specification / Standard / Drawings - Senex Specifications OPS-QLDS-CI-SPE-002: Section 7.1.2,,,,,,,
label,Frequency - Each Track,,,,,,,
label,Test Method - Visual Inspection,,,,,,,
label,Acceptance Criteria - Roads flat grade and rills blended into shoulders,,,,,,,
label,Verifying Documents - Access Track FIC,,,,,,,
label,Responsibility: RSA - M,,,,,,,
label,Responsibility: Senex - W,,,,,,,
checkpoint,2.6 - Construct erosion and sediment controls,,,,,,,
label,"Relevant Documents: Controlling Procedure/ Specification / Standard / Drawings - ESC IFC, SOW Section 4.3.2, Senex Specifications OPS-QLDS-CI-SPE-002: Section 7.1.2",,,,,,,
label,Frequency - Each Track,,,,,,,
label,Test Method - Visual Inspection,,,,,,,
label,Acceptance Criteria - Ensure site specific erosion and sediment control plan implemented.,,,,,,,
label,Verifying Documents - Access Track FIC,,,,,,,
label,Responsibility: RSA - M,,,,,,,
label,Responsibility: Senex - W,,,,,,,
checkpoint,2.7 - Install water way barriers,,,,,,,
label,"Relevant Documents: Controlling Procedure/ Specification / Standard / Drawings - IFC GAR, Senex Specifications OPS-QLDS-CI-SPE-002: Section 7.1.2.12, SOW section 4.3.2, OPS-ATLS-CS-DWG-021 WP28 HILLANDALE CROSSING CID",,,,,,,
label,Frequency - Each Crossing,,,,,,,
label,Test Method - Visual Inspection,,,,,,,
