type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP - Retaining Walls,,,,,,ITP - Retaining Walls,
section,SECTION 3 – PRE-CONSTRUCTION (P&G / ESTABLISHMENT),,,,,,,
checkpoint,3.01.01 - Construction Pack,,,,,,,
note,Acceptance / Conformance Criteria - Methodology and ITP to be submitted to the Engineer and approved prior to works beginning,,,,,,,
note,Standard / Specification - Downer,,,,,,,
note,Verifying Document - Construction Pack,,,,,,,
note,Frequency - Submit 10 days prior to commencement of works ,,,,,,,
note,Activity - HP,,,,,,,
note,By - ENG,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3.01.02 - Survey Setout,,,,,,,
note,"Acceptance / Conformance Criteria - Survey Set out as per contract drawings and specification, capturing pre-construction levels where needed.",,,,,,,
note,Standard / Specification - Downer,,,,,,,
note,Verifying Document - Survey Records,,,,,,,
note,Frequency - Prior to Works,,,,,,,
note,Activity - H,,,,,,,
note,By - SV,,,,,,,
checkpoint,3.01.03 - Service Location,,,,,,,
note,"Acceptance / Conformance Criteria - Complete the Excavation permit process to identify, locate and protect all services.",,,,,,,
note,Standard / Specification - Downer,,,,,,,
note,Verifying Document - Excavation Permit,,,,,,,
note,Frequency - Prior to Excavation,,,,,,,
note,Activity - H,,,,,,,
note,By - SE,,,,,,,
checkpoint,3.01.04 - Internal Permits,,,,,,,
note,"Acceptance / Conformance Criteria - Complete internal Permits as required to complete works including but not limited to: Hot works, concrete saw, lift, confined space, working at height etc.",,,,,,,
note,Standard / Specification - Downer,,,,,,,
note,Verifying Document - Internal Permits,,,,,,,
note,Frequency - Prior to Excavation,,,,,,,
note,Activity - H,,,,,,,
note,By - SE,,,,,,,
checkpoint,3.01.05 - External Permits,,,,,,,
note,"Acceptance / Conformance Criteria - Obtain External Permits as required to complete works including but not limited to: Close approach, Worksafe Notice etc.",,,,,,,
note,Standard / Specification - Downer,,,,,,,
note,Verifying Document - External Permits,,,,,,,
note,Frequency - Prior to Excavation,,,,,,,
note,Activity - H,,,,,,,
note,By - PE,,,,,,,
checkpoint,3.01.06 - Approved Construction Drawings,,,,,,,
note,"Acceptance / Conformance Criteria - Prior to starting works, Ensure that the construction drawings are both IFC and the Current Version.",,,,,,,
note,Standard / Specification - Downer,,,,,,,
note,Verifying Document - IFC Drawings,,,,,,,
note,Frequency - Prior to works start,,,,,,,
note,Activity - H,,,,,,,
note,By - PE,,,,,,,
section,"SECTION 4 – MATERIAL, PERSONNEL & THIRD PARTY APPROVAL – RETAINING WALLS",,,,,,,
checkpoint,4.01.01 - Stone Strong Block Molds,,,,,,,
note,Acceptance / Conformance Criteria - Stonestrong blocks to be supplied by an approved supplier. The Contractor shall liaise with the Principal-appointed Cultural Artist to coordinate carving of the supplied blanks and the  production of moulds & blocks,,,,,,,
note,Standard / Specification - PS - 12 ,,,,,,,
note,Verifying Document - Conforming Molds Post Carving,,,,,,,
note,Frequency - Before Installation,,,,,,,
note,Activity - H,,,,,,,
note,By - PE,,,,,,,
checkpoint,4.01.02 - MSE retaining wall backfill Material,,,,,,,
note,"Acceptance / Conformance Criteria - Backfill is to comprise a well graded, granular material such as GAP65 or site won Hinuera Sand, which must be free of any deleterious material. Sand backfill shall have a fines content (less than 0.075mm diameter) of no more than 10%. Labratory MDD (x2 per material type) at standard compaction ",,,,,,,
note,Standard / Specification - GWS - 5.3.3,,,,,,,
note,Verifying Document - Lab Results,,,,,,,
note,Frequency - Prior to works,,,,,,,
note,Activity - H,,,,,,,
note,By - PE,,,,,,,
checkpoint,4.01.03 - Geogrid,,,,,,,
note,Acceptance / Conformance Criteria - Geogrid to be Miragrid GX200/30 or similar approved,,,,,,,
note,Standard / Specification - GWS - 5.3.1,,,,,,,
note,Verifying Document - Datasheet,,,,,,,
note,Frequency - Before Installation,,,,,,,
note,Activity - H,,,,,,,
note,By - PE,,,,,,,
