type,name,values,prefix,postfix,usage count,user addable,template name
checklist,ITP - Te Matai Rd 4 16.05-18.38,,,,,,ITP - Te Matai Rd 4 16.05-18.38
section,1.0 - PRECONSTRUCTION HOLD POINTS,,,,,,
checkpoint,1.1 - Agree QA Requirements,,,,,,
label,SPECIFICATION REFERENCE - ITP,,,,,,
label,TEST REQUIRED - Check pricing and ITPs & notify Westlink of any difference in understanding of specification requirements,,,,,,
label,TASK TIMING OR TASK FREQUENCY & MINIMUM REQUIREMENTS - Review ITP and confirm minimum quality requirements are understood prior to construction handover meeting.,,,,,,
label,TASK ASSIGNED TO - Construction Project Manager,,,,,,
label,ACCEPTANCE CRITERIA - Confirmation received by Delivery Manager by scheduled task timing,,,,,,
checkpoint,"1.2 - Confirm nominated project manager, supervisor, foreman, finishing grader operator",,,,,,
label,SPECIFICATION REFERENCE - NTP,,,,,,
label,TEST REQUIRED - Meeting,,,,,,
label,TASK TIMING OR TASK FREQUENCY & MINIMUM REQUIREMENTS - 24 hours notice prior to construction handover meeting.,,,,,,
label,TASK ASSIGNED TO - Construction Project Manager,,,,,,
label,ACCEPTANCE CRITERIA - Confirmation received by Delivery Manager by scheduled task timing,,,,,,
checkpoint,1.3 - Submit resident letter for approval,,,,,,
label,SPECIFICATION REFERENCE - NTP,,,,,,
label,TEST REQUIRED - Submit letter to Delivery Manager for review and approval,,,,,,
label,TASK TIMING OR TASK FREQUENCY & MINIMUM REQUIREMENTS - 48 hours prior to letter box drop,,,,,,
label,TASK ASSIGNED TO - Construction Project Manager,,,,,,
checkpoint,1.4 - Construction Handover Meeting,,,,,,
label,SPECIFICATION REFERENCE - NTP,,,,,,
label,TEST REQUIRED - Meeting,,,,,,
label,TASK TIMING OR TASK FREQUENCY & MINIMUM REQUIREMENTS - Minimum 48 hours prior to planned commencement of physical works.,,,,,,
label,TASK ASSIGNED TO - Construction Project Manager,,,,,,
label,ACCEPTANCE CRITERIA - Confirmation received by Delivery Manager by scheduled task timing,,,,,,
checkpoint,1.5 - Physical works Programme,,,,,,
label,SPECIFICATION REFERENCE - NTP,,,,,,
label,"TEST REQUIRED - Physical works Programme to be uploaded to WestLink Sharepoint site, emailed to WestLink Delivery Manager and start and end dates to by updated in RAMM Contractor prior to physical works.",,,,,,
label,TASK TIMING OR TASK FREQUENCY & MINIMUM REQUIREMENTS - Minimum 10 working days prior to commencement of physical works.,,,,,,
label,TASK ASSIGNED TO - Construction Project Manager,,,,,,
label,ACCEPTANCE CRITERIA - Confirmation received by Delivery Manager by scheduled task timing,,,,,,
