type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Internal Wet Area (Bathrooms & Laundries) Waterproofing,,,,,,Internal Wet Area (Bathrooms & Laundries) Waterproofing
checkpoint,"Area barricaded off to allow no access to balconies with signs posted/ visible to include date of application, ""No access waterproofing work in progress""",,,,,,
label,Attach relevant photos,,,,,,
button,Membrane system & methodology checked off against Aland standard waterproofing details & MSDS,"Yes, No",,,,,
button,"Substrate clean, structurally sound & ready to receive membrane as per application guidelines of specified waterproofing system.","Yes, No",,,,,
button,Ensure no high points or crevices are in the substrate,"Yes, No",,,,,
checkpoint,HOLDPOINT - Do not proceed if above has not been signed off,,,,,,
checkpoint,Apply Polybit PVC primer to all PVC drains and pipes - Apply selected primer at a rate of 100ml/m2 as per datasheet & application guidelines,,,,,,
label,Attach relevant photos,,,,,,
button,Ensure all floor wastes & pipes have been primed in accordance with manufacturer's recommendations,"Yes, No",,,,,
button,Shower Angles in correct position & level,"Yes, No",,,,,
button,Door Angle is in correct position & level,"Yes, No",,,,,
button,Door & Shower Angle are 3mm guage aluminium,"Yes, No",,,,,
button,"Ensure humidity, temperature & moisture are in accordance with manufactuer's recommendations","Yes, No",,,,,
checkpoint,Primer substrate (walls and floors) with Polybit Hydrapoxy - Apply selected primer at a rate of 150-200 gr/m2 as per datasheet & application guidelines,,,,,,
label,Attach relevant photos,,,,,,
checkpoint,Apply angles to builders FFL as required.,,,,,,
label,Attach relevant photos,,,,,,
checkpoint,Seal all joints and penetrations with Polybit HydraFlex polurethane sealant. - Apply selected sealant as per datasheet & application guidelines,,,,,,
label,Attach relevant photos,,,,,,
checkpoint,Apply 1st coat of Polybit Hydraguard PU on floors with a turnup of 250mm on walls - Apply selected membrane at a rate of 1.5kg/m2 as per datasheet & application guidelines,,,,,,
label,All floor wastes membranes to be turned down into floor waste,,,,,,
checkpoint,Waterproof walls of shower section up to ceiling. Seal taps & the like. 2x coats required.,,,,,,
button,Min 150mm kicker has been waterproofed (do width of roller 230mm),"Yes, No",,,,,
button,Min 1500mm past shower screen has been waterproofed.,"Yes, No",,,,,
button,Waterproof all shower & adjacent walls,"Yes, No",,,,,
button,"Ensure humidity, temperature & moisture are in accordance with manufactuer's recommendations","Yes, No",,,,,
label,Attach relevant photos,,,,,,
checkpoint,Apply 2nd coat of Polybit Hydraguard PU on floors with a turnup of 250mm on walls - Apply selected membrane at a rate of 1.5kg/m2 as per datasheet & application guidelines,,,,,,
label,Attach relevant photos,,,,,,
checkpoint,Dry day for second coat (if required).,,,,,,
label,Attach relevant photos,,,,,,
checkpoint,Apply 2 coats of Polybit Hybrid 150 waterbased polyurethane membrane on walls as required. - Apply selected membrane at a rate of 1.0 litres/m2 per coat as per datasheet & application guidelines,,,,,,
label,Attach relevant photos,,,,,,
checkpoint,Carry out dry film thickness test using positector coating thickness inspection instruction. - Review result against datatsheet & application guidelines,,,,,,
label,Attach relevant photos,,,,,,
checkpoint,Conduct a flood test to internal wet area.,,,,,,
label,Attach relevant photos,,,,,,
checkpoint,If required - Rectification of defective works for failure of flood test/thickness test & all works completed.,,,,,,
label,Attach relevant photos,,,,,,
checkpoint,Final sign off - All general waterproofing work completed as per the above ITP,,,,,,
label,HOLDPOINT - Once all above items have been signed off work may proceed,,,,,,
