type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,PRE - S - Suspended ceiling grids ,,,,,,
checkpoint,Ceiling Height confirmed,,,,,,
checkpoint,"Bulkheads plumb, level and square (if required)",,,,,,
checkpoint,Battens running in correct directions and orientation for critical light,,,,,,
checkpoint,Batten joins offset,,,,,,
checkpoint,Batten joins flush,,,,,,
checkpoint,All hangers and clips installed,,,,,,
checkpoint,Corners fixed correctly,,,,,,
checkpoint,Appropriate fixings used and installed as per required specification,,,,,,
checkpoint,Angles correct to fix plasterboard,,,,,,
checkpoint,Any seismic requirements and bracing elements installed,,,,,,
checkpoint,Suspended ceiling installation completed and acceptable ,,,,,,
checkpoint,Inspections completed and issued to Foreman,,,,,,
holdpoint,CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS,,,,,,
