Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
743b05c7-880a-4a04-861e-f12cbce2c9fc,checklist,RR-SEPD-BESS-FIC-005-01 - Drainage installation,,RR-SEPD-BESS-FIC-005-01 - Drainage installation -,,
b90f311e-b0b2-48c9-a174-7f56d4271296,section,Part 1 – Preliminaries (photos where applicable),,,,
391a5ae1-943d-46af-b010-3140891f2ed6,checkpoint,Review of approved construction drawings and specifications,,,,
f6342505-b25a-51ab-b27a-1de7a80e5994,note,All drawings and specifications approved and up to date,,,,
695d8195-71a4-56d3-a8cb-1f759bcb9c54,note,WBS-SS-CI-SPC-006,,,,
9ed20f6f-3c37-46a7-808d-0472c512ebca,checkpoint,Verification of permits,,,,
7f317b9d-2f3a-52fc-9cf4-4f15c3d34bf7,note,All relevant permits (GDA/GDP) in place,,,,
16f9fb0e-965a-516b-a065-1d1ce54cc878,note,GDA/GDP,,,,
db4b78dc-9188-4741-aadb-9ad9496e388b,checkpoint,Site access and safety preparation,,,,
5de02b12-6f00-58e6-8f3b-0c9d8c31442c,note,Site access cleared and made safe,,,,
3cae6661-0b8f-5857-8494-1680a6e53564,note,WBS-SS-CI-SPC-006,,,,
9e4a987e-a2d8-4ccc-a3c1-145c04c1b7fe,checkpoint,Safety inductions and toolbox talks,,,,
5dd35bb7-3ff8-535e-af25-3598d5b7fa5e,note,All personnel inducted; safety briefings completed,,,,
2ad7e96a-24b0-5191-9492-2b12e864103b,note,Induction record,,,,
81bd5a06-6ded-49f0-8a44-ef1825b6ec98,checkpoint,Environmental controls in place,,,,
f2c11c05-abb5-540a-9e4e-f355cf02fef2,note,"Dust, noise, and sediment barriers installed and functioning",,,,
13f28080-b447-54cf-bf7e-2d35fd7394a7,note,SEPD environmental requirements,,,,
5044381a-9051-40ba-a2e2-7a72eb348166,section,Part 2 – Excavation and trenching (photos where applicable),,,,
f410bf1a-48f8-455b-96ab-2b7ff007e019,checkpoint,Subgrade proof roll & compaction,,,,
2b3a37d6-709a-5180-98c6-8687c1b7f56e,note,Subgrade proof rolled and natural ground conformant (ie. no excessive ground deformation),,,,
98f19113-6fbf-5d62-b81f-8343ca5201d1,note,Compaction testing performed on subgrade. 1x test per 2 layers per 40 linear meters,,,,
d33a063a-7ee3-44c9-8bcd-c53950b5707d,checkpoint,Trench depth and width comply with design,,,,
f52d88ae-acd2-59fe-97dc-6749c833a45f,note,Set-out verified and matches IFC drawings,,,,
5d0206a4-3452-5b9b-a987-4a191b091c5c,note,Site IFC Drawings AS/NZS 3500,,,,
5d2aede9-3681-4177-8c6a-3b207377ea0b,checkpoint,"Stable trench walls (benching, battering)",,,,
a661bbfb-56a2-583e-a2cb-b884fae5777b,note,"Trenches deeper than 1.5m require benching, or battering unless certified by a geotechnical engineer.",,,,
cec9a328-06bb-5a24-8f57-c0adf54c3105,note,WBS-SS-CI-SPC-006 AS 4744,,,,
caa23a59-8519-41ff-b58d-56296a5ccb3f,checkpoint,Pipes visually inspected for cracks and defects before installation,,,,
9609f655-530c-562b-aab0-3d80fb657f22,note,Material certs from manufacturer and visual inspection,,,,
58b2f5b8-543c-5d70-9ecd-2bc37a0be3ee,note,Material to align with design drawings and load rating,,,,
2511f9eb-1e45-50f6-9884-947e883ecae2,note,Manufacturer certifications,,,,
dcd0c819-38f4-4c54-bdb6-7790cce47add,checkpoint,No water accumulation in trenches,,,,
31e701c8-65f9-5f5a-b557-151b0554e492,note,No standing water or excessive moisture inside the trench.,,,,
7d480db5-1694-58d1-9546-3846876c07aa,note,AS/NZS 3500,,,,
e0e68ab7-f0c1-4dab-9c36-7ad63d99fc2c,checkpoint,"Access and egress (ladders, steps) provided for trenches deeper than 1.2m",,,,
d56a7f73-f97f-5078-8820-8946d887ee56,note,Access and egress for each trench.,,,,
e8182d35-f054-596e-81ed-e79975a936b6,note,WHS,,,,
8386bb75-7c82-431a-8e57-08b313e54864,section,Part 3 – Bedding & Pipe Installation (photos where applicable),,,,
60144199-262e-4cc2-a756-05bfa2e2f0b9,checkpoint,"Correct bedding material used (sand, gravel, etc.)",,,,
db99c7a9-652f-5cf0-9724-9af661dcd16b,note,"Material complies with particle size, moisture content, MMDD",,,,
73d654ad-3ee3-591f-b432-c9101fffb41c,note,WBS-SS-CI-SPC-0006 Test material results,,,,
09782c34-11a5-4a9e-9e30-e783ae5407b5,checkpoint,Bedding placement,,,,
a55f0016-0f60-5c32-adbf-53e56552bb8e,note,100mm thick bedding sand placed and screeded to correct heights for pipe placement,,,,
61b03917-0ab7-55e9-8119-b7474f1de30f,note,WBS-SS-CI-SPC-0006,,,,
7f81e170-de7d-496a-abcb-5e66a56c33f3,checkpoint,"Correct pipe jointing method used (rubber ring, solvent weld, etc.)",,,,
1993c0ae-d414-5d6f-a2e5-d0504f8110ff,note,Joints must be fully engaged and sealed per manufacturer specifications,,,,
49830ab0-bc4b-5ac0-8e35-f9d14d371522,note,Manufacturer specifications,,,,
82105611-93f0-48cb-8628-a5b798a2d7b4,section,Part 4 – Backfilling and compaction (photos where applicable),,,,
df2d5a01-6c28-4128-93f3-7d19e08ab465,checkpoint,Initial backfill material placed evenly around pipes,,,,
d70bc48c-a702-5e5c-bf53-2e02ba2c425d,note,Backfill material placed evenly around haunches of pipes,,,,
4dbeb5fc-f40a-4394-b24f-963e180a57d9,checkpoint,Backfilling in controlled layers (300mm lifts),,,,
9219e637-8b0f-5421-93bf-caedc92aa540,note,Backfill in uniform layers of maximum 300mm thickness,,,,
775486c5-cd86-528b-bed2-da0e645ab378,note,WBS-SS-CI-SPC-0006 Drainage drawings,,,,
810b5590-0369-428d-9c60-76cd0ac443f6,checkpoint,Backfill shall be placed to a depth of 150mm minimum above collars of pipes or conduits,,,,
f757b803-b992-5121-a100-f97b9364a627,note,Minimum 150mm above collars of pipes,,,,
72d22a89-b39d-5a01-aae2-f2c2bdc529bc,note,WBS-SS-CI-SPC-0006,,,,
e290f1b0-b3bd-4062-b47e-4acf56a1ec98,section,Part 5 – Survey & Testing as-builts,,,,
dce702b6-b3e5-4f2c-b399-e65644bb5a8b,checkpoint,As-built survey verification,,,,
00bb7589-acd8-5f07-a259-13bd786f2ef5,note,As-built levels and layout match design,,,,
c3d74251-e086-5734-92df-a724048e9f92,note,As-Built Drawings Survey Report,,,,
70f914de-1b91-4acb-8d0d-ee173fe28755,checkpoint,Backfill compaction,,,,
887692b2-6c9b-5dba-817e-ef973499736c,note,Backfill layers compacted to minimum 93% MMDD,,,,
2b47ce3b-923b-53fd-8aa6-0e93f1e68a22,note,1x test per 2 layers per 40 linear meters.,,,,
a277040a-eef4-5abd-9172-da9d7e9e410a,note,Site inspection,,,,
acc738da-39a7-423a-aa7a-cf3298c9f1cc,section,Document Sign-off,,,,
3b0f4903-6b18-4b88-8b0b-1a4c5b8b5285,checkpoint,Prepared by,,,,
b90d460f-ca53-5606-a7a5-57af37cb9112,textbox,ROBAR - Name:,,,,
7f8b4e4e-e1a2-5adf-8b90-a479a7d76c0c,textbox,ROBAR - Position:,,,,
44602056-170a-5ab0-bb34-4112d72e1870,date,Date:,,,,
6d65e662-c6c8-4040-8e2d-0040e700a3f6,signoff,Add Signature,,,,
