"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-sectioned",,"","checklist","Fire Rated Door checklist","",,,0,"Yes","Fire Rated Door checklist","13004bb4-7dd6-412a-8342-1f162265b758"
"checkpoint-group",,"","section","Frame Install"
"checkpoint-status",,"","checkpoint","Free of defects"
"checkpoint-status",,"","checkpoint","Frame head installed level"
"checkpoint-status",,"","checkpoint","Frame Jambs installed plumb"
"checkpoint-status",,"","checkpoint","Photo lodged to CONQA"
"checkpoint-group",,"","section","Door Install"
"checkpoint-status",,"","checkpoint","Free of defects"
"checkpoint-status",,"","checkpoint","Installed within height tolerance of 3MM @ Door Head // 10MM @ Door Bottom"
"checkpoint-status",,"","checkpoint","Installed within width tolerance of 3MM gap each side"
"checkpoint-status",,"","checkpoint","Photo lodged to CONQA - Front of Door"
"checkpoint-status",,"","checkpoint","Photo lodged to CONQA - Back of Door"
"checkpoint-group",,"","section","Door Hardware Install"
"checkpoint-status",,"","checkpoint","Free of defects"
"checkpoint-status",,"","checkpoint","Installed per Door Hardware schedule & Manufacturers specification"
"checkpoint-status",,"","checkpoint","Photo lodged to CONQA - Front of Door"
"checkpoint-status",,"","checkpoint","Photo lodged to CONQA - Back of Door"

"checklist-sectioned",,"","checklist","Standard Door checklist","",,,54,"Yes","Standard Door checklist","2f699d33-106b-4816-b25c-1d06957f1a6f"
"checkpoint-group",,"","section","Frame Install"
"checkpoint-status",,"","checkpoint","All frames free of defects"
"checkpoint-status",,"","checkpoint","Frame heads installed level"
"checkpoint-status",,"","checkpoint","Frame Jambs installed plumb"
"checkpoint-status",,"","checkpoint","Photo lodged to CONQA - Sample Door #1"
"checkpoint-status",,"","checkpoint","Photo lodged to CONQA - Sample Door #2"
"checkpoint-status",,"","checkpoint","Photo lodged to CONQA - Sample Door #3"
"checkpoint-status",,"","checkpoint","Photo lodged to CONQA - Sample Door #4"
"checkpoint-status",,"","checkpoint","Photo lodged to CONQA - Sample Door #5"
"checkpoint-group",,"","section","Door Install"
"checkpoint-status",,"","checkpoint","All doors free of defects"
"checkpoint-status",,"","checkpoint","Installed within height tolerance of 3MM @ head // 10MM @ bottom"
"checkpoint-status",,"","checkpoint","Installed within width tolerance of 3MM gap each side"
"checkpoint-status",,"","checkpoint","Photo lodged to CONQA - Sample Door #1"
"checkpoint-status",,"","checkpoint","Photo lodged to CONQA - Sample Door #2"
