,"Scope",,,"block f","interior qa"
,"Rows"
,,"Block F","dynamic","interior qa","block f"
,"Columns"
,,"Mid floor framing",,"mid floor framing"
,,"Mid floor stringer bolt fixing",,"mid floor stringer bolt fixing"
,,"Mid floor joist hangers",,"mid floor joist hangers"
,,"Mid floor double joist nail plates (Top & Bot)",,"mid floor double joist nail plates (top & bottom)"
,,"Strap brace around PFC beam (Front & Back)",,"strap brace around pfc beam (front & back)"
,,"Plywood mid floor",,"plywood mid floor"
,,"Plywood fixing",,"plywood fixing"
,,"Front & back framing",,"front and back framing"
,,"Roof framing",,"roof framing"
,,"Roof framing stringer bolt fixing",,"roof framing stringer bolt fixing"
,,"Roof framing joist hanger",,"roof framing joist hanger"
,,"Pfc beam packing front & back (Ground)",,"pfc beam packing front and back (ground)"
,,"Wall framing front & back (Ground)",,"wall framing front and back (ground)"
,,"Straping Ground Floor & Level 1",,"straping ground floor and level 1"
,,"Internal walls Ground Floor & Level 1",,"internal walls ground floor and level 1"
,,"Weatherline",,"weatherline"

"Interior QA - Block F - Report Progress"
,"Scope",,,"block f","interior qa"
,"Rows"
,,"Block F","dynamic","interior qa","block f"
,"Columns"
,,"Mid floor stringer bolt fixing",,"mid floor stringer bolt fixing"
,,"Mid floor joist hangers",,"mid floor joist hangers"
,,"Front & back framing",,"front and back framing"
,,"Roof framing stringer bolt fixing",,"roof framing stringer bolt fixing"
,,"Roof framing joist hanger",,"roof framing joist hanger"

"Exterior QA - Block A - All Progress"
,"Scope",,,"block a","exterior qa"
,"Rows"
,,"Block A","dynamic","block a","exterior qa"
,"Columns"
,,"Weatherline",,"weatherline"
,,"Abodo/timber cavity battens",,"abodo/ timber cavity battens"
,,"Fixings at correct centres","Fixings at correct centres","abodo/ timber cavity battens"
,,"Taping installed adaquately","Taping installed adaquately","abodo/ timber cavity battens"
,,"Vermin strip installed","Vermin strip installed","abodo/ timber cavity battens"
,,"Metal Cladding Aluminium cavity battens",,"metal cladding aluminium cavity battens"
,,"Screws at correct centres","Screws at correct centres","metal cladding aluminium cavity battens"
,,"Appropriate sealants where necessary","Appropriate sealants where necessary","metal cladding aluminium cavity battens"
,,"James Hardie Exotec Jmoulds",,"james hardie exotec jmoulds"
,,"Installed to specification","Installed to specification","james hardie exotec jmoulds"
,,"Exotec fibre cement board install",,"exotec fibre cement board install"
,,"Substrate ready for install","Substrate ready for install","exotec fibre cement board install"
,,"Correct fixing centres","Correct fixing centres","exotec fibre cement board install"
,,"Eterpan fibre cement soffit framing/linings",,"eterpan fibre cement soffit framing/ linings"
,,"Substrate ready for install","Substrate ready for install","eterpan fibre cement soffit framing/ linings"
,,"Correct fixing centres","Correct fixing centres","eterpan fibre cement soffit framing/ linings"

"Exterior QA - Building B - All Progress"
,"Scope",,,"building b","exterior qa"
,"Rows"
,,"Building B","dynamic","building b","exterior qa"
,"Columns"
,,"Weatherline",,"weatherline"
,,"Abodo/timber cavity battens",,"abodo/ timber cavity battens"
,,"Fixings at correct centres","Fixings at correct centres","abodo/ timber cavity battens"
,,"Taping installed adaquately","Taping installed adaquately","abodo/ timber cavity battens"
,,"Vermin strip installed","Vermin strip installed","abodo/ timber cavity battens"
,,"Metal Cladding Aluminium cavity battens",,"metal cladding aluminium cavity battens"
,,"Screws at correct centres","Screws at correct centres","metal cladding aluminium cavity battens"
,,"Appropriate sealants where necessary","Appropriate sealants where necessary","metal cladding aluminium cavity battens"
,,"James Hardie Exotec Jmoulds",,"james hardie exotec jmoulds"
,,"Installed to specification","Installed to specification","james hardie exotec jmoulds"
,,"Exotec fibre cement board install",,"exotec fibre cement board install"
,,"Substrate ready for install","Substrate ready for install","exotec fibre cement board install"
,,"Correct fixing centres","Correct fixing centres","exotec fibre cement board install"
,,"Eterpan fibre cement soffit framing/linings",,"eterpan fibre cement soffit framing/ linings"
,,"Substrate ready for install","Substrate ready for install","eterpan fibre cement soffit framing/ linings"
,,"Correct fixing centres","Correct fixing centres","eterpan fibre cement soffit framing/ linings"

"Exterior QA - Block C - All Progress"
,"Scope",,,"block c","exterior qa"
,"Rows"
,,"Block C","dynamic","block c","exterior qa"
,"Columns"
,,"Weatherline",,"weatherline"
,,"Abodo/timber cavity battens",,"abodo/ timber cavity battens"
,,"Fixings at correct centres","Fixings at correct centres","abodo/ timber cavity battens"
,,"Taping installed adaquately","Taping installed adaquately","abodo/ timber cavity battens"
,,"Vermin strip installed","Vermin strip installed","abodo/ timber cavity battens"
,,"Metal Cladding Aluminium cavity battens",,"metal cladding aluminium cavity battens"
,,"Screws at correct centres","Screws at correct centres","metal cladding aluminium cavity battens"
,,"Appropriate sealants where necessary","Appropriate sealants where necessary","metal cladding aluminium cavity battens"
,,"James Hardie Exotec Jmoulds",,"james hardie exotec jmoulds"
,,"Installed to specification","Installed to specification","james hardie exotec jmoulds"
,,"Exotec fibre cement board install",,"exotec fibre cement board install"
,,"Substrate ready for install","Substrate ready for install","exotec fibre cement board install"
,,"Correct fixing centres","Correct fixing centres","exotec fibre cement board install"
,,"Eterpan fibre cement soffit framing/linings",,"eterpan fibre cement soffit framing/ linings"
,,"Substrate ready for install","Substrate ready for install","eterpan fibre cement soffit framing/ linings"
,,"Correct fixing centres","Correct fixing centres","eterpan fibre cement soffit framing/ linings"

"Exterior QA - Block D - All Progress"
,"Scope",,,"block d","exterior qa"
,"Rows"
,,"Block D","dynamic","block d","exterior qa"
,"Columns"
,,"Weatherline",,"weatherline"
,,"Abodo/timber cavity battens",,"abodo/ timber cavity battens"
,,"Fixings at correct centres","Fixings at correct centres","abodo/ timber cavity battens"
,,"Taping installed adaquately","Taping installed adaquately","abodo/ timber cavity battens"
,,"Vermin strip installed","Vermin strip installed","abodo/ timber cavity battens"
,,"Metal Cladding Aluminium cavity battens",,"metal cladding aluminium cavity battens"
,,"Screws at correct centres","Screws at correct centres","metal cladding aluminium cavity battens"
,,"Appropriate sealants where necessary","Appropriate sealants where necessary","metal cladding aluminium cavity battens"
,,"James Hardie Exotec Jmoulds",,"james hardie exotec jmoulds"
,,"Installed to specification","Installed to specification","james hardie exotec jmoulds"
,,"Exotec fibre cement board install",,"exotec fibre cement board install"
,,"Substrate ready for install","Substrate ready for install","exotec fibre cement board install"
,,"Correct fixing centres","Correct fixing centres","exotec fibre cement board install"
,,"Eterpan fibre cement soffit framing/linings",,"eterpan fibre cement soffit framing/ linings"
,,"Substrate ready for install","Substrate ready for install","eterpan fibre cement soffit framing/ linings"
,,"Correct fixing centres","Correct fixing centres","eterpan fibre cement soffit framing/ linings"

"Exterior QA - Block E - All Progress"
,"Scope",,,"block e","exterior qa"
,"Rows"
,,"Block E","dynamic","block e","exterior qa"
,"Columns"
,,"Weatherline",,"weatherline"
,,"Abodo/timber cavity battens",,"abodo/ timber cavity battens"
,,"Fixings at correct centres","Fixings at correct centres","abodo/ timber cavity battens"
,,"Taping installed adaquately","Taping installed adaquately","abodo/ timber cavity battens"
,,"Vermin strip installed","Vermin strip installed","abodo/ timber cavity battens"
,,"Metal Cladding Aluminium cavity battens",,"metal cladding aluminium cavity battens"
,,"Screws at correct centres","Screws at correct centres","metal cladding aluminium cavity battens"
,,"Appropriate sealants where necessary","Appropriate sealants where necessary","metal cladding aluminium cavity battens"
,,"James Hardie Exotec Jmoulds",,"james hardie exotec jmoulds"
,,"Installed to specification","Installed to specification","james hardie exotec jmoulds"
,,"Exotec fibre cement board install",,"exotec fibre cement board install"
,,"Substrate ready for install","Substrate ready for install","exotec fibre cement board install"
,,"Correct fixing centres","Correct fixing centres","exotec fibre cement board install"
,,"Eterpan fibre cement soffit framing/linings",,"eterpan fibre cement soffit framing/ linings"
,,"Substrate ready for install","Substrate ready for install","eterpan fibre cement soffit framing/ linings"
,,"Correct fixing centres","Correct fixing centres","eterpan fibre cement soffit framing/ linings"

"Exterior QA - Block F - All Progress"
,"Scope",,,"block f","exterior qa"
,"Rows"
,,"Block F","dynamic","exterior qa","block f"
,"Columns"
,,"Weatherline",,"weatherline"
,,"Abodo/timber cavity battens",,"abodo/ timber cavity battens"
,,"Fixings at correct centres","Fixings at correct centres","abodo/ timber cavity battens"
,,"Taping installed adaquately","Taping installed adaquately","abodo/ timber cavity battens"
,,"Vermin strip installed","Vermin strip installed","abodo/ timber cavity battens"
,,"Metal Cladding Aluminium cavity battens",,"metal cladding aluminium cavity battens"
,,"Screws at correct centres","Screws at correct centres","metal cladding aluminium cavity battens"
,,"Appropriate sealants where necessary","Appropriate sealants where necessary","metal cladding aluminium cavity battens"
,,"James Hardie Exotec Jmoulds",,"james hardie exotec jmoulds"
,,"Installed to specification","Installed to specification","james hardie exotec jmoulds"
,,"Exotec fibre cement board install",,"exotec fibre cement board install"
,,"Substrate ready for install","Substrate ready for install","exotec fibre cement board install"
,,"Correct fixing centres","Correct fixing centres","exotec fibre cement board install"
,,"Eterpan fibre cement soffit framing/linings",,"eterpan fibre cement soffit framing/ linings"
,,"Substrate ready for install","Substrate ready for install","eterpan fibre cement soffit framing/ linings"
,,"Correct fixing centres","Correct fixing centres","eterpan fibre cement soffit framing/ linings"

