Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Fire Damper,,,,,
,Scope,,,Penetrations,
,Rows,,,,
,,Block A1 Garbage Room,dynamic,Block A1 Garbage Room,Penetrations
,,Block A2 Chute Bin Room,dynamic,Block A2 Chute Bin Room,Penetrations
,,Block D Chute Bin Room,dynamic,Block D Chute Bin Room,Penetrations
,,Block B1 Chute Bin Room,dynamic,Block B1 Chute Bin Room,Penetrations
,,Block B2 Chute Bin Room,dynamic,Block B2 Chute Bin Room,Penetrations
,,Garbage Holding Room,dynamic,Garbage Holding Room,Penetrations
,,Bulky Goods Room,dynamic,Bulky Goods Room,Penetrations
,,Garbage Holding Room 1,dynamic,Garbage Holding Room 1,Penetrations
,,Garbage Room C,dynamic,Garbage Room C,Penetrations
,,Bike Parking,dynamic,Bike Parking,Penetrations
,,Garbage Room,dynamic,Garbage Room,Penetrations
,,Lift Lobby,dynamic,Lift Lobby,Penetrations
,,Mechanical Plant Room,dynamic,Mechanical Plant Room,Penetrations
,,Cold Water Pump Room,dynamic,Cold Water Pump Room,Penetrations
,,Lobby,dynamic,Lobby,Penetrations
,,Lobby (Fresh Air),dynamic,Lobby (Fresh Air),Penetrations
,,Store (Supply Air),dynamic,Store (Supply Air),Penetrations
,,Plant Room for CPSF-G.01,dynamic,Plant Room for CPSF-G.01,Penetrations
,,Garbage Exhaust ,dynamic,Garbage Exhaust ,Penetrations
,,Lobby C Garbage Exhaust Ground,dynamic,Lobby C Garbage Exhaust Ground,Penetrations
,,Main Switch Room (Supply Air),dynamic,Main Switch Room (Supply Air),Penetrations
,,Main Switch Room (Exhaust Air),dynamic,Main Switch Room (Exhaust Air),Penetrations
,,Main Switch Room (Transfer Air),dynamic,Main Switch Room (Transfer Air),Penetrations
,,Fan Room,dynamic,Fan Room,Penetrations
,,Mechanical Plant Room,dynamic,Mechanical Plant Room,Penetrations
,,Level 01,dynamic,Level 01,Penetrations
,,Level 02,dynamic,Level 02,Penetrations
,,Level 03,dynamic,Level 03,Penetrations
,,Level 04,dynamic,Level 04,Penetrations
,,Level 05,dynamic,Level 05,Penetrations
,,Level 06,dynamic,Level 06,Penetrations
,,Level 07,dynamic,Level 07,Penetrations
,,Level 08,dynamic,Level 08,Penetrations
,,Level 09,dynamic,Level 09,Penetrations
,Columns,,,,
,,Penetration details captured,,Penetration details have been captured,
,,Position damper centrally in pen. aperture as per system drawing (temp. supports/packers),,Position damper centrally in penetration aperture as per system drawing with temporary supports or packers.,
,,Position damper centrally in pen. aperture as per system drawing (IBS backing),,Position damper centrally in penetration aperture as per system drawing with IBS backing rod and temporary supports or packers. ,
,,Galvanised steel casing positioned centrally within aperture is 0.7mm or greater gauge,,Galvanised steel casing positioned centrally within aperture is 0.7mm or greater gauge,
,,Killargo fire rated mastic applied to gaps between fire damper & building element on both sides,,Killargo fire rated mastic has been applied to the gaps between fire damper & building element on both sides.Gaps between the fire damper and wall no greater than 25mm.Ensure fill depth is 50mm. No evidence of cracking.,
,,Killargo fire rated mastic applied to gaps between fire damper/casing perimeter/building element,,"Killargo fire rated mastic has been applied to the gaps between fire damper, casing perimeter & building element on both sides.Gaps between the fire damper and wall no greater than 25mm.Ensure fill depth is 50mm.No evidence of cracking.",
,,Fasten 0.7mm thick steel mounting angles/brackets to damper with steel self drilling screws/pop rivets,,Fasten 0.7mm thick steel mounting angles or brackets to damper with steel self drilling screws or steel pop rivets and to the building element with appropriate mechanical fixings at 200mm centre spacing or 1 per side as shown on system drawing.,
,,0.7mm min. steel angles at least twice width of penetration gap,,"0.7mm minimum steel angles at least twice the width of the penetration gap, fixed to damper casing with steel screws, bolts or pip rivets and fixed to wall with steel fixings at maximum 150mm centre spacing or 2 per side for casing lengths up to 250mm or 3 per side for casing lengths 251-400mm",
,,Ductwork connected to either side of casing with nylon bolts on flanges,,Ductwork is connected to either side of the casing with nylon bolts on the flanges as per the AS1682.2 break away joint method. Bolts do not exceed an 8mm diameter.,
,,Access panel provided to conveniently access fire damper for visual/maintenance inspections,,Access panel is provided to conveniently access fire damper for visual and/or maintenance inspections.,
,,Fire damper labelling in accordance with AS1682.2 placed,,Fire damper labelling in accordance with AS1682.2 has been placed and clearly identifies the fire damper,
,,Fire damper mounting frame completely penetrates wall/slab?,,Does the fire damper mounting frame completely penetrates the wall or slab into which it is installed?,
,,Damper mounting frame retained?,,"Does the damper mounting frame retained either, on both sides by means of flanges butted against the face of the wall or slab and fixed to the mounting frame or on one side by one flange only, fixed to the wall and damper frame allowing the damper body to expand without distortion to the blades? ",
,,Penetration for fire damper has clearance on all sides?,,Does the penetration for the fire damper have clearance on all sides equal to half the width of the flange used to retain the damper frame? ,
,,Clearance filled with approved non-combustible compressible material?,,Is this clearance filled with an approved non-combustible compressible material such as rockwool to the full thickness of te wall or slab involved?,
,,Method of attaching ductwork to fire damper ensure damper remains functional?,,Does the method of attaching ductwork to fire damper ensure that the damper remains functional if the ductwork is damaged in any way and must allow the ductwork to fall away? ,
,,Ensure convenient access to fire damper for visual/maintenance inspections,,Ensure convenient access to fire damper for visual and/or maintenance inspections is provided.,
,,Pictures attached,,Pictures attached,
,,Signature (Contract/Subcontractor Assessor),,Signature (Contract/Subcontractor Assessor),
,,Signature (Builder Representative),,Signature (Builder Representative),
