"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","Events QA ITP","",,,0,"Yes","Events QA ITP","00a205de-c751-4021-ae20-30318405a1a3"
"checkpoint-status",,"","checkpoint","Take 5/SWMS/Inductions been completed before works start"
"checkpoint-status",,"","checkpoint","Kitchen layout is correct as per current drawings issued by client"
"checkpoint-status",,"","checkpoint","Kitchen layout is correct as per current drawings issued by client"
"checkpoint-status",,"","checkpoint","Do all gas appliances have the minimum 500mm clearance from combustible surfaces?"
"checkpoint-status",,"","checkpoint","Do all gas appliances have an isolation valve installed and is valve in good condition?"
"checkpoint-status",,"","checkpoint","Have all gas appliances been fixed in position?"
"checkpoint-status",,"","checkpoint","Are gas flexible hoses installed off the floor?"
"checkpoint-status",,"","checkpoint","Have all gas flexible hoses been installed with slack for expansion?"
"checkpoint-status",,"","checkpoint","Are the gas LPG bottles installed with the minimum 1500mm clearance from an ignition source and secured to the base plate with chain?"
"checkpoint-status",,"","checkpoint","Have all gas appliance been commissioned? Are they working as intended?"
"checkpoint-status",,"","checkpoint","Has all tiger tail been installed neatly free of deformation in hoses?"
"checkpoint-status",,"","checkpoint","Are all sinks,basins and appliance waste points connected?"
"checkpoint-status",,"","checkpoint","Are all sinks, basin and appliance water points connected?"
"checkpoint-status",,"","checkpoint","Is hot water unit connected and working as required?"
"checkpoint-status",,"","checkpoint","Is macerator unit connected and working as required?"
"checkpoint-status",,"","checkpoint","Are sullage tanks and sewer connections in place and connected as required?"
"checkpoint-status",,"","checkpoint","All water points have been checked for cross connections"
"checkpoint-status",,"","checkpoint","All water pipe has been installed neatly"
"checkpoint-status",,"","checkpoint","All water and waste has been checked for leaks and repaired as required"
"checkpoint-status",,"","checkpoint","Have all excess plumbing materials been removed from kitchen ready for handover?"

"checklist-flat",,"","checklist","Transplumb Fire Plug QA","",,,0,"Yes","Transplumb Fire Plug QA","05e03a75-d64e-4f6c-9784-a84f1928ea18"
"checkpoint-status",,"","checkpoint","Has a Take 5/SWMS been completed before works start"
"checkpoint-status",,"","checkpoint","Fire Plug Number"
"checkpoint-status",,"","checkpoint","Fire Plug Location IB or OB (Insert Maps Location Screenshot) Photo Required"
"checkpoint-status",,"","checkpoint","Fire Plug Isolation Valve Location (Insert Maps Location Screenshot) Photo Required"
"checkpoint-status",,"","checkpoint","Is the current hydrant cover adequately sized and positioned for maintanance (Photo Required)"
"checkpoint-status",,"","checkpoint","Has any maintenance works been completed"
"checkpoint-status",,"","checkpoint","COMMENTS"
"holdpoint",,"","signoff","Final Sign off"

"checklist-flat",,"","checklist","Transplumb Events Asset I.D","",,,0,"Yes","Transplumb Events Asset I.D","1c42d612-1216-442a-b0dc-8245312cea1d"
"checkpoint-no-status",,"","checkpoint","ASSET NO#"
"checkpoint-no-status",,"","checkpoint","Asset Description"
"checkpoint-status",,"","checkpoint","Asset Serial Number"
"checkpoint-status",,"","checkpoint","Damage or Missing Parts"
"checkpoint-status",,"","checkpoint","Current Location"
"holdpoint",,"","signoff","Staff Sign Out"

"checklist-flat",,"","checklist","Fix 2 ITP","",,,0,"Yes","Fix 2 ITP","29ba4acd-0561-48b8-b4b3-f18c63ea23b2"
"checkpoint-status",,"","checkpoint","Only approved fixtures installed"
"checkpoint-status",,"","checkpoint","Products checked and have no imperfections"
"checkpoint-status",,"","checkpoint","Fixtures installed as per approved drawing locations"
"checkpoint-status",,"","checkpoint","No cross-connection on all water lines"
"checkpoint-status",,"","checkpoint","Hot water correct temperature & Hot water tempering valve set to 50c +/-5c)"
"checkpoint-status",,"","checkpoint","DDA Hot water correct temperature & Hot water tmv set to 42c +/-2c)"
"checkpoint-status",,"","checkpoint","Water pressure acceptable 350kpa - 500kpa"
"checkpoint-status",,"","checkpoint","Checked all drainage is working correctly wth no leaks"
"checkpoint-status",,"","checkpoint","Cleaned out all strainers"
"checkpoint-status",,"","checkpoint","Commissioned all fixtures"
"checkpoint-status",,"","checkpoint","Final check for any leaks"
"checkpoint-status",,"","checkpoint","Area clean - sign off and photos attached below"

"checklist-flat",,"","checklist","Hydraulic Pressure Test Record Checklist","",,,0,"Yes","Hydraulic Pressure Test Record Checklist","3ecd9d11-3f1f-4425-8ba4-54a0bac6b37f"
"checkpoint-status",,"","checkpoint","Details entered below"
"text","982a52a1-0844-5cc3-af72-d59c7b4e10d0","","textbox","Description of system being tested",,,
"text","8190c82e-c7f3-5ff3-887f-023ce31d065d","","textbox","Nominal Working Pressure (KPA)",,,
"text","4cc2967a-b9bb-5182-ba24-f1dddfd0544c","","textbox","Max Test Pressure (KPA)",,,
"text","07cea4ae-66a3-5a28-b8bb-0a26ba80dd54","","textbox","Test Type (Hydro/Air)",,,
"text","ddb3401a-15c6-54cf-b56d-2ce4be82c7c6","","textbox","Gauges Calibration",,,
"text","bd2d9802-8c39-5c1a-be3a-cd6b0cae101f","","textbox","Time at test",,,
"text","418aa139-ae5d-5be7-8247-d88a7a40596b","","textbox","Time at test completion",,,
"text","7774688a-c716-566b-bcad-546efe2ec962","","textbox","Pressure at completion",,,
"text","2e5347b4-65df-52e9-b972-03bcc0df3f51","","textbox","Duration of Pressure Test",,,
"checkpoint-status",,"","checkpoint","Transplumb and witness signoff attached below"
"holdpoint",,"","signoff","Request signoff"

"checklist-flat",,"","checklist","Events Kitchen QA","",,,2,"Yes","Events Kitchen QA","48b64997-4b49-4f95-821d-0acc0e897db4"
"checkpoint-status",,"","checkpoint","Take 5/SWMS/Inductions been completed before works start"
"checkpoint-status",,"","checkpoint","Kitchen layout is correct as per current drawings issued by client"
"checkpoint-status",,"","checkpoint","Has a gas test been completed"
"checkpoint-status",,"","checkpoint","Do all gas appliances have the minimum 500mm clearnace from combustable surfaces?"
"checkpoint-status",,"","checkpoint","Do all gas appliances have an isolation valve installed and is valve in good condition?"
"checkpoint-status",,"","checkpoint","Have all gas appliances been fixed in position?"
"checkpoint-status",,"","checkpoint","Are gas flexible hoses installed off the floor?"
"checkpoint-status",,"","checkpoint","Are the gas LPG bottles installed with the minimum 1500mm clearance from an ignition source and secured to the base plate with chain?"
"checkpoint-status",,"","checkpoint","Have all water and waste pipes been installed neatly?"
"checkpoint-status",,"","checkpoint","Is hot water unit connected and working as required?"
"checkpoint-status",,"","checkpoint","Is macerator unit connected and working as required?"
"checkpoint-status",,"","checkpoint","Are sullage tanks and sewer connections in place and connected as required?"
"checkpoint-status",,"","checkpoint","Is water live to kitchen and has all water and waste been checked for leaks and repaired if required"
"checkpoint-status",,"","checkpoint","Have all appliances been commissioned? Are they working as intended?"
"checkpoint-status",,"","checkpoint","Area Clean"
"holdpoint",,"","signoff","SIGN OFF"

"checklist-flat",,"","checklist","Blank Canvas Checklist","",,,44,"Yes","Add Blank Canvas Checklist","5121e442-5978-4e51-b54c-efbb5e954dd6"
"checkpoint-status",,"","checkpoint","Add Comments, Files or Signatures here"

"checklist-flat",,"","checklist","Events Gas QA","",,,0,"Yes","Events Gas QA","6b8208ef-1959-4d15-acc0-fd66219708c7"
"checkpoint-status",,"","checkpoint","Take 5/SWMS/Inductions been completed before works start"
"checkpoint-status",,"","checkpoint","Kitchen layout is correct as per current drawings issued by client"
"checkpoint-status",,"","checkpoint","Has a gas test been completed"
"checkpoint-status",,"","checkpoint","Do all gas appliances have the minimum 500mm clearnace from combustable surfaces?"
"checkpoint-status",,"","checkpoint","Do all gas appliances have an isolation valve installed and is valve in good condition?"
"checkpoint-status",,"","checkpoint","Have all gas appliances been fixed in position?"
"checkpoint-status",,"","checkpoint","Are gas flexable hoses installed off the floor?"
"checkpoint-status",,"","checkpoint","Are the gas LPG bottles installed with the minimum 1500mm clearance from an ignition sorce and secured to the base plate with chain?"
"checkpoint-status",,"","checkpoint","Have all appliances been commissioned? Are they working as intended?"
"checkpoint-status",,"","checkpoint","Area Clean"
"holdpoint",,"","signoff","Sign Off"

"checklist-flat",,"","checklist","Fix 1 ITP","",,,0,"Yes","Fix 1 ITP","70dc899a-3a05-4b1c-a846-125d701b876a"
"checkpoint-status",,"","checkpoint","Working to an approved drawing"
"checkpoint-status",,"","checkpoint","Setout is correct as per current approved drawings"
"text","14ada7dc-95c4-5fa9-927e-5862e6e87f44","","textbox","Drawing no. & Revision",,,
"checkpoint-status",,"","checkpoint","No cross-connection on all water lines"
"checkpoint-status",,"","checkpoint","Support and fixings checked (water hammer/silicone) and in order"
"checkpoint-status",,"","checkpoint","All lines new and existing capped for testing"
"checkpoint-status",,"","checkpoint","Pressure tested waterlines 1500kpa for 30 mins with start photo attached below"
"checkpoint-status",,"","checkpoint","Pressure tested waterlines 1500kpa for 30 mins with finish photo attached below"
"checkpoint-status",,"","checkpoint","Fixture waste points heights and centres doubled checked before wall sign off"
"checkpoint-status",,"","checkpoint","All suspended drainage has been supported as per AS3500 Requirements"
"checkpoint-status",,"","checkpoint","All suspended drainage been flow tested and has no leaks"
"checkpoint-status",,"","checkpoint","Please supply photos of all water and waste completetd installations"
"checkpoint-status",,"","checkpoint","Area clean & works signed off below"

"checklist-flat",,"","checklist","Transplumb General Works ITP","",,,0,"Yes","Transplumb General Works ITP","741a66c9-ae76-4858-bae9-53c6f1b71632"
"checkpoint-status",,"","checkpoint","Take 5/SWMS/Inductions been completed before works start"
"checkpoint-status",,"","checkpoint","Client notified of works to be carried out - description of works in comments below"
"button","08508840-f388-5a53-9ffd-e0077bd878f8","","button","Do any of the works require pressure testing on completion","Yes,No",,
"checkpoint-status",,"","checkpoint","All requested works completed"
"checkpoint-status",,"","checkpoint","Area clean & works signed off below"

"checklist-flat",,"","checklist","Transplumb Roofing ITP","",,,0,"Yes","Transplumb Roofing ITP","8123b463-0ed0-4b87-8ea9-683864bc8a48"
"checkpoint-status",,"","checkpoint","Take 5/SWMS/Inductions been completed before works start"
"label","e145d2b8-915c-5fda-b759-e80e7f8af7ef","","note","Worker is qualified to work at heights",,,
"checkpoint-status",,"","checkpoint","Working to an approved drawing - description of works entered in comments below"
"checkpoint-status",,"","checkpoint","Only approved materials installed"
"checkpoint-status",,"","checkpoint","All fixings correctly installed as per AS 3500"
"checkpoint-status",,"","checkpoint","Boxgutters/sump/downpipes installed and clipped correctly as per AS 3500"
"checkpoint-status",,"","checkpoint","Flashings installed correctly and siliconed"
"checkpoint-status",,"","checkpoint","Testing carried out where possible"
"checkpoint-status",,"","checkpoint","Area clean & works signed off below"

"checklist-flat",,"","checklist","Transplumb Pump / Plant Report","",,,0,"Yes","Transplumb Pump / Plant Report","863a97ec-fbfa-4b1f-8c95-562faa8fc42c"
"checkpoint-status",,"","checkpoint","Has a Take 5/SWMS been completed before works start"
"checkpoint-status",,"","checkpoint","Pump / plant location and description"
"checkpoint-status",,"","checkpoint","Control board clean and sealed from water ingress"
"checkpoint-status",,"","checkpoint","Check operation of all controls"
"checkpoint-status",,"","checkpoint","Check indicator and alarm light operations"
"checkpoint-status",,"","checkpoint","Pump 1 working as intended including amp and motor continuity test"
"checkpoint-status",,"","checkpoint","Pump 2 working as intended including amp and motor continuity test"
"checkpoint-status",,"","checkpoint","Check system pipework, manifolds, hoses and related service lines"
"checkpoint-status",,"","checkpoint","Pump well clean and free of foreign objects"
"checkpoint-status",,"","checkpoint","Pump well access steps and pump guiderails in good condition"
"checkpoint-status",,"","checkpoint","Comments"
"checkpoint-status",,"","checkpoint","Area Clean"
"holdpoint",,"","signoff","Final Sign off"

"checklist-flat",,"","checklist","Transplumb Backflow Testing","",,,0,"Yes","Transplumb Backflow Testing","926243c6-decc-4bee-a500-b91847d0f90b"
"checkpoint-status",,"","checkpoint","Has a Take 5/SWMS been completed before works start"
"text","e03791a7-71f4-591a-a96e-5f0abe43f382","","textbox","Owner/Client",,,
"text","1872454b-00bc-5496-af02-46cc8f0b1252","","textbox","Location Of Device (Insert Maps Location Screenshot)",,,
"text","bf510190-7344-5c5c-9803-01b944141fb4","","textbox","Meter Number",,,
"text","825973cf-ccaf-56f9-b3fa-22cf7da12fda","","textbox","Make/Size/Model/Serial No",,,
"text","edc2ec93-490a-53d3-a799-58b669a1db0a","","textbox","Device Type (Rpzd, Double Check Valve,Single Check Valve)",,,
"checkpoint-status",,"","checkpoint","Installation Complies With As/3500"
"checkpoint-status",,"","checkpoint","Permission Received To Isolate Water"
"checkpoint-status",,"","checkpoint","Strainer Installed And Cleaned"
"checkpoint-status",,"","checkpoint","First Closed Test Result (Kpa)"
"checkpoint-status",,"","checkpoint","Second Closed Test Result (Kpa)"
"checkpoint-status",,"","checkpoint","Third Closed Test Result (Kpa)"
"checkpoint-status",,"","checkpoint","Fourth Open Test Result (Kpa)"
"checkpoint-status",,"","checkpoint","Test Equipment Used To Complete Results"
"checkpoint-status",,"","checkpoint","Device Test Completed"
"holdpoint",,"","signoff","Final Sign off"

"checklist-flat",,"","checklist","Blank Canvas Checklist","",,,0,"Yes","ZSYS - Add Blank Canvas Checklist (old version)","bbd37744-dafb-44a3-993e-45ee67ef6b1d"
"checkpoint-no-status",,"","checkpoint","Add Comments, Files or Signatures here"

"checklist-flat",,"","checklist","Toolbox","",,,2,"Yes","Toolbox","bc9906e5-4bbd-4ccf-9a1c-2f4fa00cbe78"
"checkpoint-status",,"","checkpoint","Details entered below"
"text","2f52eb13-951c-5df7-927e-14d7c2bcb9d4","","textbox","Site foreman/supervisor",,,
"text","b7c60a2f-ef63-5f61-9654-9fb484ac5308","","textbox","Subject",,,
"text","90ba9410-10e6-52d2-b09a-c39e7f80dbd7","","textbox","Comments and points raised",,,
"button","e772369a-93b1-51d0-a64f-f75ab39991a3","","button","Corrective action required","Yes,No",,
"text","c9227d5c-6dc4-50b7-bb36-3c7dbc07ff83","","textbox","If yes, action by",,,
"checkpoint-status",,"","checkpoint","Corrective action complete (if one was raised)"
"checkpoint-status",,"","checkpoint","Persons present signatures below"

"checklist-flat",,"","checklist","Plant Introduction","",,,0,"Yes","Plant Introduction","c0b1509a-850b-457f-aad3-987c0cae1038"
"checkpoint-status",,"","checkpoint","Details entered below"
"text","1644f4ea-eda1-58b9-9451-2ea940a77fe0","","textbox","Site representative",,,
"text","abf31ff5-cf2d-5812-b8ed-e03f7c7a2648","","textbox","Independent contractor",,,
"text","3dc4ae3d-aef0-56fe-9dd9-59c94c03db58","","textbox","Item of plant",,,
"checkpoint-status",,"","checkpoint","Hazard checklist been completed"
"checkpoint-status",,"","checkpoint","Has a swms been provided and signed for the task"
"checkpoint-status",,"","checkpoint","Log book provided"
"checkpoint-status",,"","checkpoint","Maintenance log book provided"
"checkpoint-status",,"","checkpoint","Operator's manual provided"
"checkpoint-status",,"","checkpoint","Certification of operator provided"
"checkpoint-status",,"","checkpoint","Noise level - operational"
"checkpoint-status",,"","checkpoint","Final sign off attached below"

"checklist-flat",,"","checklist","Transplumb Variations","",,,11,"Yes","Transplumb Variations","d8cdbdfe-e08e-4c38-9928-6d1a1420a4b4"
"checkpoint-status",,"","checkpoint","Variation details entered below"
"text","5b105197-095a-5b07-9e05-ac2d0484b1b6","","textbox","Variation Name",,,
"text","1e848568-4553-55e6-bf24-b7a30e19c719","","textbox","Variation Description",,,
"checkpoint-status",,"","checkpoint","Materials & Labour Breakdown - Names, Hours & Materials Quantities entered in comments below"
"checkpoint-status",,"","checkpoint","Final signoff - any supporting docs and client signature attached below"
"holdpoint",,"","signoff","Request Signoff"

"checklist-flat",,"","checklist","SWMS Checklist","",,,7,"Yes","SWMS Checklist","e03c32a0-5cd8-4688-8a19-5821621c7cd9"
"checkpoint-status",,"","checkpoint","Has a swms doc been uploaded"
"checkpoint-status",,"","checkpoint","Do you agree to follow all procedures outlined within the attached swms"
"checkpoint-status",,"","checkpoint","Are there any site specific additions or omissions to add to this swms"
"checkpoint-status",,"","checkpoint","Have you signed into the attached swms"

"checklist-flat",,"","checklist","Take 5 Checklist","",,,4,"Yes","Take 5 Checklist","e6f5920a-2c07-4425-9833-f57f0d914582"
"checkpoint-status",,"","checkpoint","Task details entered below"
"text","3044c2cd-3711-55c8-91c7-1dd0bd58ebd6","","textbox","Task",,,
"checkpoint-status",,"","checkpoint","If any of the below are 'Fail' (no) - make yourself acquainted with site requirements before starting work"
"checkpoint-status",,"","checkpoint","Have you completed a site induction?"
"checkpoint-status",,"","checkpoint","Do you know the site’s health and safety rules?"
"checkpoint-status",,"","checkpoint","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"checkpoint-status",,"","checkpoint","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"checkpoint-status",,"","checkpoint","Do you have access to appropriate emergency and first aid equipment?"
"checkpoint-status",,"","checkpoint","Have you asked the person in charge about all relevant hazards?"
"checkpoint-status",,"","checkpoint","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"checkpoint-status",,"","checkpoint","Has a safe work method statement or job safety analysis been completed?"
"checkpoint-status",,"","checkpoint","Do you have the correct procedures, equipment and PPE to do the work safely?"
"checkpoint-status",,"","checkpoint","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"checkpoint-status",,"","checkpoint","Is there appropriate separation of vehicles and people during the proposed work?"
"checkpoint-status",,"","checkpoint","Is all required electrical/mechanical equipment in a safe condition?"
"checkpoint-status",,"","checkpoint","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"checkpoint-status",,"","checkpoint","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"checkpoint-status",,"","checkpoint","Have you got a safe way of getting in and out of your work area?"
"checkpoint-status",,"","checkpoint","Have any manual handling risks been identified and assessed?"
"checkpoint-status",,"","checkpoint","Any additional site specific hazards or requirements commented below"
"button","9bc068e1-305b-5d80-8d78-a499965d4595","","button","Additional site specific hazards?","Yes,No",,
"checkpoint-status",,"","checkpoint","Sign off attached below"

"checklist-flat",,"","checklist","Transplumb Drainage BG ITP","",,,0,"Yes","Transplumb Drainage BG ITP","fc7edb0c-678f-4a7b-a44a-c4eae796840f"
"checkpoint-status",,"","checkpoint","Working to an approved drawing"
"checkpoint-status",,"","checkpoint","Setout is correct as per current approved drawings"
"checkpoint-status",,"","checkpoint","Pipe bedding materials comply (as per AS 3500)"
"checkpoint-status",,"","checkpoint","Grades, fittings & joints installed to standards"
"checkpoint-status",,"","checkpoint","Inspection & Testing carried out prior to backfill"
"checkpoint-status",,"","checkpoint","Sealed any open ends"
"checkpoint-status",,"","checkpoint","Backfill & compact trenches to code requirements"
"checkpoint-status",,"","checkpoint","CCTV on completion"
"checkpoint-status",,"","checkpoint","Area clean & works signed off below"

