Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,QA,,
,Rows,,,,,
,,Basement / Roof - Basement,dynamic,QA,Basement / Roof,Basement
,,Basement / Roof - Roof,dynamic,QA,Basement / Roof,Roof
,,Ground Floor - CU-G1,dynamic,QA,Ground Floor,CU-G1
,,Ground Floor - Future Tennant (G.04),dynamic,QA,Ground Floor,Future Tennant (G.04)
,,Ground Floor - Fan,dynamic,QA,Ground Floor,Fan
,,First Floor - CU-F.5,dynamic,QA,First Floor,CU-F.5
,,First Floor - CU-F.6,dynamic,QA,First Floor,CU-F.6
,,First Floor - CU-F.7,dynamic,QA,First Floor,CU-F.7
,,First Floor - CU-F.4,dynamic,QA,First Floor,CU-F.4
,,First Floor - CU-F.1,dynamic,QA,First Floor,CU-F.1
,,First Floor - CU-F.2,dynamic,QA,First Floor,CU-F.2
,,First Floor - CU-F.3,dynamic,QA,First Floor,CU-F.3
,,First Floor - FAN,dynamic,QA,First Floor,FAN
,,Second Floor - CU-S1,dynamic,QA,Second Floor,CU-S1
,,Second Floor - CU-S2,dynamic,QA,Second Floor,CU-S2
,,Second Floor - CU-2.15,dynamic,QA,Second Floor,CU-2.15
,,Second Floor - CU-S.3,dynamic,QA,Second Floor,CU-S.3
,,Second Floor - FAN,dynamic,QA,Second Floor,FAN
,,Third Floor - FAN,dynamic,QA,Third Floor,FAN
,,Commissioning - Cassette,dynamic,QA,Commissioning.,Cassette
,,Commissioning - Ducted,dynamic,QA,Commissioning.,Ducted
,,Commissioning - ODU,dynamic,QA,Commissioning.,ODU
,,Commissioning - Fan,dynamic,QA,Commissioning.,Fan
,Columns,,,,,
,,Rough In,,Rough In,,
,,Fit Off,,Fit Off,,
,,Commissioning,,Commissioning,,
,,Roof Cowl (RC),,"RC Model Number correct, installed & RC Labelled",,
