resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Bldg A L2,,,,,,,,
,step,,,,Flooring,,,,,,,
,step,,,,Dispatch,,,,,,,
Production Layout Sheet,checklist,,,,Production Layout sheet,,,,,,,
Dispatch Layout Sheet,checklist,,,,Dispatch Layout Sheet,,,,,,,
,step,,,Bldg A L3,,,,,,,,
,step,,,,Flooring,,,,,,,
,step,,,,Dispatch,,,,,,,
Production Layout Sheet,checklist,,,,Production Layout sheet,,,,,,,
Dispatch Layout Sheet,checklist,,,,Dispatch Layout Sheet,,,,,,,
,step,,,Bldg A L4,,,,,,,,
,step,,,,Flooring,,,,,,,
,step,,,,Dispatch,,,,,,,
Production Layout Sheet,checklist,,,,Production Layout sheet,,,,,,,
Dispatch Layout Sheet,checklist,,,,Dispatch Layout Sheet,,,,,,,
,step,,,Bldg B L2,,,,,,,,
,step,,,,Flooring,,,,,,,
,step,,,,Dispatch,,,,,,,
Production Layout Sheet,checklist,,,,Production Layout sheet,,,,,,,
Dispatch Layout Sheet,checklist,,,,Dispatch Layout Sheet,,,,,,,
,step,,,Bldg B L3,,,,,,,,
,step,,,,Flooring,,,,,,,
,step,,,,Dispatch,,,,,,,
Production Layout Sheet,checklist,,,,Production Layout sheet,,,,,,,
Dispatch Layout Sheet,checklist,,,,Dispatch Layout Sheet,,,,,,,
,step,,,Stairs Bldg A & B,,,,,,,,
,step,,,,Stairs QA,,,,,,,
,step,,,,Dispatch,,,,,,,
Production Layout Sheet,checklist,,,,Production Layout sheet,,,,,,,
Dispatch Layout Sheet,checklist,,,,Dispatch Layout Sheet,,,,,,,
