"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"RAC - Internal Liquid Waterproofing"
,"Scope",,,"rac"
,"Rows"
,,"Basement 1","dynamic","rac","basement 1","site qa"
,,"Ground Floor","grouping","ground floor"
,,"ACR 101","expanded","ground floor","site qa","rac","acr 106"
,,"ACR 102","expanded","ground floor","site qa","rac","acr 106"
,,"ACR 103","expanded","ground floor","site qa","rac","acr 106"
,,"ACR 104","expanded","ground floor","site qa","rac","acr 106"
,,"ACR 105","expanded","ground floor","site qa","rac","acr 106"
,,"ACR 106 - Ensuite","expanded","ground floor","ensuite","site qa","rac","acr 106"
,,"ACR 106 - WC","expanded","ground floor","site qa","wc","rac","acr 106"
,,"ACR 107","expanded","ground floor","acr 107","site qa","rac"
,,"ACR 108","expanded","acr 108","ground floor","site qa","rac"
,,"ACR 109","expanded","ground floor","acr 109","site qa","rac"
,,"ACR 110","expanded","ground floor","acr 110","site qa","rac"
,,"ACR 111","expanded","acr 111","ground floor","site qa","rac"
,,"ACR 112","expanded","ground floor","acr 112","site qa","rac"
,,"ACR 113","expanded","ground floor","acr 113","site qa","rac"
,,"ACR 114","expanded","ground floor","site qa","acr 114","rac"
,,"ACR 115","expanded","ground floor","site qa","acr 115","rac"
,,"ACR 116","expanded","ground floor","site qa","rac","acr 116"
,,"ACR 117","expanded","ground floor","site qa","rac","acr 117"
,,"ACR 118","expanded","ground floor","acr 118","site qa","rac"
,,"ACR 119","expanded","acr 119","ground floor","site qa","rac"
,,"ACR 120","expanded","ground floor","site qa","rac","acr 120"
,,"ACR 121","expanded","ground floor","acr 121","site qa","rac"
,,"ACR 122","expanded","acr 122","ground floor","site qa","rac"
,,"ACR 123","expanded","ground floor","acr 123","site qa","rac"
,,"ACR 124","expanded","ground floor","acr 124","site qa","rac"
,,"ACR 125","expanded","ground floor","site qa","acr 125","rac"
,,"ACR 126","expanded","ground floor","site qa","acr 126","rac"
,,"ACR 127","expanded","ground floor","site qa","rac","acr 127"
,,"ACR 128","expanded","ground floor","site qa","rac","acr 128"
,,"ACR 129","expanded","ground floor","acr 129","site qa","rac"
,,"ACR 130","expanded","ground floor","site qa","rac","acr 130"
,,"ACR 131","expanded","ground floor","site qa","rac","acr 131"
,,"ACR 132","expanded","ground floor","acr 132","site qa","rac"
,,"Hair Salon","expanded","ground floor","site qa","hair salon","rac"
,,"Servery 01","expanded","ground floor","servery 01","site qa","rac"
,,"DU Cleaner 01","expanded","ground floor","site qa","du cleaner 01","rac"
,,"CU 01","expanded","ground floor","site qa","rac","cu 01"
,,"Staff WC 01","expanded","ground floor","site qa","rac","staff wc 01"
,,"WC02","expanded","ground floor","wc02","site qa","rac"
,,"First Floor","grouping","first floor"
,,"ACR 201","expanded","first floor","acr 201","site qa","rac"
,,"ACR 202","expanded","first floor","site qa","acr 202","rac"
,,"ACR 203","expanded","first floor","site qa","acr 203","rac"
,,"ACR 204","expanded","first floor","site qa","rac","acr 204"
,,"ACR 205","expanded","first floor","site qa","rac","acr 205"
,,"ACR 206 - Ensuite","expanded","first floor","acr 206","ensuite","site qa","rac"
,,"ACR 206 - WC","expanded","first floor","acr 206","site qa","wc","rac"
,,"ACR 207","expanded","acr 207","first floor","site qa","rac"
,,"ACR 208","expanded","first floor","acr 208","site qa","rac"
,,"ACR 209","expanded","first floor","acr 209","site qa","rac"
,,"ACR 210","expanded","acr 210","first floor","site qa","rac"
,,"ACR 211","expanded","first floor","acr 211","site qa","rac"
,,"ACR 212","expanded","first floor","acr 212","site qa","rac"
,,"ACR 213","expanded","first floor","site qa","acr 213","rac"
,,"ACR 214","expanded","first floor","site qa","acr 214","rac"
,,"ACR 215","expanded","first floor","site qa","rac","acr 215"
,,"ACR 216","expanded","first floor","site qa","rac","acr 216"
,,"ACR 217","expanded","acr 217","first floor","site qa","rac"
,,"ACR 218","expanded","acr 218","first floor","site qa","rac"
,,"ACR 219","expanded","first floor","acr 219","site qa","rac"
,,"ACR 220","expanded","acr 220","first floor","site qa","rac"
