"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"65634820-f811-403a-9f3d-b3eed99c7339","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"7c1cc84b-71aa-4c7f-be24-c861b5f9fdb1","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Suspended Drainage Services"
"adc38bde-399e-4618-833a-5b9baa52bd2c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Suspended Drainage Services","Installation"
"b5ee23f9-6067-49bb-954e-ac798eb549e1","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Suspended Drainage Services","Installation","Storm Water (suspended)"
"c4151a17-2a4d-4e8c-b7c5-4df528a0ce8d","","checklist-sectioned","not-started","ITR 006 Suspended Sewer Drainage","checklist","FALSE","FALSE","Site QA","Suspended Drainage Services","Installation","Sewer (suspended)","Building E"
"4f8f5c3c-253d-4b4e-a56e-ac96492e2a1e","","checklist-sectioned","not-started","ITR 006 Suspended Sewer Drainage","checklist","FALSE","FALSE","Site QA","Suspended Drainage Services","Installation","Sewer (suspended)","Building F"
"e9571709-42bd-4dd4-bdc9-70b8c02c351f","","checklist-sectioned","not-started","ITR 006 Suspended Sewer Drainage","checklist","FALSE","FALSE","Site QA","Suspended Drainage Services","Installation","Sewer (suspended)","Building G"
"3751d5c4-11f6-4a0e-b52f-1c17092c1c0c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Suspended Drainage Services","Installation","Trade Waste (suspended)"
"21d3ae3b-e7ac-41ab-9ffc-ac488cba8ded","","checklist-sectioned","not-started","ITR 006 Suspended Sewer Drainage","checklist","FALSE","FALSE","Site QA","Suspended Drainage Services","Installation","Trade Waste (suspended)","Building A"
"0087e8ef-5b10-48f8-b789-787d0316cfea","","checklist-sectioned","not-started","ITR 006 Suspended Sewer Drainage","checklist","FALSE","FALSE","Site QA","Suspended Drainage Services","Installation","Trade Waste (suspended)","Building B"
"77a5b3b5-0e8e-4195-9d9e-f37cab70feeb","","checklist-sectioned","not-started","ITR 006 Suspended Sewer Drainage","checklist","FALSE","FALSE","Site QA","Suspended Drainage Services","Installation","Trade Waste (suspended)","Building C"
"b380a205-7d2e-4475-b77a-fe5bae1d4047","","checklist-sectioned","not-started","ITR 006 Suspended Sewer Drainage","checklist","FALSE","FALSE","Site QA","Suspended Drainage Services","Installation","Trade Waste (suspended)","Building E"
"fe0f8ff4-1bea-45b9-9812-33f6165818f6","","checklist-sectioned","not-started","ITR 006 Suspended Sewer Drainage","checklist","FALSE","FALSE","Site QA","Suspended Drainage Services","Installation","Trade Waste (suspended)","Building F"
"6d2f606a-4196-4c45-ba9d-ebaa2e03d4c4","","checklist-sectioned","not-started","ITR 006 Suspended Sewer Drainage","checklist","FALSE","FALSE","Site QA","Suspended Drainage Services","Installation","Trade Waste (suspended)","Building G"
"f8600b5b-3e4b-46c0-8ad3-83843481ecd5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In-Ground Water Services"
"9e94de9b-9a1b-483f-88b9-608ef6455e1b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In-Ground Water Services","Installation"
"266acb66-f825-441f-8427-449f08941bf0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In-Ground Water Services","Installation","Cold Water"
"56bfeed1-98db-49f9-87f9-d9cb53ea307b","","checklist-sectioned","not-started","ITR 009 Domestic Cold Water In Ground","checklist","FALSE","FALSE","Site QA","In-Ground Water Services","Installation","Cold Water","Building A"
"6eedd4c7-e2e5-4d34-8b95-d625ed0ad20b","","checklist-sectioned","not-started","ITR 009 Domestic Cold Water In Ground","checklist","FALSE","FALSE","Site QA","In-Ground Water Services","Installation","Cold Water","Building B"
"e9a208c0-a394-4628-9269-9b940a9ac322","","checklist-sectioned","not-started","ITR 009 Domestic Cold Water In Ground","checklist","FALSE","FALSE","Site QA","In-Ground Water Services","Installation","Cold Water","Building C"
"0b46a968-7183-42d2-8d66-17c804fc88f2","","checklist-sectioned","not-started","ITR 009 Domestic Cold Water In Ground","checklist","FALSE","FALSE","Site QA","In-Ground Water Services","Installation","Cold Water","Building E"
"e2367644-d255-48e3-ad67-bfe2b848ce32","","checklist-sectioned","not-started","ITR 009 Domestic Cold Water In Ground","checklist","FALSE","FALSE","Site QA","In-Ground Water Services","Installation","Cold Water","Building F"
"02904b6f-be06-4278-9a7e-5707e80c6de8","","checklist-sectioned","not-started","ITR 009 Domestic Cold Water In Ground","checklist","FALSE","FALSE","Site QA","In-Ground Water Services","Installation","Cold Water","Building G"
"718d5a0b-c082-4732-8d21-5d8ac8bbe709","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Suspended Water Services"
"da421667-6138-4086-b6eb-043f3bec6581","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Suspended Water Services","Installation"
"23958eb3-7ec1-4172-86b7-cb30dc9eb4d8","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Suspended Water Services","Installation","Cold Water"
"f82d22b4-02b3-4c82-8830-2cdb88a7b91c","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Suspended Water Services","Installation","Cold Water","Building A"
"8a503243-2acb-408e-b697-0efb1b9232cb","","checklist-sectioned","work-in-progress","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Suspended Water Services","Installation","Cold Water","Building B"
"87a8afbc-3ac3-4789-9871-eb7e9c944ce8","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Suspended Water Services","Installation","Cold Water","Building C"
"a85be93f-ded7-4534-910c-7c34cfab2f39","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Suspended Water Services","Installation","Cold Water","Building E"
"e3a615f0-e7f8-4954-80d7-1550ba05b98c","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Suspended Water Services","Installation","Cold Water","Building F"
"65960244-2409-4639-9262-e9c339d03c5f","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Suspended Water Services","Installation","Cold Water","Building G"
"d178bd87-9d42-47cb-92c3-f3c355493e7e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Suspended Water Services","Installation","Hot Water"
"a71aaaca-21c2-49a5-b19b-a61aa9536fc9","","checklist-sectioned","work-in-progress","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Suspended Water Services","Installation","Hot Water","Building A"
"7edcddd0-c90d-4ca1-9256-2d18041f2e92","","checklist-sectioned","work-in-progress","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Suspended Water Services","Installation","Hot Water","Building B"
"1c9e2b55-b187-478d-971c-23e29aa0469d","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Suspended Water Services","Installation","Hot Water","Building C"
"cd1973e3-16fe-41d8-8d39-9c93e54010eb","","checklist-sectioned","work-in-progress","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Suspended Water Services","Installation","Hot Water","Building E"
"5543e1e4-e95e-4f84-81a1-2d3d769a1800","","checklist-sectioned","work-in-progress","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Suspended Water Services","Installation","Hot Water","Building F"
"c8570609-e9b2-4053-89a5-42668264cb80","","checklist-sectioned","work-in-progress","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Suspended Water Services","Installation","Hot Water","Building G"
"410f7403-1b9c-4f1f-bb96-3502b74e0738","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Suspended Water Services","Installation","Non-Potable Water"
"319893e7-9fce-40cf-a2c9-502ba5006eee","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Suspended Water Services","Installation","Non-Potable Water","Building A"
"eb09b7f4-0ecb-42de-b004-1fb49ce56307","","checklist-sectioned","work-in-progress","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Suspended Water Services","Installation","Non-Potable Water","Building B"
"a792cfb0-2c66-427a-8acf-8e028ade8759","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Suspended Water Services","Installation","Non-Potable Water","Building C"
"659657ef-8fbf-4fe5-94cc-7415e28d87e5","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Suspended Water Services","Installation","Non-Potable Water","Building E"
"e095b813-8a68-4f9e-a00c-a268340d9484","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Suspended Water Services","Installation","Non-Potable Water","Building F"
"656f3e23-4a15-4d67-b8a9-d8e80e639bb2","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Suspended Water Services","Installation","Non-Potable Water","Building G"
"c0072823-60ff-43ff-8443-9b7cb98df31b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough In Water Services"
"403ae248-9424-4571-a868-19c4e277d7c3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough In Water Services","Installation"
"736550bc-cc41-4a66-b8f0-24f365c7e26d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough In Water Services","Installation","Cold Water"
"b88cbd03-5364-4cae-b8dd-06d9c3aeb0a5","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Rough In Water Services","Installation","Cold Water","Building A"
"c4fa60ca-48c4-4c16-8158-17f5d0030c59","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Rough In Water Services","Installation","Cold Water","Building B"
"aa56f683-c24e-4659-ad65-1ea2238a202d","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Rough In Water Services","Installation","Cold Water","Building C"
"4e2ef016-04d2-4aa4-93f9-d2e032f5658b","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Rough In Water Services","Installation","Cold Water","Building E"
"764888b2-f832-41b2-93fd-cd8acfb77f54","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Rough In Water Services","Installation","Cold Water","Building F"
"365850a9-1aae-41a1-ab57-eaf0cd157fed","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Rough In Water Services","Installation","Cold Water","Building G"
"80382a0d-f573-4f87-8ab5-37e2b35c025a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rough In Water Services","Installation","Hot Water"
"944e5b90-1e6c-4561-ab40-ba0b5fe3960e","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Rough In Water Services","Installation","Hot Water","Building A"
"64b5fa21-498a-4827-9734-89a6ef6bafa7","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Rough In Water Services","Installation","Hot Water","Building B"
"4b830633-06fa-410b-a29f-39358ca926d2","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Rough In Water Services","Installation","Hot Water","Building C"
"2b48dba2-4730-46d4-9a92-8c61c210251b","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Rough In Water Services","Installation","Hot Water","Building E"
"08131389-7427-4dde-ac65-bf7d5cfa6c94","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Rough In Water Services","Installation","Hot Water","Building F"
"dc66362d-b70a-49ca-b528-c55818f1b276","","checklist-sectioned","not-started","ITR 011 Hot & Cold Rough In","checklist","FALSE","FALSE","Site QA","Rough In Water Services","Installation","Hot Water","Building G"
"287eded7-c007-4d73-a461-adebc89fb2e0","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Fit Off"
"b8c12b34-3097-4e32-af6e-5140f322ea06","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Fit Off","Installation"
"6c86b0bb-533d-445f-8f94-1a5a51386874","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Fit Off","Installation","Sanitary Fixtures"
"09250094-101a-46b6-b7f2-422c5c8a750d","","checklist-sectioned","work-in-progress","ITR 014 Sanitary Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Installation","Sanitary Fixtures","Building A"
"df46b649-c030-447f-96d9-cd842c064e54","","checklist-sectioned","work-in-progress","ITR 014 Sanitary Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Installation","Sanitary Fixtures","Building B"
"051d2f43-1cf8-4c29-94d5-d013158e0b68","","checklist-sectioned","work-in-progress","ITR 014 Sanitary Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Installation","Sanitary Fixtures","Building C"
"a7afc0ea-ff5b-469b-b4a3-0657358456f2","","checklist-sectioned","not-started","ITR 014 Sanitary Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Installation","Sanitary Fixtures","Building E"
"c939b216-2b2d-4116-8e1b-1e58548e52fe","","checklist-sectioned","not-started","ITR 014 Sanitary Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Installation","Sanitary Fixtures","Building F"
"811c1a0f-672b-45ae-b811-931fbca329c6","","checklist-sectioned","not-started","ITR 014 Sanitary Fit Off","checklist","FALSE","FALSE","Site QA","Fit Off","Installation","Sanitary Fixtures","Building G"
"aac83679-9b30-47c6-9338-f5e8b6470ece","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning"
"f41ca40b-2a4e-4376-aea1-a033324846a5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","RPZD's"
"d9d27f66-d7f8-4638-9e66-152c16c17348","","checklist-sectioned","not-started","ITR 015 Backflow Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","RPZD's","Building A"
"fb77bd6c-2386-4c2c-9e9f-55c8316818c1","","checklist-sectioned","not-started","ITR 015 Backflow Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","RPZD's","Building B"
"780bb453-3779-4838-85af-1a8cd049c082","","checklist-sectioned","not-started","ITR 015 Backflow Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","RPZD's","Building C"
"02bd7b7a-4633-47bb-8dd3-c06a15027b0b","","checklist-sectioned","not-started","ITR 015 Backflow Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","RPZD's","Building E"
"78a259f5-cf3a-4ac2-88c1-088b976a60c6","","checklist-sectioned","not-started","ITR 015 Backflow Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","RPZD's","Building F"
"88c4b441-737a-4c2d-a54a-9ba2e5d037da","","checklist-sectioned","not-started","ITR 015 Backflow Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","RPZD's","Building G"
"cb4a032f-4b37-4122-bfc1-db91652a8e98","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","TMV's"
"80067fd1-999c-4ac2-b5af-2393a98d3d4f","","checklist-sectioned","not-started","ITR 017 Thermostatic Mixing Valve Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","TMV's","Building A"
"0993f7ed-01e2-47f4-9a10-294440d2f3d7","","checklist-sectioned","not-started","ITR 017 Thermostatic Mixing Valve Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","TMV's","Building B"
"338a53e7-a2ae-4d7d-81a4-a3969ccc2964","","checklist-sectioned","not-started","ITR 017 Thermostatic Mixing Valve Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","TMV's","Building C"
"284b336e-efa5-4f85-a5f1-14c0405a8797","","checklist-sectioned","not-started","ITR 017 Thermostatic Mixing Valve Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","TMV's","Building E"
"6d01cb14-54d3-4d5d-98dd-c9573af2e02f","","checklist-sectioned","not-started","ITR 017 Thermostatic Mixing Valve Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","TMV's","Building F"
"364dea28-2038-4bb3-a48d-17bb05a5fbe8","","checklist-sectioned","not-started","ITR 017 Thermostatic Mixing Valve Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","TMV's","Building G"
"31dc5d91-5c28-4493-8e2f-ff9712a31f0f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Tempering valve"
"5aeee7d9-35a4-4a79-b5fd-5535c662ca74","","checklist-sectioned","not-started","ITR 016 Tempering Valve Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","Tempering valve","Building A"
"b2ec344f-857b-4757-9b16-3b8f11a55530","","checklist-sectioned","not-started","ITR 016 Tempering Valve Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","Tempering valve","Building B"
"3bad979f-0ac5-48bb-bc6c-815b180e02a0","","checklist-sectioned","not-started","ITR 016 Tempering Valve Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","Tempering valve","Building C"
"76af9f34-fc2e-409e-9fd6-1835b56d77e3","","checklist-sectioned","not-started","ITR 016 Tempering Valve Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","Tempering valve","Building E"
"073eb0aa-0ec6-4ac5-b403-fa3654aa15fa","","checklist-sectioned","not-started","ITR 016 Tempering Valve Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","Tempering valve","Building F"
"adf42cd2-9597-418c-97ae-db9031dbed6d","","checklist-sectioned","not-started","ITR 016 Tempering Valve Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","Tempering valve","Building G"
"fee09078-e9d8-40a8-841a-54e79ff21b59","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Dual Check valve"
"ff9a1a06-2cf5-4056-80a1-5e43dd1d51ee","","checklist-sectioned","not-started","ITR 015 Backflow Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","Dual Check valve","Building A"
"559af03c-83f6-45cc-8e1f-3e0eca8dc333","","checklist-sectioned","not-started","ITR 015 Backflow Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","Dual Check valve","Building B"
"68922a7b-422f-474a-8cfc-744b9e0fa6e8","","checklist-sectioned","not-started","ITR 015 Backflow Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","Dual Check valve","Building C"
"6dd82653-1813-4caf-a3c8-e58471a9a69f","","checklist-sectioned","not-started","ITR 015 Backflow Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","Dual Check valve","Building E"
"9a715cff-6013-4237-956e-41b30223e6b6","","checklist-sectioned","not-started","ITR 015 Backflow Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","Dual Check valve","Building F"
"09a4bea1-b4a2-4199-89f1-99db76ff4b15","","checklist-sectioned","not-started","ITR 015 Backflow Test Report","checklist","FALSE","FALSE","Site QA","Commissioning","Dual Check valve","Building G"
"d6cab41c-e243-498f-b408-35dd28a0ab45","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Water meters"
"1362ba8d-d600-4612-ba8d-4c56b64b6981","","checklist-sectioned","not-started","ITR 013 Water Meter","checklist","FALSE","FALSE","Site QA","Commissioning","Water meters","Building A"
"12d912b3-8d5c-4755-8a3b-c81a630bc45e","","checklist-sectioned","not-started","ITR 013 Water Meter","checklist","FALSE","FALSE","Site QA","Commissioning","Water meters","Building B"
"713bce38-156b-4f5b-aad3-e257993eea1e","","checklist-sectioned","not-started","ITR 013 Water Meter","checklist","FALSE","FALSE","Site QA","Commissioning","Water meters","Building C"
"5e76a76c-485e-4b30-93e3-ed55cecf6235","","checklist-sectioned","not-started","ITR 013 Water Meter","checklist","FALSE","FALSE","Site QA","Commissioning","Water meters","Building E"
"90a30a5e-3181-4ae5-a729-7b9a1e1285ab","","checklist-sectioned","not-started","ITR 013 Water Meter","checklist","FALSE","FALSE","Site QA","Commissioning","Water meters","Building F"
"3f54ae75-7b3a-4b76-a985-0ec4c6f3e802","","checklist-sectioned","not-started","ITR 013 Water Meter","checklist","FALSE","FALSE","Site QA","Commissioning","Water meters","Building G"
"c22792d9-73e9-4435-8473-dac57c29d89e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","HWS"
"cfebfb38-6723-4f4b-be2d-404dd0182658","","checklist-sectioned","not-started","ITR 012 Hot Water Service","checklist","FALSE","FALSE","Site QA","Commissioning","HWS","Building A"
"c714021e-e823-4986-beaf-22e003fc9a7b","","checklist-sectioned","not-started","ITR 012 Hot Water Service","checklist","FALSE","FALSE","Site QA","Commissioning","HWS","Building B"
"08c980e4-f872-4629-a844-d3123532b605","","checklist-sectioned","not-started","ITR 012 Hot Water Service","checklist","FALSE","FALSE","Site QA","Commissioning","HWS","Building C"
"69771171-2dd8-4a1d-a09d-2c196f6acfe6","","checklist-sectioned","not-started","ITR 012 Hot Water Service","checklist","FALSE","FALSE","Site QA","Commissioning","HWS","Building E"
"c889557a-a0b9-4f44-bb0a-03ad11548463","","checklist-sectioned","not-started","ITR 012 Hot Water Service","checklist","FALSE","FALSE","Site QA","Commissioning","HWS","Building F"
"8496eea8-9cb1-4909-992e-aa9b9133698c","","checklist-sectioned","not-started","ITR 012 Hot Water Service","checklist","FALSE","FALSE","Site QA","Commissioning","HWS","Building G"
"769e1001-2bf9-4abf-8a06-86778b9c22b1","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Pumps & Equipment"
"88969673-a2e3-43a8-8280-0cb72c435e84","","checklist-sectioned","not-started","Third Party Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Pumps & Equipment","Building A"
"e579e5f2-8846-4391-aec5-549cbd42eb92","","checklist-sectioned","not-started","Third Party Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Pumps & Equipment","Building B"
"fd83cbeb-c969-432b-99ce-afeef6893a39","","checklist-sectioned","not-started","Third Party Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Pumps & Equipment","Building C"
"16dae082-774b-4216-adb2-5eb479b99366","","checklist-sectioned","not-started","Third Party Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Pumps & Equipment","Building E"
"a5dd85a7-9b21-447c-a0e9-01871099f5db","","checklist-sectioned","not-started","Third Party Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Pumps & Equipment","Building F"
"645b72d9-2368-4acd-bcb1-dd0f819ab8c2","","checklist-sectioned","not-started","Third Party Commissioning","checklist","FALSE","FALSE","Site QA","Commissioning","Pumps & Equipment","Building G"
