Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5
59af6474-d67f-5ca4-a891-d09a2ec87fdf,,checkpoint-status,not-started,,,TRUE,TRUE,QA,52No AP Type 01 Fall Arrest & Abseil Anchors,Fit Off Checklist - Anchor 01,Confirm the structure is in accordance with the details supplied by PBI,
911e60ee-55e4-5f61-9a8f-f10e602a3a80,,checkpoint-status,not-started,,,TRUE,TRUE,QA,52No AP Type 01 Fall Arrest & Abseil Anchors,Fit Off Checklist - Anchor 02,Confirm the structure is in accordance with the details supplied by PBI,
7be437ed-059d-5db5-a405-f95ec7b19dac,,checkpoint-status,not-started,,,TRUE,TRUE,QA,52No AP Type 01 Fall Arrest & Abseil Anchors,Fit Off Checklist - Anchor 03,Confirm the structure is in accordance with the details supplied by PBI,
f65b8698-9969-56f3-8446-b894d5ec76f3,,checkpoint-status,not-started,,,TRUE,TRUE,QA,52No AP Type 01 Fall Arrest & Abseil Anchors,Fit Off Checklist - Anchor 04,Confirm the structure is in accordance with the details supplied by PBI,
dca87789-a201-53b3-890d-6f63e121d936,,checkpoint-status,not-started,,,TRUE,TRUE,QA,52No AP Type 01 Fall Arrest & Abseil Anchors,Fit Off Checklist - Anchor 05,Confirm the structure is in accordance with the details supplied by PBI,
079526d2-a643-5eeb-be29-f85ae72c8ba2,,checkpoint-status,not-started,,,TRUE,TRUE,QA,52No AP Type 01 Fall Arrest & Abseil Anchors,Fit Off Checklist - Anchor 06,Confirm the structure is in accordance with the details supplied by PBI,
79ad87bb-898c-535e-9c51-4ad2d613e7f7,,checkpoint-status,pass,,,TRUE,TRUE,QA,52No AP Type 01 Fall Arrest & Abseil Anchors,Fit Off Checklist - Anchor 07,Confirm the structure is in accordance with the details supplied by PBI,
9fa3ba68-eb4d-566f-9c96-7bc8af4b2faf,,checkpoint-status,pass,,,TRUE,TRUE,QA,52No AP Type 01 Fall Arrest & Abseil Anchors,Fit Off Checklist - Anchor 08,Confirm the structure is in accordance with the details supplied by PBI,
c65dbe9b-a3e0-52a5-9a09-f595ecc87a76,,checkpoint-status,pass,,,TRUE,TRUE,QA,52No AP Type 01 Fall Arrest & Abseil Anchors,Fit Off Checklist - Anchor 09,Confirm the structure is in accordance with the details supplied by PBI,
3dbde114-f1db-5e58-b53f-002852eeae7b,,checkpoint-status,not-started,,,TRUE,TRUE,QA,52No AP Type 01 Fall Arrest & Abseil Anchors,Fit Off Checklist - Anchor 10,Confirm the structure is in accordance with the details supplied by PBI,
3f9a5c90-04b4-5eb5-82af-52a303e6a3a7,,checkpoint-status,not-started,,,TRUE,TRUE,QA,52No AP Type 01 Fall Arrest & Abseil Anchors,Fit Off Checklist - Anchor 11,Confirm the structure is in accordance with the details supplied by PBI,
d9745ddc-636a-5af1-8682-47bb3608fb50,,checkpoint-status,not-started,,,TRUE,TRUE,QA,52No AP Type 01 Fall Arrest & Abseil Anchors,Fit Off Checklist - Anchor 12,Confirm the structure is in accordance with the details supplied by PBI,
4baf1ce5-d4bf-57ec-a99e-6f21fd398be5,,checkpoint-status,pass,,,TRUE,TRUE,QA,52No AP Type 01 Fall Arrest & Abseil Anchors,Fit Off Checklist - Anchor 13,Confirm the structure is in accordance with the details supplied by PBI,
