Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Rough In Progress,,,,,,,
,Scope,,,Rough In,,,
,Rows,,,,,,
,,Main Office 1,grouping,Main Office 1,,,
,,AC-1-1,,AC-1-1,Main Office 1,Rough In,Site QA
,,AC-1-2,,AC-1-2,Main Office 1,Rough In,Site QA
,,AC-1-3,,AC-1-3,Main Office 1,Rough In,Site QA
,,AC-1-4,,AC-1-4,Main Office 1,Rough In,Site QA
,,AC-1-5,,AC-1-5,Main Office 1,Rough In,Site QA
,,CU-1-1,,CU-1-1,Main Office 1,Rough In,Site QA
,,BB-1-1,,BB-1-1,Main Office 1,Rough In,Site QA
,,Main Office 2,grouping,Main Office 2,,,
,,AC-2-1,,AC-2-1,Main Office 2,Rough In,Site QA
,,AC-2-2,,AC-2-2,Main Office 2,Rough In,Site QA
,,AC-2-3,,AC-2-3,Main Office 2,Rough In,Site QA
,,AC-2-4,,AC-2-4,Main Office 2,Rough In,Site QA
,,AC-2-5,,AC-2-5,Main Office 2,Rough In,Site QA
,,CU-1-1,,CU-1-1,Main Office 2,Rough In,Site QA
,,BB-1-1,,BB-1-1,Main Office 2,Rough In,Site QA
,,Main Office 3,grouping,Main Office 3,,,
,,AC-2-1,,AC-2-1,Main Office 3,Rough In,Site QA
,,AC-2-2,,AC-2-2,Main Office 3,Rough In,Site QA
,,AC-3-3,,AC-3-3,Main Office 3,Rough In,Site QA
,,BB-3-1,,BB-3-1,Main Office 3,Rough In,Site QA
,,CU-3-1,,CU-3-1,Main Office 3,Rough In,Site QA
,Columns,,,,,,
,,Equipment installed into position & correctly aligned & in direction of flow,,Equipment installed into position and correctly aligned and in direction of flow,,,
,,Vibration isolation installed,,Vibration isolation installed,,,
,,All solid ductwork installed,,All solid ductwork installed,,,
,,All flexible/canvas ductwork installed,,All flexible/canvas ductwork installed,,,
,,"Dampers installed (NRD, VC, FD, MVCD) Correctly",,"Dampers installed (NRD, VC, FD, MVCD) Correctly",,,
,,"Solid ductwork capped, covered, sealed & seams weatherproofed",,"Solid ductwork capped, covered, sealed and seams weatherproofed",,,
,,Overflashings installed & weatherproofed,,Overflashings installed and weatherproofed,,,
,,All equipment/materials correctly insulated as required,,All equipment/materials correctly insulated as required,,,
,,Water supplied to equipment,,Water supplied to equipment,,,
,,Condensate drains installed to tundish/waste point provided,,Condensate drains installed to tundish/waste point provided,,,
,,Electrical installation roughed in to unit,,Electrical installation roughed in to unit,,,
,,Controls installation roughed in to unit,,Controls installation roughed in to unit,,,
,,Fire Shutdown cable roughed in,,Fire Shutdown cable roughed in,,,
,,VSD installed including electrical & controls,,VSD installed including electrical and controls,,,
,,Refrigeration pipework roughed in,,Refrigeration pipework roughed in,,,
,,General area inspection for defects,,General area inspection for defects,,,
,,Installed as per shop drawings,,Installed as per shop drawings,,,
,,Works area tidy & clean of debris,,Works area tidy and clean of debris,,,
,,Pressure test refrigeration pipe that runs underground,,Pressure test refrigeration pipe that runs underground- take photo,,,
,,Make sure pipe & cable underground protected prior to slab being poured,,Make sure the pipe and cable underground is protected prior to slab being poured,,,
,,Make sure vessel that carries pipe & cable underground is watertight,,Make sure vessel that carries pipe and cable underground is water tight,,,
,,Test cables run underground prior to slab being poured,,Test cables that run underground prior to slab being poured.,,,
,,Has safe tray been installed & on correct fall so water does not sit in tray,,Has the safe tray been installed and is on correct fall so water does not sit in the tray,,,
,,,,,,,
Fit Off Progress - AC & MW,,,,,,,
,Scope,,,Fit Off,,,
,Rows,,,,,,
,,Main Office 1 AC,grouping,Main Office 1 AC,,,
,,AC-1-1,,AC-1-1,Main Office 1 AC,Fit Off,Site QA
,,AC-1-2,,AC-1-2,Main Office 1 AC,Fit Off,Site QA
,,AC-1-3,,AC-1-3,Main Office 1 AC,Fit Off,Site QA
,,AC-1-4,,AC-1-4,Main Office 1 AC,Fit Off,Site QA
,,AC-1-5,,AC-1-5,Main Office 1 AC,Fit Off,Site QA
,,CU-1-1,,CU-1-1,Main Office 1 AC,Fit Off,Site QA
,,BB-1-1,,BB-1-1,Main Office 1 AC,Fit Off,Site QA
,,Main Office 2 AC,grouping,Main Office 2 AC,,,
,,AC-2-1,,AC-2-1,Main Office 2 AC,Fit Off,Site QA
,,AC-2-2,,AC-2-2,Main Office 2 AC,Fit Off,Site QA
,,AC-2-3,,AC-2-3,Main Office 2 AC,Fit Off,Site QA
,,AC-2-4,,AC-2-4,Main Office 2 AC,Fit Off,Site QA
,,AC-2-5,,AC-2-5,Main Office 2 AC,Fit Off,Site QA
,,CU-1-1,,CU-1-1,Main Office 2 AC,Fit Off,Site QA
,,BB-1-1,,BB-1-1,Main Office 2 AC,Fit Off,Site QA
,,Main Office 3 AC,grouping,Main Office 3 AC,,,
,,AC-2-1,,AC-2-1,Main Office 3 AC,Fit Off,Site QA
,,AC-2-2,,AC-2-2,Main Office 3 AC,Fit Off,Site QA
,,AC-3-3,,AC-3-3,Main Office 3 AC,Fit Off,Site QA
,,BB-3-1,,BB-3-1,Main Office 3 AC,Fit Off,Site QA
,,CU-3-1,,CU-3-1,Main Office 3 AC,Fit Off,Site QA
,Columns,,,,,,
,,Condensate drains installed & terminated to correct location & tested,,Condensate drains installed and terminated to correct location and tested,,,
,,"Solid ductwork capped, covered, sealed & seams weatherproofed",,"Solid ductwork capped, covered, sealed and seams weatherproofed",,,
,,Over Flashings installed & weatherproofed,,Over Flashings installed and weatherproofed,,,
,,Filters installed & are removable,,Filters installed and are removable,,,
,,Electrical installation fitted off,,Electrical installation fitted off,,,
,,"Control works fitted off including all sensors, controllers",,"Control works fitted off including all sensors, controllers",,,
,,Fire Shutdown connected,,Fire Shutdown connected,,,
,,Water supply terminated to equipment & tested,,Water supply terminated to equipment and tested,,,
,,"Refrigeration pipework connected to equipment, Vacuum tested",,"Refrigeration pipework connected to equipment, Vacuum tested",,,
,,"Boxes, Grilles/louvres installed",,"Boxes, Grilles/louvres installed",,,
,,Labels installed,,Labels installed,,,
,,Works area tidy & clean of debris,,Works area tidy and clean of debris,,,
,,All dampers are fully open,,All dampers are fully open,,,
,,General area inspection for defects,,General area inspection for defects,,,
,,Take photo of PAC unit model & serial name plate,,Take photo of PAC unit model and serial name plate,,,
,,Entire system installed as per shop drawings,,Entire system installed as per shop drawings,,,
,,Works area tidy & clean of debris,,Works area tidy and clean of debris,,,
,,All dampers are fully open,,All dampers are fully open,,,
,,Equipment ready for commissioning,,Equipment ready for commissioning,,,
,,,,,,,
Fit Off Progress - MSSB,,,,,,,
,Scope,,,Fit Off,,,
,Rows,,,,,,
,,Main Office 1,,Main Office 1,Fit Off,Site QA,
,,Main Office 2,,Main Office 2,Fit Off,Site QA,
,,Main Office 3,,Main Office 3,Fit Off,Site QA,
,Columns,,,,,,
,,MSSB mounted in position,,MSSB mounted in position,,,
,,Required clearance provided around MSSB,,Required clearance provided around MSSB,,,
,,Power and controls cables terminated into MSSB,,Power and controls cables terminated into MSSB,,,
,,Installed as per shop drawings,,Installed as per shop drawings,,,
,,Works area tidy & clean of debris,,Works area tidy and clean of debris,,,
,,General area inspection for defects,,General area inspection for defects,,,
,,Main power connected to MSSB,,Main power connected to MSSB,,,
,,Fire Shutdown connected to MSSB,,Fire Shutdown connected to MSSB,,,
,,MSSB fascia labelled correctly,,MSSB fascia labelled correctly,,,
,,MSSB labelled internally - Electrical drawings provided within board,,MSSB labelled internally - Electrical drawings provided within board,,,
,,MSSB energisation form provided to builder,,MSSB energisation form provided to builder,,,
,,Board ready for commissioning,,Board ready for commissioning,,,
,,,,,,,
Fit Off Progress - Rough In Fans,,,,,,,
,Scope,,,Fit Off,,,
,Rows,,,,,,
,,Main Office 1 Fans,grouping,Main Office 1 Fans,,,
,,GEF-1.1,,GEF-1.1,Main Office 1 Fans,Fit Off,Site QA
,,GEF-1.2,,GEF-1.2,Main Office 1 Fans,Fit Off,Site QA
,,TEF-1.1,,TEF-1.1,Main Office 1 Fans,Fit Off,Site QA
,,RC-1.1,,RC-1.1,Main Office 1 Fans,Fit Off,Site QA
,,Main Office 2 Fans,grouping,Main Office 2 Fans,,,
,,GEF-2.1,,GEF-2.1,Main Office 2 Fans,Fit Off,Site QA
,,GEF-2.2,,GEF-2.2,Main Office 2 Fans,Fit Off,Site QA
,,TEF-2.1,,TEF-2.1,Main Office 2 Fans,Fit Off,Site QA
,,RC-2.1,,RC-2.1,Main Office 2 Fans,Fit Off,Site QA
,,Main Office 3 Fans,grouping,Main Office 3 Fans,,,
,,GEF-3.1,,GEF-3.1,Main Office 3 Fans,Fit Off,Site QA
,,GEF-3.2,,GEF-3.2,Main Office 3 Fans,Fit Off,Site QA
,,TEF-3.1,,TEF-3.1,Main Office 3 Fans,Fit Off,Site QA
,,RC-3.1,,RC-3.1,Main Office 3 Fans,Fit Off,Site QA
,Columns,,,,,,
,,Solid ductwork install complete & levelled,,Solid ductwork install complete and levelled,,,
,,All flexible/canvas ductwork connections installed,,All flexible/canvas ductwork connections installed,,,
,,Fan installed into position & correctly aligned/Level & in direction of flow,,Fan installed into position and correctly aligned/Level and in direction of flow,,,
,,Vibration isolation installed,,Vibration isolation installed,,,
,,"Dampers installed to duct (NRD, VC, FD, MVCD) Correctly",,"Dampers installed to duct (NRD, VC, FD, MVCD) Correctly",,,
,,Electrical installation roughed in to Fan,,Electrical installation roughed in to Fan,,,
,,Controls installation roughed in to Fan,,Controls installation roughed in to Fan,,,
,,All items correctly insulated if required,,All items correctly insulated if required,,,
,,Fire Shutdown cable roughed in,,Fire Shutdown cable roughed in,,,
,,VSD installed to Fan including electrical & controls,,VSD installed to Fan including electrical and controls,,,
,,Works area tidy & clean of debris,,Works area tidy and clean of debris,,,
,,General area inspection for defects,,General area inspection for defects,,,
,,,,,,,
Fit Off Progress - Fit Off Fans,,,,,,,
,Scope,,,Fit Off,,,
,Rows,,,,,,
,,Main Office 1 Fans,grouping,Main Office 1 Fans,,,
,,GEF-1.1,,GEF-1.1,Main Office 1 Fans,Fit Off,Site QA
,,GEF-1.2,,GEF-1.2,Main Office 1 Fans,Fit Off,Site QA
,,TEF-1.1,,TEF-1.1,Main Office 1 Fans,Fit Off,Site QA
,,RC-1.1,,RC-1.1,Main Office 1 Fans,Fit Off,Site QA
,,Main Office 2 Fans,grouping,Main Office 2 Fans,,,
,,GEF-2.1,,GEF-2.1,Main Office 2 Fans,Fit Off,Site QA
,,GEF-2.2,,GEF-2.2,Main Office 2 Fans,Fit Off,Site QA
,,TEF-2.1,,TEF-2.1,Main Office 2 Fans,Fit Off,Site QA
,,RC-2.1,,RC-2.1,Main Office 2 Fans,Fit Off,Site QA
,,Main Office 3 Fans,grouping,Main Office 3 Fans,,,
,,GEF-3.1,,GEF-3.1,Main Office 3 Fans,Fit Off,Site QA
,,GEF-3.2,,GEF-3.2,Main Office 3 Fans,Fit Off,Site QA
,,TEF-3.1,,TEF-3.1,Main Office 3 Fans,Fit Off,Site QA
,,RC-3.1,,RC-3.1,Main Office 3 Fans,Fit Off,Site QA
,Columns,,,,,,
,,"Solid ductwork capped, covered, sealed & seams weatherproofed",,"Solid ductwork capped, covered, sealed and seams weatherproofed",,,
,,Over Flashings installed & weatherproofed,,Over Flashings installed and weatherproofed,,,
,,Filters installed & are removable,,Filters installed and are removable,,,
,,Electrical installation fitted off,,Electrical installation fitted off,,,
,,Control works fitted off including all sensors/controllers,,"Control works fitted off including all sensors, controllers",,,
,,Fire Shutdown connected,,Fire Shutdown connected,,,
,,Grilles/louvres installed if required,,Grilles/louvres installed if required,,,
,,labels installed,,labels installed,,,
,,Take photo of Fan model & serial name plate,,Take photo of Fan model and serial name plate,,,
,,All dampers are fully open,,All dampers are fully open,,,
,,Works area tidy & clean of debris,,Works area tidy and clean of debris,,,
,,General area inspection for defects,,General area inspection for defects,,,
,,Equipment ready for commissioning,,Equipment ready for commissioning,,,
