"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"8939e5a1-5898-4ed7-ad03-2c56a693da16","","not-started","Prestart Inspections","checklist","FALSE","FALSE","Prestart Inspections"
"617fbf6d-75b3-4095-b364-20e9cfafae54","","not-started","","folder","TRUE","FALSE","BLOCK C"
"d1f667a2-a103-40a5-bb81-755c57bb6b89","","not-started","","folder","TRUE","FALSE","BLOCK C","Unit C1"
"5db3e766-cf53-46f0-a61e-a401417b955d","","not-started","","folder","TRUE","FALSE","BLOCK C","Unit C1","Bathroom inc vanity"
"b96f1398-879c-4094-835d-82700e693d96","","not-started","QA- Wall/Floor Prep","checklist","FALSE","FALSE","BLOCK C","Unit C1","Bathroom inc vanity","QA- Wall/Floor Prep"
"2cc96290-43b3-4752-bfc3-32e4bb2e85f9","","not-started","QA- Waterproofing","checklist","FALSE","FALSE","BLOCK C","Unit C1","Bathroom inc vanity","QA- Waterproofing"
"e8cf46db-cb64-4f7c-ac2b-31a2e6db6fcb","","not-started","QA - Tiling Installation - Bathrooms including vanity Colour scheme Light","checklist","FALSE","FALSE","BLOCK C","Unit C1","Bathroom inc vanity","QA - Tiling Installation - Bathrooms including vanity Colour scheme Light"
"619869c5-a929-4fce-a346-497aa956a30f","","not-started","QA- Other Information","checklist","FALSE","FALSE","BLOCK C","Unit C1","Bathroom inc vanity","Qa- Other Information"
"24cfe42b-8c83-482d-9eaf-c9a3ce351758","","not-started","","folder","TRUE","FALSE","BLOCK C","Unit C1","Splashback kitchen"
"9497fc32-4c2f-43c3-9dff-e8f25153ecfa","","not-started","QA_ Splashback","checklist","FALSE","FALSE","BLOCK C","Unit C1","Splashback kitchen","QA_ Splashback"
"e249c358-a6c3-4aa3-bdb0-f825edf22606","","not-started","QA- Other Information","checklist","FALSE","FALSE","BLOCK C","Unit C1","Splashback kitchen","QA- Other Information"
"25e4211c-bf1d-4c92-8945-2f0061d7dbb0","","not-started","","folder","TRUE","FALSE","BLOCK C","Unit C2"
"7c9b109b-6834-4889-bac6-391eac34140e","","not-started","","folder","TRUE","FALSE","BLOCK C","Unit C2","Bathroom inc vanity"
"32be432b-d4ef-4eb0-8a7c-7c0b33564a0b","","not-started","QA- Wall/Floor Prep","checklist","FALSE","FALSE","BLOCK C","Unit C2","Bathroom inc vanity","QA- Wall/Floor Prep"
"8fed8996-403b-4372-80d4-ada5e98d4899","","not-started","QA- Waterproofing","checklist","FALSE","FALSE","BLOCK C","Unit C2","Bathroom inc vanity","QA- Waterproofing"
"2d555145-ceaa-429d-8be3-a3715904cac8","","not-started","QA - Tiling Installation - Bathrooms including vanity - Colour scheme Dark","checklist","FALSE","FALSE","BLOCK C","Unit C2","Bathroom inc vanity","QA - Tiling Installation - Bathrooms including vanity - Colour scheme Dark"
"61ca38e9-6277-4717-ac31-a84affcbe0fa","","not-started","QA- Other Information","checklist","FALSE","FALSE","BLOCK C","Unit C2","Bathroom inc vanity","QA- Other Information"
"2f0e052f-127e-46b3-9d69-4f274417e1ff","","not-started","","folder","TRUE","FALSE","BLOCK C","Unit C2","Splashback kitchen"
"177c1e6d-fd47-4030-907f-480b86d28570","","not-started","QA_ Splashback","checklist","FALSE","FALSE","BLOCK C","Unit C2","Splashback kitchen","QA_ Splashback"
"709f072c-5665-4fa2-8ae1-9e42095a9356","","not-started","QA- Other Information","checklist","FALSE","FALSE","BLOCK C","Unit C2","Splashback kitchen","QA- Other Information"
"8511d124-05d2-4b8f-9dae-8218071c5e0e","","not-started","","folder","TRUE","FALSE","BLOCK C","Unit C3"
"11dfb8e2-5066-4922-9602-27b2d51c40f8","","not-started","","folder","TRUE","FALSE","BLOCK C","Unit C3","Bathroom inc vanity"
"ad9a63d4-ef16-49b7-9997-931aa08cff6d","","not-started","QA- Wall/Floor Prep","checklist","FALSE","FALSE","BLOCK C","Unit C3","Bathroom inc vanity","QA- Wall/Floor Prep"
"37ee2fd1-b1fd-4c9e-8371-df45ba00f98e","","not-started","QA- Waterproofing","checklist","FALSE","FALSE","BLOCK C","Unit C3","Bathroom inc vanity","QA- Waterproofing"
"d2eda66c-8c41-42d1-80e0-657c7175e3a9","","not-started","QA - Tiling Installation - Bathrooms including vanity Colour scheme Light","checklist","FALSE","FALSE","BLOCK C","Unit C3","Bathroom inc vanity","QA - Tiling Installation - Bathrooms including vanity Colour scheme Light"
"ecc4eb52-ccee-4532-8bdc-564d16b1bf65","","not-started","QA- Other Information","checklist","FALSE","FALSE","BLOCK C","Unit C3","Bathroom inc vanity","Qa- Other information"
"98180a69-4b4e-4bc7-a720-418171246721","","not-started","","folder","TRUE","FALSE","BLOCK C","Unit C3","Splashback kitchen"
"220e718c-f5af-4cf1-9850-a361cc939617","","not-started","QA_ Splashback","checklist","FALSE","FALSE","BLOCK C","Unit C3","Splashback kitchen","QA_ Splashback"
"bad78782-549e-4137-9c03-63660ebe7ea5","","not-started","QA- Other Information","checklist","FALSE","FALSE","BLOCK C","Unit C3","Splashback kitchen","QA- Other Information"
"f944d8b7-4027-4d4e-84c1-9c9f3b436b6b","","not-started","","folder","TRUE","FALSE","BLOCK C","Unit C4"
"2eb809f9-35e2-494a-a917-026bcdd7154d","","not-started","","folder","TRUE","FALSE","BLOCK C","Unit C4","Bathroom inc vanity"
"357db2a2-c8e2-437f-b0fb-b838f23c762d","","not-started","QA- Wall/Floor Prep","checklist","FALSE","FALSE","BLOCK C","Unit C4","Bathroom inc vanity","QA- Wall/Floor Prep"
"1af6078c-7552-4847-9d85-362c8bf4d843","","not-started","QA- Waterproofing","checklist","FALSE","FALSE","BLOCK C","Unit C4","Bathroom inc vanity","QA- Waterproofing"
"e2d4bada-7047-49b1-8277-c8ece73c9c3b","","not-started","QA - Tiling Installation - Bathrooms including vanity - Colour scheme Dark","checklist","FALSE","FALSE","BLOCK C","Unit C4","Bathroom inc vanity","QA - Tiling Installation - Bathrooms including vanity - Colour scheme Dark"
"7436d879-50e6-4ffa-92e0-3bd8e817c733","","not-started","QA- Other Information","checklist","FALSE","FALSE","BLOCK C","Unit C4","Bathroom inc vanity","QA- Other information"
"79ee7dec-35dd-4b65-a0de-d3ef656d7924","","not-started","","folder","TRUE","FALSE","BLOCK C","Unit C4","Splashback Kitchen"
"bc48aff3-9553-47bb-a838-716ee45d98ad","","not-started","QA_ Splashback","checklist","FALSE","FALSE","BLOCK C","Unit C4","Splashback Kitchen","QA_ Splashback"
"77131f02-f25f-44eb-98fa-7e536ef95387","","not-started","QA- Other Information","checklist","FALSE","FALSE","BLOCK C","Unit C4","Splashback Kitchen","QA- Other Information"
"84df4f02-840f-4c6c-abe0-346c1a4c6b36","","not-started","","folder","TRUE","FALSE","BLOCK C","Unit C5"
"9c1ed526-2162-42cf-951c-60fa96d453b4","","not-started","","folder","TRUE","FALSE","BLOCK C","Unit C5","Bathroom inc vanity"
"51cd94a3-e331-42da-9d3d-ec0031cd269b","","not-started","QA- Wall/Floor Prep","checklist","FALSE","FALSE","BLOCK C","Unit C5","Bathroom inc vanity","QA- Wall/Floor Prep"
"7f0252cf-0a6e-4dce-b1d4-dcf378fe4e2a","","not-started","QA- Waterproofing","checklist","FALSE","FALSE","BLOCK C","Unit C5","Bathroom inc vanity","QA- Waterproofing"
