resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Level 5 - Patient Rooms / Ops Theatres,,,,,,,
Drawings,checklist,,,,,Drawings,,,,,,
,step,,,,,FCU 1,,,,,,
Fan Coil Unit Installation Checklist,checklist,,,,,,FCU ,,,,,
Ductwork Installation Checklist,checklist,,,,,,Ductwork,,,,,
Pipework Installation Checklist,checklist,,,,,,Pipework,,,,,
Pipe Pressure Test Report Checklist,checklist,,,,,,Pressure Test,,,,,
,step,,,,,FCU 2,,,,,,
Fan Coil Unit Installation Checklist,checklist,,,,,,FCU ,,,,,
Ductwork Installation Checklist,checklist,,,,,,Ductwork,,,,,
Pipework Installation Checklist,checklist,,,,,,Pipework,,,,,
Pipe Pressure Test Report Checklist,checklist,,,,,,Pressure Test,,,,,
,step,,,,,FCU 3,,,,,,
Fan Coil Unit Installation Checklist,checklist,,,,,,FCU ,,,,,
Ductwork Installation Checklist,checklist,,,,,,Ductwork,,,,,
Pipework Installation Checklist,checklist,,,,,,Pipework,,,,,
Pipe Pressure Test Report Checklist,checklist,,,,,,Pressure Test,,,,,
,step,,,,Level 6 - Plantroom,,,,,,,
Drawings,checklist,,,,,Drawings,,,,,,
,step,,,,,FCU 4,,,,,,
Fan Coil Unit Installation Checklist,checklist,,,,,,FCU ,,,,,
Ductwork Installation Checklist,checklist,,,,,,Ductwork,,,,,
Pipework Installation Checklist,checklist,,,,,,Pipework,,,,,
Pipe Pressure Test Report Checklist,checklist,,,,,,Pressure Test,,,,,
,step,,,,,FCU 5,,,,,,
Fan Coil Unit Installation Checklist,checklist,,,,,,FCU ,,,,,
Ductwork Installation Checklist,checklist,,,,,,Ductwork,,,,,
Pipework Installation Checklist,checklist,,,,,,Pipework,,,,,
Pipe Pressure Test Report Checklist,checklist,,,,,,Pressure Test,,,,,
,step,,,,,FCU 6,,,,,,
Fan Coil Unit Installation Checklist,checklist,,,,,,FCU ,,,,,
Ductwork Installation Checklist,checklist,,,,,,Ductwork,,,,,
Pipework Installation Checklist,checklist,,,,,,Pipework,,,,,
Pipe Pressure Test Report Checklist,checklist,,,,,,Pressure Test,,,,,
,step,,,,Roof,,,,,,,
Drawings,checklist,,,,,Drawings,,,,,,
