type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-flat,Overall Pre-set,,,,,Yes,SYS - PT - Overall Pre-set,05a0989d-d9ff-4c00-8a1b-eec739223804
checkpoint,Overall Pre-set,,,,,,,
textbox,Job Number and Name,,,,,,,
textbox,Site Address,,,,,,,
textbox,Main Contractor,,,,,,,
textbox,QS and Contact Info,,,,,,,
textbox,Project Manager and Contact Info,,,,,,,
textbox,Site Manager and Contact Info,,,,,,,
textbox,PBI Installer and Contact Info,,,,,,,
textbox,PBI PM,,,,,,,
checkpoint-no-status,System information:,,,,,,,
checkpoint-no-status,SSP Attached,,,,,,,
checkpoint-no-status,Task Analysis Attached,,,,,,,
checkpoint-no-status,Relevant Drawings Attached,,,,,,,
checkpoint-no-status,Pre-Set Photos,,,,,,,
