Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
First Fix - Overall Progress,,,,,,,
,Scope,,,First Fix,,,
,Rows,,,,,,
,,Ground Floor - Region A,dynamic,Site QA,First Fix,Ground Floor,Region A
,,Ground Floor - Region B,dynamic,Site QA,First Fix,Ground Floor,Region B
,,Ground Floor - Region C,dynamic,Site QA,First Fix,Ground Floor,Region C
,,Level 1 - Region A,dynamic,Site QA,First Fix,Level 1,Region A
,,Level 1 - Region B,dynamic,Site QA,First Fix,Level 1,Region B
,,Level 1 - Region C,dynamic,Site QA,First Fix,Level 1,Region C
,,Level 2 - Region A,dynamic,Site QA,First Fix,Level 2,Region A
,,Level 2 - Region B,dynamic,Site QA,First Fix,Level 2,Region B
,,Level 2 - Region C,dynamic,Site QA,First Fix,Level 2,Region C
,Columns,,,,,,
,,Flush Boxes,,Flush Boxes,,,
,,Cabling - Lighting,,Cabling,Lighting,,
,,Cabling - Power,,Cabling,Power,,
,,Distribution Board,,Distribution Board,,,
,,,,,,,
First Fix - Detailed Progress,,,,,,,
,Scope,,,First Fix,,,
,Rows,,,,,,
,,Ground Floor - Region A,dynamic,Site QA,First Fix,Ground Floor,Region A
,,Ground Floor - Region B,dynamic,Site QA,First Fix,Ground Floor,Region B
,,Ground Floor - Region C,dynamic,Site QA,First Fix,Ground Floor,Region C
,,Level 1 - Region A,dynamic,Site QA,First Fix,Level 1,Region A
,,Level 1 - Region B,dynamic,Site QA,First Fix,Level 1,Region B
,,Level 1 - Region C,dynamic,Site QA,First Fix,Level 1,Region C
,,Level 2 - Region A,dynamic,Site QA,First Fix,Level 2,Region A
,,Level 2 - Region B,dynamic,Site QA,First Fix,Level 2,Region B
,,Level 2 - Region C,dynamic,Site QA,First Fix,Level 2,Region C
,Columns,,,,,,
,,Correct location,,Correct location,,,
,,Correct height,,Correct height,,,
,,Cabling to correct location as per plan,,Cabling to correct location as per plan,,,
,,Emergency lighting cabelled,,Emergency lighting cabelled,,,
,,Number of fittings correct,,Number of fittings correct,,,
,,Local switch wire installed,,Local switch wire installed,,,
,,Sensor control wire installed,,Sensor control wire installed,,,
,,Cabinet lighting confirmed/cabled,,Cabinet lighting confirmed / cabled,,,
,,Lighting controls cabled,,Lighting controls cabled,,,
,,Cable schedule,,Cable schedule,,,
,,Cable size correct,,Cable size correct,,,
,,Position on elevations confirmed,,Position on elevations confirmed,,,
,,Droppers/Starters wired,,Droppers / Starters wired,,,
,,TV locations wired,,TV locations wired,,,
,,Location and height correct,,Location and height correct,,,
,,Number of feeds in the board,,Number of feeds in the board,,,
,,Feeds -  No:,No:,Number of feeds in the board,,,
,,Number of bonding,,Number of bonding,,,
,,Bonding - No:,No:,Number of bonding,,,
,,Mains cables in,,Mains cables in,,,
,,Earth cables in,,Earth cables in,,,
,,,,,,,
Second Fix - Overall Progress,,,,,,,
,Scope,,,Second Fix,,,
,Rows,,,,,,
,,Ground Floor - Region A,dynamic,Site QA,Second Fix,Ground Floor,Region A
,,Ground Floor - Region B,dynamic,Site QA,Second Fix,Ground Floor,Region B
,,Ground Floor - Region C,dynamic,Site QA,Second Fix,Ground Floor,Region C
,,Level 1 - Region A,dynamic,Site QA,Second Fix,Level 1,Region A
,,Level 1 - Region B,dynamic,Site QA,Second Fix,Level 1,Region B
,,Level 1 - Region C,dynamic,Site QA,Second Fix,Level 1,Region C
,,Level 2 - Region A,dynamic,Site QA,Second Fix,Level 2,Region A
,,Level 2 - Region B,dynamic,Site QA,Second Fix,Level 2,Region B
,,Level 2 - Region C,dynamic,Site QA,Second Fix,Level 2,Region C
,Columns,,,,,,
,,Cabling - Lighting,,Lighting,Cabling,,
,,Cabling - Power,,Power,Cabling,,
,,Distribution Board,,Distribution Board,,,
,,,,,,,
Second Fix - Detailed Progress,,,,,,,
,Scope,,,Second Fix,,,
,Rows,,,,,,
,,Ground Floor - Region A,dynamic,Site QA,Second Fix,Ground Floor,Region A
,,Ground Floor - Region B,dynamic,Site QA,Second Fix,Ground Floor,Region B
,,Ground Floor - Region C,dynamic,Site QA,Second Fix,Ground Floor,Region C
,,Level 1 - Region A,dynamic,Site QA,Second Fix,Level 1,Region A
,,Level 1 - Region B,dynamic,Site QA,Second Fix,Level 1,Region B
,,Level 1 - Region C,dynamic,Site QA,Second Fix,Level 1,Region C
,,Level 2 - Region A,dynamic,Site QA,Second Fix,Level 2,Region A
,,Level 2 - Region B,dynamic,Site QA,Second Fix,Level 2,Region B
,,Level 2 - Region C,dynamic,Site QA,Second Fix,Level 2,Region C
,Columns,,,,,,
,,Correct light type installed,,Correct light type installed,,,
,,Correct number installed,,Correct number installed,,,
,,Correct location,,Correct location,,,
,,Local switching installed,,Local switching installed,,,
,,Sensor installed,,Sensor installed,,,
,,Emergency lighting type installed,,Emergency lighting type installed,,,
,,"Outlets installed, level & labelled",,"Outlets installed, level and labelled",,,
,,RCD outlets correct rating for space 10ma/30ma,,RCD outlets correct rating for space 10ma/30ma,,,
,,Starters installed,,Starters installed,,,
,,Kitchen outlets/isolators/hw kits,,Kitchen outlets/isolators/hw kits,,,
,,Floor boxes fit off,,Floor boxes fit off,,,
,,Main switchboard (63 Amps),,Main switchboard (63 Amps),,,
,,Number of circuit breakers (20 Amps),,Number of circuit breakers (20 Amps),,,
,,Number of RCD,,Number of RCD,,,
,,Loop link completed,,Loop link completed,,,
,,Earth tag done,,Earth tag done,,,
,,Switchboard labelling done,,Switchboard labelling done,,,
,,Switchboard cover installed,,Switchboard cover installed,,,
