Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Site QA Progress,,,,,,
,Scope,,,Site QA,,
,Rows,,,,,
,,SP2,dynamic,SP2,Site QA,
,,SP2A - EBH South Operational Ground floor - Grids 35 to E3,dynamic,SP2A - EBH South Operational Ground floor - Grids 35 to E3,Site QA,
,,SP2B - Ground Floor - Grids 36a-35,dynamic,SP2B - Ground Floor - Grids 36a-35,Site QA,
,,SP2C - EBH South Balance Of Works - Envelope,dynamic,Envelope,SP2C - EBH South Balance Of Works,Site QA
,,SP2C - EBH South Balance Of Works - Level 1 - Services Installation,dynamic,Level 1 - Services Installation,SP2C - EBH South Balance Of Works,Site QA
,,SP2C - EBH South Balance Of Works - Level 2 - Services Installation,dynamic,Level 2 - Services Installation,SP2C - EBH South Balance Of Works,Site QA
,,SP2C - EBH South Balance Of Works - Level 3 Plant - Services Installation,dynamic,Level 3 Plant - Services Installation,SP2C - EBH South Balance Of Works,Site QA
,,SP3 - Power Centre 69 (PC69),dynamic,SP3 - Power Centre 69 (PC69),Site QA,
,,SP4 - EBH Stage 1 infill (Pre-stitch),grouping,SP4 - EBH Stage 1 infill (Pre-stitch),,
,,Demolition,expanded,Demolition,SP4 - EBH Stage 1 infill (Pre-stitch),Site QA
,,Underground Services,expanded,Underground Services,SP4 - EBH Stage 1 infill (Pre-stitch),Site QA
,,Piling,expanded,Piling,SP4 - EBH Stage 1 infill (Pre-stitch),Site QA
,,Excavations,expanded,Excavations,SP4 - EBH Stage 1 infill (Pre-stitch),Site QA
,,Pile Caps and Ground Beams,expanded,Pile Caps and Ground Beams,SP4 - EBH Stage 1 infill (Pre-stitch),Site QA
,,Structural Steel,expanded,Structural Steel,SP4 - EBH Stage 1 infill (Pre-stitch),Site QA
,,Intumescent Painting,expanded,Intumescent Painting,SP4 - EBH Stage 1 infill (Pre-stitch),Site QA
,,Waterproof Membrane,expanded,Waterproof Membrane,SP4 - EBH Stage 1 infill (Pre-stitch),Site QA
,,Flat Metal Deck,expanded,Flat Metal Deck,SP4 - EBH Stage 1 infill (Pre-stitch),Site QA
,,Slab Reinforcements,expanded,Slab Reinforcements,SP4 - EBH Stage 1 infill (Pre-stitch),Site QA
,,Concrete to Slabs,expanded,Concrete to Slabs,SP4 - EBH Stage 1 infill (Pre-stitch),Site QA
,,Roofing,expanded,Roofing,SP4 - EBH Stage 1 infill (Pre-stitch),Site QA
,,Commissioning Works,expanded,Commissioning Works,SP4 - EBH Stage 1 infill (Pre-stitch),Site QA
,,SP4 - EBH Stage 1 infill (Pre-stitch) - Ground Level - Services Install,dynamic,Ground Level - Services Install,SP4 - EBH Stage 1 infill (Pre-stitch),Site QA
,,SP4 - EBH Stage 1 infill (Pre-stitch) - Level 1 - Services Installation,dynamic,Level 1 - Services Installation,SP4 - EBH Stage 1 infill (Pre-stitch),Site QA
,,SP4 - EBH Stage 1 infill (Pre-stitch) - Level 2 - Services Installation,dynamic,Level 2 - Services Installation,SP4 - EBH Stage 1 infill (Pre-stitch),Site QA
,,SP4 - EBH Stage 1 infill (Pre-stitch) - Level 3 Plant - Services Installation,dynamic,Level 3 Plant - Services Installation,SP4 - EBH Stage 1 infill (Pre-stitch),Site QA
,,SP4 - EBH Stage 1 infill (Pre-stitch) - Roof - Services Installation,dynamic,Roof - Services Installation,SP4 - EBH Stage 1 infill (Pre-stitch),Site QA
,,SP4 - EBH Stage 1 infill (Pre-stitch) - Envelope - Services Installation,dynamic,Envelope,SP4 - EBH Stage 1 infill (Pre-stitch),Site QA
,,SP5 - EBH Stage 2 Infill (Stitch),grouping,SP5 - EBH Stage 2 Infill (Stitch),,
,,Demolition,expanded,Demolition,SP5 - EBH Stage 2 Infill (Stitch),Site QA
,,Piling,expanded,Piling,SP5 - EBH Stage 2 Infill (Stitch),Site QA
,,Excavations,expanded,Excavations,SP5 - EBH Stage 2 Infill (Stitch),Site QA
,,Pile Caps and Ground Beams,expanded,Pile Caps and Ground Beams,SP5 - EBH Stage 2 Infill (Stitch),Site QA
,,Structural Steel,expanded,Structural Steel,SP5 - EBH Stage 2 Infill (Stitch),Site QA
,,Waterproof Membrane,expanded,Waterproof Membrane,SP5 - EBH Stage 2 Infill (Stitch),Site QA
,,Flat Metal Deck,expanded,Flat Metal Deck,SP5 - EBH Stage 2 Infill (Stitch),Site QA
,,Slab Reinforcements,expanded,Slab Reinforcements,SP5 - EBH Stage 2 Infill (Stitch),Site QA
,,Concrete to Slabs,expanded,Concrete to Slabs,SP5 - EBH Stage 2 Infill (Stitch),Site QA
,,Fit-out for Shell State,expanded,Concrete to Slabs,SP5 - EBH Stage 2 Infill (Stitch),Site QA
,,Commissioning Works,expanded,Concrete to Slabs,SP5 - EBH Stage 2 Infill (Stitch),Site QA
,,Envelope,expanded,Concrete to Slabs,SP5 - EBH Stage 2 Infill (Stitch),Site QA
,,Roofing,expanded,Concrete to Slabs,SP5 - EBH Stage 2 Infill (Stitch),Site QA
,,SP5 - EBH Stage 2 Infill (Stitch)  - Ground Level,dynamic,Ground Level,SP5 - EBH Stage 2 Infill (Stitch) ,Site QA
,,SP5 - EBH Stage 2 Infill (Stitch)  - Services installation - Level 1,dynamic,Services installation - Level 1,SP5 - EBH Stage 2 Infill (Stitch) ,Site QA
,,SP5 - EBH Stage 2 Infill (Stitch)  - Service installation - Level 2,dynamic,Service installation - Level 2,SP5 - EBH Stage 2 Infill (Stitch) ,Site QA
,,SP5 - EBH Stage 2 Infill (Stitch)  - Level 2 Plant,dynamic,Level 2 Plant,SP5 - EBH Stage 2 Infill (Stitch) ,Site QA
