type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
checklist,ITP-214-CIV-Hop-Piling Pad (Supply and Install),itp,,,,,ITP-214-CIV-Hop-Piling Pad (Supply and Install) Rev 0 (FH01),,,,,,,,,,,,,,,,
section,1. Referenced Documentation,,,,,,,,,,,,,,,,,,,,,,
checkpoint-no-value,Referenced Documentation,,,,,,,,,,,,,,,,,,,,,,
label,Document Title: ITP-214-CIV-HOP-Piling Pad (Supply and Install),,,,,,,,,,,,,,,,,,,,,,
label,ITP Description: Piling Pad (Supply and Install) ,,,,,,,,,,,,,,,,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): CIV,,,,,,,,,,,,,,,,,,,,,,
label,Revision Number: 0,,,,,,,,,,,,,,,,,,,,,,
label,Revision Date: 18/10/2024,,,,,,,,,,,,,,,,,,,,,,
label,ITP created by: Cedric Guico,,,,,,,,,,,,,,,,,,,,,,
label,ITP approved for use by: Pradeep TALASILA,,,,,,,,,,,,,,,,,,,,,,
label,1.1 - Non Dependent,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VicRoads Standard Section 204 (Dec 2015),,,,,,,,,,,,,,,,,,,,,,
label,1.2 - Non Dependent,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VicRoads Standard Section 173 (Oct 2008),,,,,,,,,,,,,,,,,,,,,,
label,1.3 - Non Dependent,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Temporary Works Design - Crane Piling Pad Design,,,,,,,,,,,,,,,,,,,,,,
label,1.4 - Non Dependent,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
section,2. Preliminaries - Materials,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.1 - Class 3 Crushed Rock,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,VicRoads:,,,,,,,,,,,,,,,,,,,,,,
label,○ Section 204,,,,,,,,,,,,,,,,,,,,,,
label,○ Section 173,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Material shall meet the requirements as per Temporary work design requirements ,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: TeamBinder Material approval No.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - NATA Test –Material Test Report PSD,LL,PI,PL ,MMD & OMC",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,3. Pre-construction / Pre-installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.1 - Survey Set-out,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Temporary work design Drawing,,,,,,,,,,,,,,,,,,,,,,
label,VicRoads:,,,,,,,,,,,,,,,,,,,,,,
label,○ Section 204,,,,,,,,,,,,,,,,,,,,,,
label,○ Section 173,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Survey to set out extent of crane piling pad requirements.,,,,,,,,,,,,,,,,,,,,,,
label,○ Survey pegs in place and clearly marks out the limits of works.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual and Measure,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.2 - Check location of underground and above ground utilities,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - DBYD, QMP",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Ensure that:,,,,,,,,,,,,,,,,,,,,,,
label,○ Dial Before You Dig ,,,,,,,,,,,,,,,,,,,,,,
label,○ Services isolated ,,,,,,,,,,,,,,,,,,,,,,
label,○ Permits obtained from internal and external authorities,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual and Measure,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,4. Construction / Installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.1 - Ground Conditions,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - All foundations are to be free of water and loose material.,,,,,,,,,,,,,,,,,,,,,,
label,"○ If the ground material on site does not meet the design assumptions, the Geotechnical Engineer shall be notified to determine if design change is required.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each post,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.2 - Preparation of piling platform foundation (proof Roll),,,,,,,,,,,,,,,,,,,,,,
label,Reference - Temporary Works Design Drawing,,,,,,,,,,,,,,,,,,,,,,
label,VicRoads:,,,,,,,,,,,,,,,,,,,,,,
label,○ Cl 204.12,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Areas upon which fills are to be constructed, all layers of fill, shall be test rolled in accordance with Section 173. Any unstable areas detected by test rolling shall be rectified. Nominated Authority to be present during all test rolling.",,,,,,,,,,,,,,,,,,,,,,
label,○ Temporary work Design Drawing and equipment design requirements. No waving indication.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each fence footing,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - SE/Site Supervisor, Nominated Authority",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,"4.3 - Fill, Compaction and testing",,,,,,,,,,,,,,,,,,,,,,
label,Reference - Temporary Works Design Drawing,,,,,,,,,,,,,,,,,,,,,,
label,VicRoads:,,,,,,,,,,,,,,,,,,,,,,
label,○ Cl 204.10,,,,,,,,,,,,,,,,,,,,,,
label,○ Cl 204.13,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Bearing Test to support piling rig (as indicated in temporary works design). Target 100kPa. ,,,,,,,,,,,,,,,,,,,,,,
label,○ Testing and acceptance of compaction and moisture content as per VicRoads Cl 204.13,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: compaction test results,,,,,,,,,,,,,,,,,,,,,,
