resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site Survey & Site Safety,,,,,,,,
,step,,,Daily Site Safety,,,,,,,,
,step,,,,June 2023,,,,,,,
,step,,,,July 2023,,,,,,,
,step,,,,August 23,,,,,,,
,step,,,,September 23,,,,,,,
,step,,,,October 2023,,,,,,,
,step,,,,November 2023,,,,,,,
,step,,,,December 2023,,,,,,,
,step,,,Incident Report / Injury Form,,,,,,,,
,step,,,,June 2023,,,,,,,
,step,,,,July 2023,,,,,,,
,step,,,,August 23,,,,,,,
,step,,,,September 23,,,,,,,
,step,,,,October 2023,,,,,,,
,step,,,,November 2023,,,,,,,
,step,,,,December 2023,,,,,,,
,step,,,Delivery / Dispatch,,,,,,,,
,step,,,,Stage 1,,,,,,,
,step,,,,,Windowshield,,,,,,
,step,,,,,Windowhalt,,,,,,
,step,,,,Stage 2,,,,,,,
,step,,,,,Windowshield,,,,,,
,step,,,,,Windowhalt,,,,,,
,step,,,Installation,,,,,,,,
,step,,,,Stage 1,,,,,,,
,step,,,,,Windowshield,,,,,,
,step,,,,,Windowhalt,,,,,,
,step,,,,Stage 2,,,,,,,
,step,,,,,Windowshield,,,,,,
,step,,,,,Windowhalt,,,,,,
,step,,,Commissioning,,,,,,,,
,step,,,Defects,,,,,,,,
,step,,,Closing Out,,,,,,,,
