type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,"AXXX - West Dapto - ITC 007 (ITP007) - Utilities (Excl. Water, Streetlights and Traffic Signals)",,,,,,"AXXX - West Dapto - ITC 007 (ITP007) - Utilities (Excl. Water, Streetlights and Traffic Signals)"
checkpoint,1 - Preparation Works,,,,,,
label,"REQUIREMENTS / REFERENCE: Project Safety Plan, Project Environment Plan",,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,"• All site personnel inducted, required SWMS completed and signed, Safety Plan approved",,,,,,
label,"• ERSED controls installed on site, air quality visually monitored for dust etc due to construction activities, Environment Plan approved",,,,,,
label,"• Contact DBYD and complete excavation permit, extent of works set out with survey pegs",,,,,,
text,INSPECTION:,,,,,,
checkpoint,2 - Design Documentation,,,,,,
label,REQUIREMENTS / REFERENCE: WCC 1391 Cl 2,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,• HOLD POINT:,,,,,,
label,"• Prepare documentation based on the concept drawings, including conduit alignment and chainages, obstructions, number and types of conduits, any pits and lid details",,,,,,
label,"• Prepare a design report including choice of cable route, reasoning behind pit locations, site specific environmental requirements, reasoning for any variations to the concept design",,,,,,
text,INSPECTION:,,,,,,
text,HOLD POINT NUMBER:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,3 - Authority Approval of Design,,,,,,
label,REQUIREMENTS / REFERENCE: WCC 1391 Cl 2.2,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,• HOLD POINT:,,,,,,
label,• Provide evidence of the service distributor’s design approval,,,,,,
text,INSPECTION:,,,,,,
text,HOLD POINT NUMBER:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,4 - Utility Construction Materials,,,,,,
label,REQUIREMENTS / REFERENCE: WCC 1391 Cl 3,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,• HOLD POINT:,,,,,,
label,"• All materials are as per WCC requirements and project drawings, and have been approved for use in the works",,,,,,
text,INSPECTION:,,,,,,
text,HOLD POINT NUMBER:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,5 - Set Out of Works,,,,,,
label,REQUIREMENTS / REFERENCE: WCC 1391 Cl 4.1,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,• HOLD POINT:,,,,,,
label,"• Set out the location, lengths and levels of the cable network and pits, as documented at least 1 day prior to commencing excavation",,,,,,
text,INSPECTION:,,,,,,
text,HOLD POINT NUMBER:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,6 - Installation of Utility Assets,,,,,,
label,"REQUIREMENTS / REFERENCE: WCC Cl 4.2, 4.3",,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,"• Lay conduits in straight lines parallel or normal to the carriageway, avoid unnecessary bends. Install and provide required cover as per drawings",,,,,,
label,"• Set pits flush with finished level of the surrounding area, shape surrounding area",,,,,,
label,• Provide bedding and connect conduits into pit as per drawings,,,,,,
label,• Locate pits as per design documentation and WCC 1391 Cl 4.3,,,,,,
text,INSPECTION:,,,,,,
checkpoint,7 - Backfill Materials and Backfill,,,,,,
label,REQUIREMENTS / REFERENCE: ,,,,,,
label,• WCC 0223,,,,,,
label,• WCC 1391 Cl 4.4,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,• Use fill materials suitable for project earthworks,,,,,,
label,"• Do not commence backfill until conduit system as been inspected, record survey data prior to backfill",,,,,,
label,• Compact backfill material as per drawings and conduct density and moisture testing,,,,,,
label,• Re-use existing surface materials where possible,,,,,,
text,INSPECTION:,,,,,,
label,COMMENTS / ATTACHMENTS: Compaction Test Report,,,,,,
checkpoint,8 - Testing of Installed Conduits,,,,,,
label,REQUIREMENTS / REFERENCE: WCC 1391 Cl 4.5,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,• WITNESS POINT:,,,,,,
label,"• Use a test mandrel through each conduit, test completed conduits for ovality at least 14 days after compaction of completed backfill. Provide results to the Client. Immediate replace any damaged sections of conduit",,,,,,
text,INSPECTION:,,,,,,
text,WITNESS POINT NUMBER:,,,,,,
holdpoint,WITNESS POINT,,,,,,
checkpoint,9 - Marking of Kerbs,,,,,,
label,REQUIREMENTS / REFERENCE: WCC 1391,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,• WITNESS POINT:,,,,,,
label,"• Mark the face of kerbs, showing the route of conduits (if required)",,,,,,
text,INSPECTION:,,,,,,
text,WITNESS POINT NUMBER:,,,,,,
holdpoint,WITNESS POINT,,,,,,
checkpoint,10 - Final Inspection (Completion),,,,,,
label,REQUIREMENTS / REFERENCE: WCC 1391,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,• HOLD POINT:,,,,,,
label,"• Complete a final inspection with the Client, confirming:",,,,,,
label,• Correct number of conduits installed,,,,,,
label,• Draw wire in each conduit,,,,,,
label,• Pits are free of debris and ingress of water,,,,,,
label,• Pit lids fit securely,,,,,,
label,• Labels on pit lids,,,,,,
text,INSPECTION:,,,,,,
text,HOLD POINT NUMBER:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,11 - WAE Drawings,,,,,,
label,REQUIREMENTS / REFERENCE: WCC 1391,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,"• Provide Works As Executed (WAE) Drawings, showing locations of all conduits and pits for each installed utility service",,,,,,
text,INSPECTION:,,,,,,
checkpoint,QA ENGINEER / SPE / PE SIGN OFF,,,,,,
text,Name:,,,,,,
text,Date:,,,,,,
label,Signature,,,,,,
