type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,"AXXX - West Dapto - ITC 004 (ITP004) - Clearing and Grubbing, Topsoil Strip",,,,,,"AXXX - West Dapto - ITC 004 (ITP004) - Clearing and Grubbing, Topsoil Strip"
checkpoint,1 - Preparation Works,,,,,,
label,"REQUIREMENTS / REFERENCE: Project Safety Plan, Project Environment Plan",,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,"• All site personnel inducted, required SWMS completed and signed, Safety Plan approved",,,,,,
label,"• ERSED controls installed on site, air quality visually monitored for dust etc due to construction activities, Environment Plan approved",,,,,,
label,"• Contact DBYD and complete excavation permit, extent of works set out with survey pegs",,,,,,
text,INSPECTION:,,,,,,
checkpoint,2 - Clearing and Grubbing Plan,,,,,,
label,REQUIREMENTS / REFERENCE: 1111 Cl 2.1,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,"• Submit the following, as detailed in WCC 1111 Section 2",,,,,,
label,• HOLD POINT: Submission of Clearing and Grubbing Plan,,,,,,
text,INSPECTION:,,,,,,
text,HOLD POINT NUMBER:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,3 - Weed Management Plan,,,,,,
label,REQUIREMENTS / REFERENCE: 1111 Cl 2.1,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,• HOLD POINT: Submission of Weed Management Plan,,,,,,
text,INSPECTION:,,,,,,
text,HOLD POINT NUMBER:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,4 - Clearing Report,,,,,,
label,REQUIREMENTS / REFERENCE: 1111 Cl 2.1,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,• HOLD POINT: Submission of Clearing Report,,,,,,
text,INSPECTION:,,,,,,
text,HOLD POINT NUMBER:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,5 - Survey Plan of Clearing Area,,,,,,
label,REQUIREMENTS / REFERENCE: 1111 Cl 2.3,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,• HOLD POINT: Submit a survey plan showing the proposed area for clearing to confirm the clearing perimeters,,,,,,
text,INSPECTION:,,,,,,
text,HOLD POINT NUMBER:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,6 - Peg Out of Clearing Area,,,,,,
label,REQUIREMENTS / REFERENCE: 1111 Cl 2.3,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,• HOLD POINT: Peg out area for clearing,,,,,,
text,INSPECTION:,,,,,,
text,HOLD POINT NUMBER:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,7 - Clearing Method Statement,,,,,,
label,REQUIREMENTS / REFERENCE: 1111 Cl 2.3,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,"• HOLD POINT: Submit a method statement for clearing including proposed methods, equipment and materials",,,,,,
text,INSPECTION:,,,,,,
text,HOLD POINT NUMBER:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,8 - Method Statement for Work in Exclusion Zones,,,,,,
label,REQUIREMENTS / REFERENCE: 1111 Cl 3.1,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,• HOLD POINT: Submit a method statement for work within exclusion zone and driplines,,,,,,
text,INSPECTION:,,,,,,
text,HOLD POINT NUMBER:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,9 - Notice of Protected Trees,,,,,,
label,REQUIREMENTS / REFERENCE: 1111,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,• HOLD POINT: Notice of trees to be protected,,,,,,
label,"• Display a sign in a prominent position at each entrance to site, warning that trees and other plants are to be protected during the contract works",,,,,,
text,INSPECTION:,,,,,,
text,HOLD POINT NUMBER:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,10 - Marking of Trees,,,,,,
label,REQUIREMENTS / REFERENCE: 1111,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,• WITNESS POINT: Mark all trees documented for preservation or transplanting with ribbon markers,,,,,,
text,INSPECTION:,,,,,,
text,WITNESS POINT NUMBER:,,,,,,
holdpoint,WITNESS POINT,,,,,,
checkpoint,11 - Marking of Unsound Trees,,,,,,
label,REQUIREMENTS / REFERENCE: 1111,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,"• WITNESS POINT: Mark any unsound trees in the road reserve, but outside limits of clearing",,,,,,
text,INSPECTION:,,,,,,
text,WITNESS POINT NUMBER:,,,,,,
holdpoint,WITNESS POINT,,,,,,
checkpoint,12 - Additional Weed Control,,,,,,
label,REQUIREMENTS / REFERENCE: ,,,,,,
label,• 1111 Cl 3.7,,,,,,
label,• 1111 Cl 3.8,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,• WITNESS POINT: Identify any additional areas that require weed control,,,,,,
label,• Treatment of cleared vegetation as necessary and as per Section 3.7,,,,,,
label,• Re-use materials wherever possible,,,,,,
label,• Walk site after completion of clearing to identify any further trees or stumps that require removal,,,,,,
text,INSPECTION:,,,,,,
text,WITNESS POINT NUMBER:,,,,,,
holdpoint,WITNESS POINT,,,,,,
checkpoint,13 - Topsoil Strip,,,,,,
label,REQUIREMENTS / REFERENCE: 0222 Cl 3.4,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
label,"• If the following are encountered, notify client of as-found site conditions: Bad ground, discrepancy in site conditions, rock, springs and seepages, topsoil more than 100mm deep",,,,,,
label,• Strip topsoil to a maximum depth of 200mm and remove if unsuitable for re-use,,,,,,
label,• Stockpile topsoil intended for re-use as per Specification requirements,,,,,,
text,INSPECTION:,,,,,,
checkpoint,QA ENGINEER / SPE / PE SIGN OFF,,,,,,
text,Name:,,,,,,
text,Date:,,,,,,
label,Signature,,,,,,
