type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,AF-502 - Electrical Services commissioning Sheet - Details & 10x Circuit Resistance & Fault-Loop Impedance (Rev 0 +Names),,,,,Yes,AF-502 - Electrical Services commissioning Sheet - Details & 10x Circuit Resistance & Fault-Loop Impedance (Rev 0 +Names),0c919d2c-51e7-4e90-a1f9-9a2e9b8a8e11
section,Electrician Details,,,,,,,
checkpoint,Details - Pass once entered,,,,,,,
textbox,Test Date,,,,,,,
dropdown,Name of A-Grade Electrician,"ADAM KENT - AGrade: A56009 - Employee#: 1622, ADAM STRONG - AGrade: A38815 - Employee#: 2002, ADRIAN BROWNE - AGrade: A37356 - Employee#: 1794, ADRIAN FANCELLU - AGrade: A58098 - Employee#: 1684, ADRIAN IVANCIC- Agrade: A62060 - Employee#: 1863, ALAN BIRCHALL - Agrade: A18981 - Employee#: 379, ALBERT ISMAIL - Agrade: A42436 - Employee#: 1111, ALI HASAN - Agrade: A48087 - Employee#: 1654, ALLISTER DAVEY - Agrade: A43940 - Employee#: 1015, ANDREW NANCARROW - Agrade: A36974 - Employee#: 1957, ANGELO MIHELAKOS - Agrade: A28568 - Employee#: 1972, ARTHUR KAPLON - Agrade: A29972 - Employee#: 1309, BEN DARBY - Agrade: A53332 - Employee#: 1702, BEN FINDLAY - Agrade: A41429 - Employee#: 2006, BENJAMIN ICELY - Agrade: A59057 - Employee#: 1933, BENJAMIN OSMOND - Agrade: A59204 - Employee#: 1733, BENJAMIN STEWART - Agrade: A50504 - Employee#: 1865, BRADLEY TRUSCOTT - Agrade: A35473 - Employee#: 1801, BRANDON DUDLEY - Agrade: A45361 - Employee#: 1850, BRENTON HILL - Agrade: A47213 - Employee#: 1729, BRINSLEY TELLER - Agrade: A59986 - Employee#: 1887, BROCK DOWNIE - Agrade: A53290 - Employee#: 1849, BROCK LLOYD - Agrade: A44808 - Employee#: 1680, CHRISTOPHER HUTCHESON - Agrade: A55937 - Employee#: 1644, DAMIEN CASEY - Agrade: A39744 - Employee#: 1193, DANIEL BENDINELLI - Agrade: A67728 - Employee# 2097, DANIEL MILLER - Agrade: A42685 - Employee#: 1909 , DANIEL SETTE - Agrade: A50502 - Employee#: 1812 , DARREN STACE-SMITH - Agrade: A48737 - Employee#: 1194 , DARRYL ROWLEY - Agrade: A35492 - Employee#: 1937, DAVID OLSEN - Agrade: A42915 - Employee#: 1685, DEAN NGUYEN - Agrade: A48514 - Employee#: 1515, DEREK JACOBS - Agrade: A67318 - Employee#: 2078, DWAYNE KLOET - Agrade: A48278 - Employee#: 1239, ESMIR GOLETIC - Agrade: A60319 - Employee#: 1782, EVAN CAMPBELL - Agrade: A35710 - Employee#: 1895, FERGUS COATES - Agrade: A59054 - Employee#: 1774, FRANC AUFFRAY - Agrade: A58054 - Employee#: 1679, HUY DO - Agrade: A40954 - Employee#: 873, IMMANUEL KAWITI - Agrade: - Employee#: 2023, JACKSON SHARPE - Agrade: A53801 - Employee#: 1540, JAMES MARASCO - Agrade: A55184 - Employee#: 1758, JAMES PLEASANT - Agrade: A62956 - Employee#: 1976, JAMES SPOKES - Agrade: A48756 - Employee#: 1770, JASON CRAMER - Agrade: A57832 - Employee#: 1673, JASON GARETTO - Agrade: A46469 - Employee#: 1896, JASON MASTROPASQUA - Agrade: A52370 - Employee#: 1756, JASON MURAWEZUK - Agrade: A58791 - Employee#: 1719, JASON PERL - Agrade: A36692 - Employee#: 1868, JASON SALE - Agrade: A28662 - Employee#: 1615, JAYDEN ZAHRA - Agrade: A64270 - Employee#: 2029, JESS ZAHRA - Agrade: A52969 - Employee#: 1403, JOEL BASSETT - Agrade: A39498 - Employee#: 1958, JOEL COGHLAN - Agrade: A43339 - Employee#: 1220, JOHN BATTISTA - Agrade: A41810 - Employee#: 1908, JOHN GREEN - Agrade: A55589 - Employee#: 1734, JOSEPH PETROVIC - Agrade: A55175 - Employee#: 1682, JUSTIN CROCKER - Agrade: A43258 - Employee#: 1720, KALE BLACKLER - Agrade: A39293 - Employee#: 1751, KAYNE WALKER - Agrade: A38805 - Employee#: 1718, KEVIN MURPHY - Agrade: A63544 - Employee#: 2022, KEVIN SOUTAR - Agrade: A32524 - Employee#: 1698, LUKE O_KEEFE - Agrade: A43627 - Employee#: 1834, MARC MCLAUGHLAN - Agrade: A45201 - Employee#: 1308, MARK D_ANGELO - Agrade: A40610 - Employee#: 1832, MARK GASCOIGNE - Agrade: A48674 - Employee#: 1352, MATTHEW COX - Agrade: A42092 - Employee#: 1704, MATTHEW JOYNSON - Agrade: A35535 - Employee#: 1894, MATTHEW KNIGHT - Agrade: A43800 - Employee#: 915, MICHAEL BRASHER - Agrade: A29237 - Employee#: 954, NICHOLAS EVANS - Agrade: A56890 - Employee#: 1748, PAT DOUBLE - Agrade: A46604 - Employee#: 1118, PAUL HARMAN - Agrade: A26306 - Employee#: 1728, PAUL RABAHI - Agrade: A52747 - Employee#: 1939, PAUL WAISTELL - Agrade: A41819 - Employee#: 1190, PETER LEWIS - Agrade: A53556 - Employee#: 1749, PHILIP BROWN - Agrade: A55466 - Employee#: 1940, PHILLIP CHOW - Agrade: A55466 - Employee#: 1612, ROB POLLARD - Agrade: A56906 - Employee#: 1754, ROSS KOSTOGIANNIS - Agrade: A46721 - Employee#: 1132, RYAN DEPRADA - Agrade: A41361 - Employee#: 1848, SCOTT RYAN - Agrade: A59062 - Employee#: 2017, SEAN SMALLACOMBE - Agrade: A64078 - Employee#: 2034, SHANE SINCLAIR - Agrade: A55009 - Employee#: 1771, SIMON COLLARD - Agrade: A32749 - Employee#: 883, STEVEN THOM - Agrade: A48941 - Employee#: 1199, STUART MALVENAN - Agrade: A61071 - Employee#: 1829, TOM HAMILTON - Agrade: A48254 - Employee#: 1434, VAUGHAN ROBINSON - Agrade: A45819 - Employee#: 1218, WILLIAM FISHER - Agrade: A20679 - Employee#: 859, Other (Specify below)",,,,,,
textbox,Other (Specify here),,,,,,,
tickbox,Signature added below,,,,,,,
section,Circuit Details,,,,,,,
checkpoint,Details - Pass once entered,,,,,,,
textbox,Designation of service,,,,,,,
