"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Substrate Inspection"
,"Scope",,,"substrate inspection"
,"Rows"
,,"zone 01 ground floor","dynamic","zone 01 ground floor"
,,"zone 02 ground floor","dynamic","zone 02 ground floor"
,,"zone 03 ground floor","dynamic","zone 03 ground floor"
,,"zone 1 first floor","dynamic","zone 1 first floor"
,,"zone 02 first floor","dynamic","zone 02 first floor"
,,"zone 03 first floor","dynamic","zone 03 first floor"
,,"zone 02 second floor","dynamic","zone 02 second floor"
,,"zone 03 second floor","dynamic","zone 03 second floor"
,,"block ss - villas","dynamic","block ss - villas"
,,"block ss - villas","dynamic","block ss - villas"
,"Columns"
,,"all preceding work is complete",,"all preceding work is complete"
,,"clear of foreign materials - floor and wall",,"clear of foreign materials - floor and wall"
,,"wall square and plumb",,"wall square and plumb"
,,"area accessible",,"area accessible"
,,"substrate acceptable and approval given to start work",,"substrate acceptable and approval given to start work"

"Overall Progress"
,"Scope",,
,"Rows"
,,"zone 01 ground floor","dynamic","zone 01 ground floor"
,,"zone 02 ground floor","dynamic","zone 02 ground floor"
,,"zone 03 ground floor","dynamic","zone 03 ground floor"
,,"zone 1 first floor","dynamic","zone 1 first floor"
,,"zone 02 first floor","dynamic","zone 02 first floor"
,,"zone 03 first floor","dynamic","zone 03 first floor"
,,"zone 02 second floor","dynamic","zone 02 second floor"
,,"zone 03 second floor","dynamic","zone 03 second floor"
,,"block s - cottages","dynamic","block s - cottages"
,,"block ss - villas","dynamic","block ss - villas"
,"Columns"
,,"substrate inspection",,"substrate inspection"
,,"screeding checklist",,"screeding checklist"
,,"flc checklist",,"flc checklist"
,,"waterproofing checklist",,"waterproofing checklist"
,,"tiling checklist",,"tiling checklist"
,,"splash back",,"splash back"

"Detailed Progress"
,"Scope",,
,"Rows"
,,"zone 01 ground floor","dynamic","zone 01 ground floor"
,,"zone 02 ground floor","dynamic","zone 02 ground floor"
,,"zone 03 ground floor","dynamic","zone 03 ground floor"
,,"zone 1 first floor","dynamic","zone 1 first floor"
,,"zone 02 first floor","dynamic","zone 02 first floor"
,,"zone 03 first floor","dynamic","zone 03 first floor"
,,"zone 02 second floor","dynamic","zone 02 second floor"
,,"zone 03 second floor","dynamic","zone 03 second floor"
,,"block s - cottages","dynamic","block s - cottages"
,,"block ss - villas","dynamic","block ss - villas"
,"Columns"
,,"all preceding work is complete",,"all preceding work is complete"
,,"clear of foreign materials - floor and wall",,"clear of foreign materials - floor and wall"
,,"wall square and plumb",,"wall square and plumb"
,,"area accessible",,"area accessible"
,,"substrate acceptable and approval given to start work",,"substrate acceptable and approval given to start work"
,,"flange installed as per spec",,"flange installed as per spec"
,,"depth of recess checked",,"depth of recess checked"
,,"screeding completed and falls as per spec",,"screeding completed and falls as per spec"
,,"area complete, photos taken of completed area",,"area complete, photos taken of completed area","screeding checklist"
,,"floor light grinded & primed",,"floor light grinded & primed"
,,"underfloor heating installed by others",,"underfloor heating installed by others"
,,"apply floor levelling compound over heating cables",,"apply floor levelling compound over heating cables"
,,"area complete, photos taken of completed area",,"area complete, photos taken of completed area","flc checklist"
,,"all surfaces properly stopped and dry",,"all surfaces properly stopped and dry"
,,"all relevant substrates primed",,"all relevant substrates primed"
,,"bond breaker & bandage applied to internal corners",,"bond breaker & bandage applied to internal corners"
,,"1st coat applied",,"1st coat applied"
,,"2nd coat applied perpendicular to 1st",,"2nd coat applied perpendicular to 1st"
,,"membrane finishes at ceiling or finished tile level",,"membrane finishes at ceiling or finished tile level"
,,"waterproofing complete and as per spec",,"waterproofing complete and as per spec"
,,"area complete, photos taken of completed area",,"area complete, photos taken of completed area","waterproofing checklist"
,,"tiles set out according to correct drawing",,"tiles set out according to correct drawing"
,,"correct tile adhesive as per spec",,"correct tile adhesive as per spec"
,,"correct tiles used and installed as per spec",,"correct tiles used and installed as per spec"
,,"finishing trims, transition bars completed and as per spec",,"finishing trims, transition bars completed and as per spec"
,,"grout worked in well into all joints",,"grout worked in well into all joints"
,,"removed excess grout where sealant needs to be applied",,"removed excess grout where sealant needs to be applied"
,,"silicon applied and tolled to a neat continuous finish",,"silicon applied and tolled to a neat continuous finish"
,,"tiles and grout free from dust",,"tiles and grout free from dust"
,,"area complete, photos taken of completed area",,"tiling checklist","area complete, photos taken of completed area"
,,"splashback wall installed as per spec",,"splashback wall installed as per spec"
,,"splashback complete, photos taken of completed area",,"splashback complete, photos taken of completed area"

