Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,Plumbing,
,Rows,,,,
,,Plumbing,dynamic,Plumbing,Site QA
,Columns,,,,
,,"SD Install Sewer Stacks, Wastes & Vents",,"SD Install Sewer Stacks, Wastes & Vents",
,,WG Install Water/Gas Rough-ins,,WG Install Water/Gas Rough-ins,
,,FO Fit-off Kitchen Sink & Tapware,,FO Fit-off Kitchen Sink & Tapware,
,,FO Fit-off Dishwasher,,FO Fit-off Dishwasher,
,,FO Fit-off Gas Appliance,,FO Fit-off Gas Appliance,
,,FO Fit-off Laundry Trough & Tapware,,FO Fit-off Laundry Trough & Tapware,
,,FO Fit-off Washing Machine Stops,,FO Fit-off Washing Machine Stops,
,,FO Fit-off Toilet & Cistern,,FO Fit-off Toilet & Cistern,
,,FO Fit-off Wash Basin & Tapware,,FO Fit-off Wash Basin & Tapware,
,,FO Fit-off Shower & Tapware,,FO Fit-off Shower & Tapware,
,,FO Fit-off Hot Water Unit,,FO Fit-off Hot Water Unit,
,,TST Test Water Service Pipework,,TST Test Water Service Pipework,
,,TST Test Gas Services Pipework,,TST Test Gas Services Pipework,
,,COM Commission Water Meter,,COM Commission Water Meter,
,,COM Commission Hot Water Unit,,COM Commission Hot Water Unit,
,,COM Commission Gas Appliance,,COM Commission Gas Appliance,
,,COM Commissioning Final Handover,,COM Commissioning Final Handover,
