"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","External Hebel wall",,,,72,"Yes","External Hebel wall","0aac4e3a-e357-480b-94d7-3338020cfb8b"
"checkpoint-status",,"","checkpoint","Angle/sarking/top hats in place"
"checkpoint-status",,"","checkpoint","Hebel panels Alignment"
"checkpoint-status",,"","checkpoint","Ensure Hebel power panel finish are as per the finishes shown on project drawings and elevations"
"checkpoint-status",,"","checkpoint","All sarking has been installed as per manufacturers recommendations"
"checkpoint-status",,"","checkpoint","Flashings are installed correctly, are continuous and free of any imperfections"
"checkpoint-status",,"","checkpoint","Ensure hebel installed plumb and level with adjoining surfaces"
"checkpoint-status",,"","checkpoint","Window seal cuts to be neat & consistent"
"checkpoint-status",,"","checkpoint","Ensure hebel panels are in full and not cracked"
"checkpoint-status",,"","checkpoint","Ensure on site routing of panels to be perfectly straight and level"
"checkpoint-status",,"","checkpoint","Enure control joints have been installed in accordance with manufacturers specifications and installation guide"
"checkpoint-status",,"","checkpoint","Hebel expansion joints have been installed and are consistent including slab junctions"
"checkpoint-status",,"","checkpoint","Weep holes have been installed correctly and at correct heights and spacings"
"checkpoint-status",,"","checkpoint","All Hebel walls line up with elements above"
"checkpoint-status",,"","checkpoint","Insulation installed as per AS/BCA (party walls + external)"
"checkpoint-status",,"","checkpoint","Panels finish(patches done)"
"checkpoint-status",,"","checkpoint","Fire-rated caulking and sealing"
"checkpoint-status",,"","checkpoint","Satisfaction and sign off from CSR inspection (Provide report to ALAND)"

"checklist-sectioned",,"","checklist","Plastering & Internal Hebel",,,,195,"Yes","Plastering & Internal Hebel","a73fc017-8412-4e8a-8fea-58ce31d44455"
"checkpoint-group",,"","section","Framing"
"checkpoint-status",,"","checkpoint","All frames/studs set out correctly"
"checkpoint-status",,"","checkpoint","All frames plumb and square"
"checkpoint-status",,"","checkpoint","Fix to structural members"
"checkpoint-status",,"","checkpoint","All window and sliding door openings are as per plan and line up with above elements."
"checkpoint-status",,"","checkpoint","Nogging all installed correctly"
"checkpoint-status",,"","checkpoint","Plywood installed to all wet areas to adaptable units"
"checkpoint-status",,"","checkpoint","Door frames fixing"
"checkpoint-status",,"","checkpoint","Studco/Rondo Supplier inspection (Provide report to ALAND)"
"checkpoint-group",,"","section","Internal Hebel wall"
"checkpoint-status",,"","checkpoint","Angle/sarking/top hats in place"
"checkpoint-status",,"","checkpoint","Hebel panels Alignment"
"checkpoint-status",,"","checkpoint","Ensure hebel installed plumb and level with adjoining surfaces"
"checkpoint-status",,"","checkpoint","Ensure hebel panels are in full and not cracked"
"checkpoint-status",,"","checkpoint","Enure control joints have been installed in accordance with manufacturers specifications and installation guide"
"checkpoint-status",,"","checkpoint","Hebel expansion joints have been installed and are consistent including slab junctions"
"checkpoint-status",,"","checkpoint","Insulation installed as per AS/BCA (party walls + external)"
"checkpoint-status",,"","checkpoint","Panels finish(patches done)"
"checkpoint-status",,"","checkpoint","Fire-rated caulking and sealing"
"checkpoint-status",,"","checkpoint","Satisfaction and sign off from CSR inspection (Provide report to ALAND)"
"checkpoint-group",,"","section","Plasterboard for Walls"
"checkpoint-status",,"","checkpoint","Ply nogging"
"checkpoint-status",,"","checkpoint","Rough-in sign off"
"checkpoint-status",,"","checkpoint","Insulation installed as per AS/BCA"
"checkpoint-status",,"","checkpoint","Correct type of plasterboards and thickness installed as per wall details, project drawings and BCA requirements"
"checkpoint-status",,"","checkpoint","Villaboard to wet areas ONLY"
"checkpoint-status",,"","checkpoint","Plasterboard Lining to be installed at full height (leaving Gaps is not allowed especially in lobbies/common areas)"
"checkpoint-group",,"","section","Plasterboard for Ceiling"
"checkpoint-status",,"","checkpoint","Confirm Ceiling height"
"checkpoint-status",,"","checkpoint","Confirm Access panel location"
"checkpoint-status",,"","checkpoint","Ceiling frame work"
"checkpoint-status",,"","checkpoint","Ceiling bulkheads where required"
"checkpoint-status",,"","checkpoint","Pelmets (use of MDF only)"
"checkpoint-status",,"","checkpoint","Ceiling insulation as per AS/BCA"
"checkpoint-status",,"","checkpoint","Correct type of plasterboards and thickness installed as per wall details, project drawings and BCA requirements"
"checkpoint-status",,"","checkpoint","Villaboard to wet areas ONLY"
"checkpoint-status",,"","checkpoint","Ceiling plasterboard Lining"
"checkpoint-group",,"","section","Setting & Sanding "
"checkpoint-status",,"","checkpoint","Angle /LB/P50 install"
"checkpoint-status",,"","checkpoint","First coat setting"
"checkpoint-status",,"","checkpoint","Second coat setting"
"checkpoint-status",,"","checkpoint","Final coat setting"
"checkpoint-status",,"","checkpoint","Sanding"
"checkpoint-status",,"","checkpoint","patching"
"checkpoint-status",,"","checkpoint","Defects"
"checkpoint-status",,"","checkpoint","Final Inspection"

